"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.30,1.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.06%,-0.05%,-0.05%,-0.06%,-0.03%,-0.11%,-0.31%,-0.06%,-0.60%,-2.40%,-1.91%,3.30%,4.12%,-2.27%,0.15%,0.67,0.70,0.81%,0.71%,-1.72%,-0.18%,1.73%,-3.25%,5.58%,-5.61%,9.45%,-34.60%,204.66%,42.67,,8/15/2008,Yes,Yes,,-0.68%,0.50%,,734.43,1.18,489831,1963,,66.79,67.13,67.18,66.67,66.67,-0.18%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1033,2283753072,67.17,-0.01,-95435171.60,-4.01,-162423172.00,-6.64,-162423172.00,-6.64,-800438512.40,-25.95,1.44,-8.43,0.01,2.95,3.68,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3623.44,13.85,9.11,,,1.79,,12.33,18.13,0.00,3.10,9.57%,112.01%,2.34,0.72,14.28%,15.68%,-1.29%,-3.88%,0.00%,,20.73%,0.00,264.18,21.84%,1.52%,114.34,108.16,94.60%,3.25%,0.00%,17.54%,2.64%,0.95%,2.96,1.03,12.73%,12.74%,12.73%,,,0.00,0.00,,0.00%,,0.19%,0.23%,0.00%,-0.18%,-0.15%,-0.03%,-0.02%,-0.45%,-0.18%,-2.23%,-7.35%,-2.88%,-2.35%,8.25%,-7.48%,4.45%,1.28,0.86,2.80%,2.49%,-4.94%,-3.71%,2.61%,-8.52%,3.28%,-12.41%,25.47%,-65.86%,1246.91%,37.61,4/25/2024 4:30:00 PM,4/14/1988,Yes,Yes,4707,-0.54%,-1.70%,1.71,347.79,0.73,143878,1752,41.00,33.15,32.58,33.32,32.38,32.41,-2.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",90.13,,,,,1.21,11.66,,1.35,0.14,,,,-2.80,-0.09,,,-46.01%,,0.00%,,-35.63%,0.00,-29.23,,,55.06,53.19,96.60%,3.17%,0.00%,9.32%,0.80%,8.62%,5.77,4.58,-42.62%,-51.67%,-43.91%,0.52,0.49,0.00,0.25,,0.00%,,0.43%,0.43%,0.12%,0.07%,0.12%,0.12%,0.43%,-0.79%,-0.49%,-6.46%,-12.93%,-24.91%,-54.02%,-77.07%,-85.63%,-65.10%,1.77,0.18,6.85%,9.68%,-10.36%,-20.75%,-71.33%,-41.54%,5.27%,-88.39%,5.27%,-97.77%,347.63%,38.86,,2/24/2016,Yes,Yes,54,-6.46%,2.34%,1.00,794.79,0.56,251676,812,7.50,1.71,1.75,1.76,1.62,1.64,-4.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",288456.60,59.88,13.39,9.53,5.31,27.77,22.51,13.10,5.87,7.24,6.23,3.83%,220.33%,2.72,2.28,0.34%,9.16%,-5.77%,6.28%,11.76%,-5.42%,-67.09%,54318.00,4819.00,-0.11%,1.97%,1770.65,1768.66,99.89%,0.11%,-19.17%,71.77%,0.10%,0.74%,2.32,13.12,3.52%,34.90%,7.61%,0.87,0.76,5.11,5.80,70.40%,37.04%,8.87%,0.04%,0.02%,0.06%,0.07%,0.06%,0.05%,0.01%,0.11%,0.15%,-0.06%,-4.06%,-10.09%,0.31%,9.85%,0.14%,5.12%,0.59,3.44,1.92%,1.78%,-7.01%,-7.42%,4.89%,-10.92%,1.82%,-10.92%,24.40%,-10.92%,401.11%,28.67,4/26/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.87%,1.27%,1.97,5646.04,0.51,1627497,24216,184.29,162.28,164.34,164.70,162.14,162.91,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3104.02,11.54,9.30,1.44,2.15,0.91,,6.79,49.62,,0.61,1.36%,15.41%,3.90,1.04,11.38%,8.56%,6.83%,8.00%,25.54%,15.37%,-19.36%,1444.50,269.11,-3.11%,-0.41%,69.05,65.17,94.38%,5.57%,-0.19%,92.96%,0.45%,2.04%,3.38,1.33,1.07%,8.12%,6.54%,0.12,,0.20,0.20,,20.11%,18.63%,0.13%,-0.26%,-0.32%,-0.33%,-0.30%,-0.11%,-0.14%,-0.27%,0.14%,-0.41%,-5.47%,-0.89%,-11.41%,16.19%,31.33%,-15.24%,1.06,1.21,1.74%,2.30%,-3.97%,-4.04%,3.08%,-11.98%,0.73%,-16.71%,58.72%,-24.87%,1240.03%,38.28,4/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,-0.56%,0.13%,1.57,392.50,0.31,69194,1217,57.00,45.16,45.22,45.82,44.69,44.97,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",1232.08,,,,32.40,1.06,1.57,,3.96,2.69,,,,-0.51,-0.13,4.48%,2.64%,,10.00%,387.52%,-57.40%,-56.05%,38.03,-146.40,-39.25%,3.45%,290.82,205.17,70.55%,29.92%,0.00%,38.39%,11.15%,11.50%,16.62,23.59,-9.67%,-12.27%,-11.97%,7.33,7.32,0.06,0.07,,-623.80%,-384.99%,0.17%,-0.28%,-0.16%,-0.26%,-0.52%,-0.52%,-0.54%,-1.33%,-1.33%,-2.59%,-6.28%,-10.46%,-21.93%,5.73%,-44.56%,-26.30%,0.36,0.22,5.20%,4.83%,-6.59%,-12.62%,-19.88%,-22.93%,-0.94%,-47.72%,8.74%,-94.15%,8.74%,38.01,5/7/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,-3.15%,0.12%,1.00,1419.35,0.63,504675,2721,14.75,4.34,4.34,4.34,4.20,4.21,-3.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.08,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.67%,-0.67%,-3.24%,-0.97%,3.77%,,,2.22%,,0.28,0.82%,0.71%,-2.86%,-0.46%,0.88%,-5.44%,4.56%,-5.44%,6.24%,-5.44%,6.24%,40.44,,12/20/2023,No,Yes,,-0.67%,0.83%,,4.91,0.79,2200,4,,25.85,26.07,26.12,25.89,25.89,0.15%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,105,9042530,25.84,0.00,0.00,0.00,4453325.00,97.04,5958633.00,193.22,8482353.00,1514.23,,,,,14.60,
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",206.84,,,,59.10,13.52,3.94,,0.56,1.92,,,,-2.59,-0.56,27.67%,47.72%,38.92%,,-15.07%,-100.00%,-920.75%,3.50,-54.19,-25.53%,,26.52,25.91,97.70%,5.27%,0.90%,51.69%,22.75%,7.70%,5.88,1.99,-84.53%,-260.60%,-281.82%,4.15,4.15,0.30,0.36,8.63%,-1377.14%,-1548.23%,0.00%,0.53%,0.53%,0.67%,0.67%,0.18%,0.27%,0.27%,0.93%,0.00%,0.53%,-7.13%,44.00%,79.57%,173.91%,50.90%,1.45,0.52,6.06%,7.28%,-0.04%,6.60%,52.63%,-16.09%,87.59%,-16.09%,176.91%,-100.00%,245.21%,51.30,3/18/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,0.00%,0.13%,1.00,339.05,0.30,58163,396,21.33,7.55,7.56,7.69,7.45,7.56,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,2.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.15%,-0.10%,-0.10%,-1.84%,-0.17%,3.22%,8.20%,2.27%,3.79%,0.63,0.20,0.52%,0.44%,-1.57%,0.40%,4.03%,-3.30%,4.19%,-3.30%,10.19%,-5.03%,63.48%,42.86,,1/22/2020,No,Yes,,-0.10%,0.13%,,7.12,0.23,933,5,,29.43,29.47,29.44,29.44,29.44,0.03%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,25,81612750,29.41,0.00,-750750.00,-0.91,712250.00,0.88,-1750.00,-0.00,-12646500.00,-13.42,5.85,4.73,,,5.34,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",36538.61,12.65,11.73,1.92,2.29,2.25,10.86,9.76,1.03,0.21,0.15,6.34%,69.59%,0.18,0.04,-3.23%,9.15%,-0.78%,6.60%,3.80%,-6.58%,-6.37%,15966.38,2904.62,6.76%,-9.95%,15749.45,15749.40,100.00%,0.00%,,8.60%,2.15%,0.03%,0.33,4.06,10.66%,18.28%,17.38%,0.89,0.66,0.03,0.04,47.14%,21.51%,18.19%,0.22%,0.00%,0.01%,0.04%,0.00%,0.02%,0.22%,0.11%,-0.39%,-1.69%,-3.73%,-7.94%,-16.25%,-3.68%,-16.50%,-17.14%,1.10,0.06,1.69%,1.84%,-5.21%,-8.00%,-11.92%,-14.71%,-0.43%,-24.26%,1.09%,-69.28%,1315.52%,31.97,2/29/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,0.00%,-1.28%,2.12,12413.52,1.12,7891228,5759,3.37,2.35,2.32,2.33,2.30,2.32,-1.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4399.83,7.54,6.75,,0.30,1.35,84.78,165.41,159.54,2.54,,,0.00%,28.59,7.76,-3.53%,1.55%,28.23%,-2.70%,18.91%,2.83%,-83.06%,14803.40,602.50,-5.82%,3.46%,20.33,20.26,99.66%,0.71%,-8.61%,107.88%,1.43%,10.01%,11.76,2.03,6.58%,19.60%,9.15%,1.06,0.45,1.03,1.62,18.16%,7.25%,4.07%,0.17%,-0.06%,0.04%,-0.02%,0.11%,0.14%,0.19%,-0.48%,-0.04%,-1.90%,-4.07%,5.36%,6.65%,1.40%,5.07%,-4.13%,1.18,5.72,2.37%,2.44%,-3.24%,-0.21%,-1.12%,-8.84%,10.55%,-15.88%,20.90%,-15.88%,13379.87%,44.52,4/25/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,-0.61%,-0.23%,2.30,172.49,0.61,59354,1575,251.38,217.51,217.00,220.14,214.87,215.68,-0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",47.05,,,,,1.27,1.26,,2.55,2.58,,,,-0.37,,,,48.59%,,0.00%,,7.85%,0.00,-5.34,,,14.50,14.31,98.69%,1.29%,0.00%,74.18%,11.34%,1.37%,0.14,0.20,-13.19%,-13.57%,-14.34%,59.01,59.01,0.01,0.01,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.15%,0.16%,0.15%,-0.15%,0.78%,4.01%,8.17%,90.88%,99.08%,59.85%,59.26%,90.88%,1.02,0.21,6.66%,5.94%,40.99%,70.11%,69.79%,-16.37%,106.69%,-16.37%,108.01%,-100.00%,108.01%,81.75,10/18/2023 4:30:00 PM,8/8/1997,Yes,Yes,5,-0.15%,0.62%,1.00,1410.74,0.14,109237,306,17.00,3.23,3.25,3.27,3.15,3.24,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",767.46,71.05,,,17.89,4.65,29.99,,2.59,0.40,,,0.00%,0.17,,,,,,0.00%,,29.11%,42.89,13.19,,,63.24,1.83,2.89%,97.13%,0.02%,0.74%,-24.71%,19.67%,9.18,0.36,,,4.51%,,,0.78,0.86,,46.56%,30.76%,0.00%,0.00%,0.00%,0.00%,0.25%,0.25%,0.17%,0.33%,0.96%,-1.95%,0.42%,-1.39%,8.46%,80.66%,17.22%,24.74%,0.19,0.53,5.82%,4.16%,0.15%,0.50%,35.45%,-9.06%,18.14%,-9.06%,120.29%,-9.06%,120.29%,52.42,3/21/2024 4:30:00 PM,9/14/2020,No,Yes,102,0.08%,-0.33%,,39.22,0.16,3553,153,,12.08,12.04,12.04,11.96,12.05,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",79.57,14.51,,,,0.25,7957.20,,7.73,0.00,,,,0.13,,,,,,0.00%,,4012.50%,0.00,1.17,,,17.49,5.30,30.30%,87.35%,0.00%,0.21%,,0.61%,0.30,0.03,3.26%,3.39%,1.69%,0.74,0.74,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,-2.56%,-2.55%,-2.56%,-5.00%,-6.18%,-13.64%,-36.88%,-19.15%,-40.99%,-80.96%,-29.63%,2.88,0.28,11.27%,13.77%,-21.71%,-29.66%,-55.29%,-40.06%,15.15%,-85.68%,18.75%,-85.68%,18.75%,32.72,,9/12/2022,No,No,,-7.77%,4.54%,,108.50,1.07,65343,128,,1.97,2.06,2.06,1.84,1.90,-3.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",2808.18,11.34,12.24,3.11,0.34,1.54,48.42,10.73,28.80,0.92,0.92,2.07%,23.22%,3.91,0.79,-2.78%,6.52%,20.81%,3.65%,5.22%,3.93%,21.36%,8174.70,257.50,20.41%,2.83%,62.85,62.23,99.01%,1.67%,-5.24%,92.70%,-3.24%,3.96%,4.18,2.47,5.22%,14.47%,8.01%,1.48,1.48,0.76,0.80,12.10%,4.75%,3.15%,0.05%,-0.05%,-0.06%,0.01%,0.09%,0.14%,0.18%,0.38%,0.75%,1.43%,0.36%,6.43%,5.47%,1.49%,0.41%,-1.03%,1.14,0.81,1.54%,1.68%,1.07%,5.16%,4.25%,-1.81%,11.93%,-16.36%,17.97%,-20.03%,2450.61%,58.52,3/7/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,1.63%,0.21%,2.62,590.35,0.41,136855,1865,50.83,43.57,43.66,44.40,43.59,44.37,1.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",101335.07,21.95,31.95,0.92,10.22,12.41,10.04,26.09,12.80,15.82,,,0.00%,7.23,0.23,-39.93%,14.29%,,23.90%,27.50%,16.61%,-215.23%,9917.00,4792.00,-183.87%,2.44%,438.00,414.91,94.73%,34.98%,-1.71%,50.64%,-1.17%,4.34%,3.70,18.00,26.10%,69.83%,46.04%,1.66,1.66,0.27,0.28,70.87%,15.64%,48.32%,-0.00%,-0.14%,-0.09%,-0.11%,-0.14%,0.05%,-0.14%,-0.94%,-0.73%,-1.04%,-0.91%,-4.58%,15.80%,26.07%,39.37%,16.65%,1.25,4.33,2.36%,2.21%,-2.67%,0.49%,13.24%,-6.64%,12.44%,-6.64%,53.37%,-27.79%,93.88%,46.29,2/13/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,-1.60%,1.27%,2.86,4865.76,0.42,1146963,17929,147.26,159.37,161.40,162.90,158.66,158.81,-0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABOS","Acumen Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",216.29,,,,,0.78,0.89,,4.61,4.05,,,,-1.08,-0.26,-23.66%,-15.73%,-54.03%,22.89%,-28.84%,,9.53%,0.00,-52.37,-2.30%,-100.00%,57.91,43.66,75.39%,27.33%,-0.21%,55.70%,4.20%,2.84%,3.46,1.24,-20.67%,-22.98%,-17.62%,19.01,19.01,0.11,0.12,,0.00%,,0.00%,-0.14%,-0.14%,-0.14%,-0.14%,-0.14%,-0.69%,-0.96%,0.87%,-1.64%,-7.46%,-11.98%,-7.22%,-4.51%,-7.22%,-6.25%,0.11,0.25,5.37%,6.96%,-9.50%,-5.52%,-16.19%,-29.27%,24.36%,-68.17%,98.88%,-86.66%,98.88%,41.09,3/26/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,-3.74%,0.00%,1.00,358.33,0.62,125950,1138,12.80,3.74,3.74,3.77,3.56,3.60,-3.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2293.99,6.94,7.13,0.87,1.42,0.92,1.49,9.12,13.18,8.15,1.73,14.19%,95.74%,1.75,0.41,-26.04%,2.57%,3.18%,8.00%,26.80%,4.65%,-2.78%,1617.48,330.07,8.05%,7.79%,188.51,170.70,90.55%,9.44%,0.20%,59.34%,0.03%,42.72%,15.08,72.92,2.27%,12.27%,2.43%,,,3.36,3.87,99.03%,85.43%,20.41%,0.09%,-0.04%,-0.13%,-0.17%,-0.02%,-0.02%,0.20%,-0.21%,-0.16%,-1.06%,-5.88%,-4.02%,-17.27%,-12.23%,27.92%,-19.83%,1.97,0.36,2.80%,2.58%,-5.45%,-5.51%,-12.87%,-14.30%,2.09%,-27.31%,31.97%,-59.60%,2385.60%,36.13,2/16/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,-1.06%,0.82%,3.17,4835.61,0.60,1648386,5680,13.71,12.20,12.30,12.35,12.11,12.17,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABSI","Absci Corp","-","Healthcare","Biotechnology","USA",624.24,,,,109.13,2.92,5.48,,1.89,1.01,,,,-1.20,-0.21,29.72%,9.29%,-46.78%,23.30%,37.94%,-78.29%,-19.28%,5.72,-110.57,-17.65%,-62.44%,93.09,86.25,92.65%,23.53%,0.84%,30.11%,3.17%,12.16%,6.71,10.48,-38.58%,-49.08%,-59.27%,4.08,4.08,0.06,0.09,-144.82%,-1638.34%,-1933.65%,0.02%,0.03%,0.13%,-0.18%,-0.75%,-0.03%,0.07%,-1.21%,-1.14%,-7.90%,-1.86%,15.55%,38.72%,319.32%,195.99%,31.79%,2.33,0.47,9.44%,8.10%,1.76%,9.62%,96.15%,-17.63%,45.28%,-17.63%,398.15%,-82.45%,398.15%,51.56,3/21/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,-4.90%,-0.17%,1.33,1563.27,0.70,622310,3136,8.60,5.83,5.82,5.85,5.49,5.53,-5.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",190366.60,33.60,21.33,4.31,4.75,4.93,26.15,37.63,22.26,4.19,2.12,1.93%,63.81%,3.27,0.95,4.02%,11.38%,19.65%,7.80%,6.10%,1.49%,54.85%,40109.00,5702.00,0.03%,0.54%,1734.08,1722.39,99.33%,0.73%,-0.97%,77.10%,0.27%,0.84%,2.53,14.48,7.72%,15.15%,10.73%,1.64,1.16,0.38,0.41,49.97%,16.09%,14.22%,0.00%,-0.10%,-0.11%,-0.15%,-0.17%,-0.10%,-0.19%,-0.50%,-0.29%,0.02%,-0.73%,-7.69%,-3.70%,21.64%,5.89%,-0.33%,0.74,1.96,1.52%,1.71%,-1.81%,-4.37%,2.82%,-9.81%,1.12%,-9.81%,22.34%,-23.06%,14049.06%,39.80,4/17/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,-0.39%,0.94%,1.85,5725.91,0.53,1720843,17909,126.73,109.11,110.14,110.89,109.69,109.71,0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABTS","Abits Group Inc","-","Financial","Capital Markets","China",28.08,,,,,1.37,18.24,,0.58,0.04,,,,,,,,29.82%,,,-99.52%,-872.92%,,,,,35.55,29.62,83.32%,16.68%,0.00%,0.20%,-27.17%,0.96%,1.15,0.28,,,,9.28,9.28,0.00,0.00,,,,0.00%,0.00%,0.00%,-0.38%,-0.63%,-0.63%,1.28%,0.00%,2.86%,3.95%,13.08%,-2.47%,-27.92%,-9.57%,-21.02%,-30.71%,3.02,0.10,15.60%,16.67%,8.93%,-7.54%,-19.70%,-27.52%,39.71%,-56.11%,39.71%,-99.28%,84.62%,52.89,,4/10/2014,Yes,Yes,,5.54%,-0.20%,,247.38,0.82,114566,175,,0.75,0.75,0.82,0.73,0.79,5.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",514.24,,,,28.35,4.59,4.08,,0.62,0.70,,,,-0.44,-0.11,-1.36%,-18.83%,18.41%,,55.33%,-65.65%,19.23%,18.14,-72.85,-3.45%,-55.25%,169.87,136.99,80.64%,23.68%,-0.08%,43.84%,4.56%,3.32%,3.34,4.55,-42.88%,-59.99%,-63.73%,5.87,5.87,0.08,0.08,92.26%,-430.15%,-401.57%,0.35%,0.35%,0.53%,0.35%,0.35%,0.08%,-0.48%,-0.35%,1.24%,-1.88%,-7.28%,9.77%,24.03%,55.71%,-2.88%,14.60%,2.05,0.15,4.23%,5.89%,5.03%,4.86%,27.51%,-12.92%,26.49%,-12.92%,69.53%,-90.90%,248.79%,54.35,2/29/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,-1.21%,-0.34%,1.40,1362.53,2.09,1614348,2821,4.40,2.91,2.90,2.90,2.82,2.87,-1.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",11.30,,,,75.33,0.96,14.12,,1.11,0.08,,,,-2.45,,,,12.78%,,2003.75%,-99.63%,73.75%,0.15,-10.52,,,10.56,8.68,82.20%,17.84%,0.00%,1.05%,-81.20%,15.17%,1.82,1.32,-80.41%,-158.22%,-113.72%,0.28,0.28,0.05,0.28,-112.28%,-5390.35%,-6898.68%,0.01%,0.01%,0.02%,0.02%,0.93%,0.93%,0.13%,0.47%,0.00%,-1.83%,-14.40%,-10.83%,-25.17%,21.59%,-83.82%,-7.76%,0.79,0.09,10.28%,8.07%,-10.09%,-13.80%,-35.80%,-30.07%,3.88%,-88.85%,58.78%,-100.00%,58.78%,37.93,11/15/2023 8:30:00 AM,11/10/2004,No,Yes,19,-2.73%,0.92%,3.00,724.38,0.27,109167,172,20.20,1.09,1.10,1.11,1.05,1.07,-1.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",927.63,,,,,4.29,3.22,,3.44,4.58,,,,-3.71,,5.12%,-5.03%,-15.12%,,0.00%,,-17.20%,0.00,-159.75,-115.96%,5.25%,62.92,59.95,95.28%,4.69%,0.00%,31.18%,,0.27%,1.37,0.16,-72.68%,-146.20%,-60.04%,4.08,4.08,0.23,0.28,,0.00%,,0.00%,0.00%,0.00%,-0.61%,0.41%,-0.54%,-0.87%,-1.01%,0.41%,-0.24%,-2.25%,12.94%,30.65%,,,37.85%,,0.99,7.19%,7.74%,0.52%,6.79%,23.42%,-13.34%,28.15%,-13.34%,84.49%,-13.34%,84.49%,53.53,4/2/2024 8:30:00 AM,10/20/2023,No,Yes,61,-1.60%,-0.07%,1.25,117.53,0.37,24678,187,29.85,15.00,14.99,15.40,14.67,14.75,-1.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"AC","Associated Capital Group Inc","-","Financial","Asset Management","USA",694.77,18.81,,,12.47,0.77,2.14,,42.11,15.14,0.20,0.62%,11.63%,1.72,,,,,,89.47%,13.82%,21.93%,55.72,37.45,,,2.59,2.49,96.14%,88.41%,-0.00%,8.34%,-0.10%,0.37%,1.63,0.01,4.00%,4.17%,4.13%,,,0.00,0.00,86.75%,46.82%,67.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,0.03%,3.19%,-0.15%,-2.88%,-5.77%,-6.48%,-10.19%,-9.47%,0.89,0.65,1.49%,1.96%,-1.13%,-2.05%,-6.74%,-5.59%,3.22%,-20.27%,3.22%,-50.32%,47.82%,44.59,,11/9/2015,No,Yes,25,3.19%,-2.79%,,5.68,0.26,828,17,,32.23,31.33,31.33,31.33,32.33,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"ACA","Arcosa Inc","RUT","Industrials","Engineering & Construction","USA",3897.43,24.67,20.45,6.02,1.69,1.67,37.19,67.78,47.98,2.16,0.20,0.25%,6.14%,3.25,0.52,2.85%,18.12%,16.04%,4.10%,9.72%,16.37%,-82.58%,2307.90,158.60,39.92%,4.99%,48.60,47.74,98.23%,1.70%,0.00%,91.24%,-1.05%,1.02%,2.24,0.49,4.58%,7.02%,5.42%,2.12,1.18,0.25,0.26,19.23%,7.92%,6.87%,0.12%,-0.14%,-0.15%,-0.21%,-0.22%,-0.17%,-0.32%,-0.56%,-0.52%,-1.58%,-4.46%,-0.78%,1.69%,16.08%,33.12%,-2.88%,0.67,1.76,1.70%,1.89%,-3.69%,-3.03%,4.08%,-9.89%,2.04%,-9.89%,39.00%,-9.89%,282.19%,40.49,2/22/2024 4:30:00 PM,10/30/2018,Yes,Yes,6075,-1.34%,0.96%,1.40,216.43,0.31,37654,769,94.40,80.58,81.35,81.64,80.40,80.26,-0.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
