"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
25,"AAU","Almaden Minerals Ltd.","-","Basic Materials","Gold","Canada",18.54,,,,,0.37,5.30,,0.37,0.03,,,,-0.06,,-332.90%,,-9.60%,,,,-502.20%,,-8.70,,,137.22,131.98,96.18%,7.20%,0.00%,5.90%,0.95%,0.09%,0.72,0.12,-15.20%,-17.00%,,22.80,22.80,0.07,0.07,,,,0.00%,0.00%,0.00%,0.00%,-2.06%,-2.06%,-2.06%,-1.48%,-1.48%,-1.41%,0.00%,0.00%,-3.57%,12.40%,-39.36%,-6.83%,1.04,0.00,1.72%,1.00%,0.02%,-2.73%,0.74%,-11.12%,5.46%,-41.72%,27.81%,-97.10%,27.81%,38.60,11/10/2023 8:30:00 AM,10/17/2003,Yes,Yes,8,0.07%,-0.07%,3.00,164.99,0.53,87754,93,,0.14,0.14,0.14,0.14,0.14,0.00%,0.13,-1.48%,,,,,,,,,,,,,,,,,,,,,,,,,
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.30,1.97%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.05%,-0.02%,-0.07%,-0.08%,-0.08%,-0.17%,-0.18%,-0.35%,-0.20%,1.12%,5.53%,-0.41%,1.82%,-3.72%,-1.07%,0.68,0.79,0.86%,0.81%,2.66%,2.03%,0.78%,-1.37%,7.44%,-6.75%,8.12%,-35.39%,200.96%,59.22,,8/15/2008,Yes,Yes,,-0.05%,0.43%,,786.48,0.75,585980,1851,,65.61,65.89,66.11,65.85,65.86,0.38%,65.86,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1070,2399658352,65.92,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-638015340.40,-21.00,-1.81,-11.76,1.02,3.36,3.62,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3645.80,13.93,9.49,,,1.80,,12.40,18.13,0.00,3.04,9.32%,112.01%,2.34,0.72,11.00%,15.14%,-1.29%,-3.88%,0.00%,,20.73%,0.00,264.18,21.84%,1.52%,114.34,108.92,95.26%,2.57%,0.00%,17.97%,2.64%,0.91%,2.35,0.99,12.73%,12.74%,12.73%,,,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,-2.07%,-2.07%,0.00%,-0.91%,-1.21%,-1.81%,-0.76%,19.01%,8.30%,-22.23%,5.09%,1.29,0.93,2.37%,2.70%,-2.77%,1.33%,3.11%,-6.16%,16.38%,-22.32%,26.25%,-65.65%,1255.22%,46.39,2/6/2024 4:30:00 PM,4/14/1988,Yes,Yes,4707,-0.58%,-2.70%,1.71,421.87,0.67,284351,1604,38.90,33.71,32.80,33.23,32.61,32.61,-3.26%,32.61,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",104.28,,,,,1.49,13.49,,1.35,0.15,,,,-0.51,-0.06,,,-46.01%,,0.00%,,-1926.04%,0.00,-29.23,,,51.88,50.34,97.03%,2.97%,0.00%,9.84%,0.81%,8.46%,6.26,4.26,-42.62%,-51.67%,-43.91%,0.52,0.49,0.00,0.25,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.25%,-15.19%,-32.32%,-52.14%,-76.96%,-80.85%,-57.14%,1.81,0.29,11.47%,10.52%,-21.65%,-45.03%,-73.62%,-68.84%,18.24%,-90.76%,18.24%,-97.27%,449.63%,26.34,,2/24/2016,Yes,Yes,54,-0.99%,-1.46%,1.00,680.39,2.12,1443155,4332,9.00,2.06,2.03,2.04,1.90,2.01,-2.43%,2.01,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",313365.70,65.10,14.54,19.86,5.77,25.91,23.58,12.67,6.85,7.53,6.23,3.51%,218.39%,2.73,2.37,0.67%,9.15%,-5.61%,3.28%,11.76%,-5.42%,-66.65%,54318.00,4830.00,-0.11%,1.97%,1769.18,1763.50,99.68%,0.13%,-0.13%,72.00%,0.10%,0.78%,2.57,13.72,4.67%,46.15%,7.13%,0.96,0.84,4.60,5.02,86.03%,36.02%,8.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.56%,-0.57%,-1.23%,1.96%,8.69%,28.99%,18.31%,17.50%,14.53%,0.55,2.86,1.58%,1.82%,4.82%,9.92%,19.70%,0.43%,24.41%,0.43%,35.53%,0.43%,445.96%,77.49,2/2/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,0.44%,0.07%,1.89,5343.75,1.25,6689560,39221,178.25,176.59,176.72,178.92,176.07,177.49,0.51%,176.50,-0.56%,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3274.35,12.17,9.84,1.52,2.24,0.96,,6.18,49.62,,0.61,1.29%,15.42%,3.90,1.04,11.04%,8.49%,6.81%,8.00%,26.93%,20.05%,-19.36%,1459.65,269.11,-3.11%,-0.41%,69.05,65.11,94.29%,5.71%,0.00%,92.59%,0.45%,1.79%,2.78,1.16,1.07%,8.12%,6.62%,0.18,,0.19,0.19,,20.36%,18.44%,0.00%,0.00%,0.00%,-0.11%,-0.36%,-0.50%,-0.88%,-0.90%,-0.84%,-0.35%,-1.27%,-4.97%,8.94%,15.01%,-3.97%,-10.61%,1.07,1.73,3.23%,3.33%,-4.73%,-5.60%,15.92%,-12.17%,7.77%,-12.17%,67.38%,-20.77%,1313.15%,42.78,1/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,-0.19%,-1.06%,1.57,418.58,1.12,469980,5375,58.83,48.02,47.51,47.98,47.05,47.42,-1.25%,47.42,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",1549.51,,,,30.75,1.30,1.91,,4.12,2.79,,,0.00%,-0.45,-0.11,-191.96%,-15.27%,308.35%,10.00%,507.44%,-93.49%,-217.20%,50.39,-129.14,17.42%,-42.50%,286.85,198.44,69.18%,31.61%,0.00%,38.72%,11.26%,12.34%,16.59,24.49,-8.43%,-10.62%,-10.27%,8.34,8.33,0.06,0.07,,-411.53%,-256.27%,0.00%,-0.56%,-0.56%,-0.56%,-0.56%,0.75%,0.75%,0.00%,0.28%,-1.02%,4.50%,2.89%,17.88%,-2.91%,-46.49%,-6.48%,0.39,0.28,4.99%,5.18%,2.31%,0.07%,-5.22%,-11.81%,19.46%,-46.92%,37.98%,-92.57%,37.98%,52.25,2/20/2024 4:30:00 PM,12/11/2020,Yes,Yes,495,2.30%,-1.14%,1.22,1476.23,0.93,1374269,6456,16.86,5.28,5.22,5.41,5.10,5.34,1.14%,5.34,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.01,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.18%,1.53%,4.07%,,,,0.49%,,0.34,0.32%,0.83%,1.70%,1.66%,1.66%,-5.63%,4.44%,-5.63%,4.44%,-5.63%,4.44%,57.77,,12/20/2023,No,Yes,,-0.18%,0.87%,,10.21,0.01,110,2,,25.28,25.50,25.60,25.45,25.45,0.68%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.40%,106,9915282,25.42,0.00,4270062.00,75.64,9528961.00,2466.59,7005241.00,240.73,9528961.00,2466.59,,,,,16.61,
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",173.64,,,,48.64,7.86,3.21,,0.89,2.18,,,,-2.00,-0.47,59.67%,21.08%,19.64%,,-55.72%,,67.68%,3.57,-38.72,9.99%,,24.77,23.32,94.15%,5.85%,0.34%,57.08%,25.73%,3.34%,2.97,0.78,-73.87%,-206.79%,-148.47%,6.81,6.81,0.18,0.26,2.30%,-1316.62%,-1085.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.29%,2.61%,13.06%,41.05%,68.92%,98.02%,194.54%,39.92%,1.41,0.45,10.12%,8.56%,37.88%,38.12%,67.02%,-0.28%,74.18%,-0.28%,220.09%,-100.00%,220.09%,73.73,11/13/2023 8:30:00 AM,9/19/1980,Yes,Yes,57,8.01%,0.00%,1.00,262.05,1.20,314347,2054,21.50,6.49,6.49,7.03,6.49,7.01,8.01%,7.08,1.00%,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,2.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,-0.01%,-0.31%,-0.09%,1.01%,2.51%,4.95%,3.81%,1.57%,1.71%,0.63,0.22,0.47%,0.52%,0.97%,1.38%,2.80%,-0.06%,3.67%,-0.59%,7.98%,-6.94%,60.20%,57.53,,1/22/2020,No,Yes,,-0.07%,0.24%,,8.00,3.46,27654,50,,28.80,28.87,28.94,28.81,28.85,0.17%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,25,78507250,28.81,0.00,-713750.00,-0.90,-1427750.00,-1.79,-1427750.00,-1.79,-12009670.00,-13.27,4.26,5.32,,,5.03,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",40144.39,13.63,13.68,2.84,2.47,2.23,11.39,12.19,1.15,0.22,0.15,5.98%,68.98%,0.19,0.05,4.76%,-0.48%,3.85%,4.80%,3.85%,6.03%,35.29%,16250.60,2964.29,16.16%,-3.70%,15742.90,15742.40,100.00%,0.00%,,8.55%,2.17%,0.02%,0.35,3.06,10.78%,17.08%,16.00%,1.11,0.79,0.03,0.04,46.84%,20.56%,18.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.55%,-0.93%,-0.55%,-0.55%,-1.16%,-5.56%,-3.96%,-4.98%,6.71%,-8.93%,1.12,0.05,2.14%,1.84%,-2.75%,-5.75%,-5.41%,-10.53%,2.00%,-16.75%,11.12%,-66.23%,1455.85%,38.38,10/31/2023 8:30:00 AM,11/11/2013,Yes,Yes,52000,0.00%,-0.39%,2.06,8768.85,0.97,8479810,7544,3.43,2.56,2.55,2.57,2.54,2.55,-0.39%,2.55,-0.16%,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4463.60,7.59,6.84,,0.30,1.37,97.67,36.35,157.87,2.22,,,0.00%,28.59,7.77,-3.56%,0.85%,28.27%,-2.70%,18.91%,2.84%,-83.11%,14803.70,602.50,-5.82%,3.46%,21.57,20.46,94.85%,0.57%,-5.58%,109.55%,1.41%,9.96%,12.44,2.04,11.20%,19.60%,9.34%,1.06,0.42,0.99,1.54,18.17%,7.24%,4.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,-0.21%,-0.78%,-1.05%,-0.31%,0.45%,6.63%,-2.63%,-0.79%,-7.36%,-3.59%,1.19,7.41,3.21%,3.43%,1.79%,0.84%,-0.24%,-8.98%,11.17%,-15.41%,21.58%,-15.41%,13455.62%,52.97,2/8/2024 8:30:00 AM,3/14/2002,Yes,Yes,13000,-0.78%,-1.24%,2.20,163.70,1.03,168892,2852,249.25,221.34,218.59,220.66,216.26,216.89,-2.01%,216.89,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",24.21,,,,,0.65,0.65,,2.55,2.58,,,,-0.37,,,,48.59%,,0.00%,,7.85%,0.00,-5.34,,,14.50,14.31,98.69%,1.30%,0.00%,51.56%,11.26%,1.31%,7.26,0.19,-13.19%,-13.57%,-14.34%,59.01,59.01,0.01,0.01,,0.00%,,-0.60%,-0.60%,-0.60%,0.61%,0.61%,1.22%,1.84%,1.22%,0.61%,2.47%,0.60%,3.73%,-5.92%,-18.14%,-20.48%,-1.76%,1.15,0.05,2.64%,3.23%,2.81%,-0.45%,-13.48%,-10.70%,7.05%,-26.43%,7.05%,-100.00%,7.05%,54.10,10/18/2023 4:30:00 PM,8/8/1997,Yes,Yes,5,0.60%,0.61%,1.00,25.92,0.64,16715,136,17.00,1.65,1.66,1.67,1.62,1.67,1.21%,1.66,-0.60%,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",779.21,72.52,,,18.17,4.70,8657.83,,2.62,0.00,,,,0.17,,,,,,0.00%,83.28%,-92.79%,42.89,13.19,,,9.72,1.29,13.27%,97.96%,0.04%,0.50%,-24.77%,27.49%,7.80,0.35,7.15%,9.19%,4.64%,7.24,0.01,0.72,0.72,,46.56%,30.76%,-0.24%,-0.24%,-0.24%,0.00%,0.08%,-0.08%,-0.16%,-0.24%,-0.16%,0.43%,6.40%,6.96%,106.03%,64.22%,21.66%,27.33%,0.20,0.64,3.08%,5.15%,0.52%,18.09%,43.26%,-7.17%,87.61%,-7.17%,124.86%,-7.17%,124.86%,60.00,11/13/2023 8:30:00 AM,9/14/2020,No,No,,-1.05%,0.97%,,45.46,0.34,15521,141,,12.31,12.43,12.44,12.21,12.30,-0.08%,12.27,-0.24%,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",108.44,19.56,,,,0.33,10844.16,,7.73,0.00,,,,0.13,,,,,,0.00%,,4012.50%,0.00,1.17,,,17.49,5.78,33.05%,66.96%,0.00%,0.21%,25.62%,0.91%,0.79,0.05,3.26%,3.39%,1.69%,0.74,0.74,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.78%,1.60%,1.60%,-4.53%,-1.54%,52.38%,-70.44%,,-5.19%,2.81,0.25,8.16%,8.87%,-4.73%,-6.13%,-55.26%,-35.03%,16.89%,-80.70%,60.00%,-80.70%,60.00%,44.07,,9/12/2022,No,Yes,,-0.78%,-0.77%,,66.69,0.09,6096,47,,2.60,2.58,2.58,2.44,2.56,-1.54%,2.54,-0.78%,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",2550.86,10.71,11.19,2.93,0.32,1.42,36.70,13.38,28.64,1.11,0.92,2.27%,23.22%,3.79,0.71,-5.58%,9.72%,20.81%,3.65%,5.22%,4.07%,31.58%,8096.40,251.30,9.44%,3.33%,62.85,61.79,98.31%,1.70%,-4.25%,93.34%,-3.26%,2.71%,3.30,1.67,4.93%,14.29%,7.88%,1.40,1.40,0.77,0.81,12.13%,4.66%,3.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.23%,-0.71%,-0.93%,-1.43%,0.92%,-3.17%,-2.00%,-9.60%,-16.84%,-9.48%,1.15,0.92,2.42%,1.98%,-1.63%,-5.69%,-5.07%,-23.51%,2.37%,-23.51%,7.90%,-26.86%,2397.23%,44.42,12/13/2023 8:30:00 AM,2/13/1969,Yes,Yes,123000,-1.39%,-0.96%,2.62,508.20,1.32,672247,4926,51.83,41.55,41.15,41.26,40.57,40.58,-2.33%,40.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",96929.25,21.08,30.84,0.88,9.77,11.92,9.60,24.96,12.80,15.88,,,0.00%,7.23,0.23,-40.14%,14.10%,,23.90%,29.86%,16.61%,-215.23%,9917.00,4792.00,-183.87%,2.44%,438.00,412.75,94.24%,35.51%,-1.97%,50.80%,-1.18%,4.53%,3.71,18.69,26.10%,69.83%,46.04%,1.66,1.66,0.27,0.28,70.87%,23.72%,48.32%,0.00%,0.00%,0.00%,0.00%,0.02%,-0.10%,-0.22%,-0.23%,-0.07%,-1.42%,3.33%,11.29%,18.82%,19.16%,11.31%,12.02%,1.25,5.34,4.64%,3.34%,3.68%,7.09%,15.82%,-3.64%,16.58%,-3.64%,47.28%,-30.66%,86.19%,57.46,2/13/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,-2.30%,-1.01%,2.79,5033.48,1.30,6519116,64103,143.33,157.69,156.10,156.10,151.78,152.51,-3.28%,152.15,-0.24%,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABOS","Acumen Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",189.94,,,,,0.68,0.88,,4.84,3.72,,,,-1.11,-0.17,10.49%,-46.81%,,9.70%,-38.46%,,9.64%,0.00,-48.74,8.64%,,41.03,39.28,95.73%,32.16%,-0.18%,57.68%,4.36%,1.86%,1.68,0.73,-19.91%,-20.44%,-17.39%,35.85,35.85,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.15%,0.15%,0.00%,0.61%,0.97%,1.86%,3.31%,1.23%,-10.87%,38.40%,-48.75%,-41.64%,-14.58%,-0.09,0.21,4.47%,6.11%,1.91%,-2.80%,-27.79%,-28.62%,25.19%,-71.00%,81.21%,-87.84%,81.21%,50.01,11/13/2023 8:30:00 AM,7/1/2021,Yes,Yes,40,4.79%,0.00%,1.00,434.67,0.90,392027,1964,13.75,3.13,3.13,3.29,3.08,3.28,4.79%,3.28,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2637.11,7.96,6.98,0.99,1.63,1.06,1.72,5.68,13.18,8.15,1.73,12.39%,96.00%,1.76,0.46,-19.68%,10.86%,3.13%,8.00%,23.33%,4.65%,-2.04%,1617.48,330.07,8.05%,7.79%,188.51,181.86,96.47%,3.52%,0.37%,59.30%,0.03%,35.14%,11.84,63.90,2.27%,12.27%,2.18%,,,3.87,3.87,99.03%,85.26%,20.41%,0.14%,0.14%,0.14%,0.14%,0.14%,0.14%,-0.64%,0.14%,-0.07%,-0.74%,13.46%,-2.30%,4.33%,-3.93%,5.13%,-7.84%,1.97,0.61,5.54%,4.46%,5.81%,-1.60%,1.26%,-14.43%,17.37%,-16.44%,51.71%,-53.55%,2757.38%,56.19,2/16/2024 8:30:00 AM,4/7/2004,Yes,Yes,630,3.63%,2.90%,2.83,5397.91,2.40,12943549,38670,15.00,13.12,13.50,14.20,13.02,13.99,6.63%,13.99,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABSI","Absci Corp","-","Healthcare","Biotechnology","USA",495.37,,,,71.38,2.52,3.82,,2.11,1.39,,,,-1.16,-0.22,4.70%,32.66%,,23.30%,50.75%,-68.59%,20.29%,6.94,-106.49,-4.35%,-75.20%,92.41,67.79,73.36%,27.06%,0.00%,38.97%,3.87%,8.98%,4.70,6.09,-36.99%,-43.52%,-51.17%,4.82,4.82,0.06,0.09,-103.27%,-1305.09%,-1535.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.12%,0.57%,-1.22%,23.95%,47.24%,280.71%,221.08%,92.42%,26.90%,2.33,0.45,9.77%,10.10%,30.57%,45.37%,152.49%,-2.56%,188.11%,-2.56%,379.70%,-83.10%,379.70%,69.19,11/14/2023 4:30:00 PM,7/22/2021,Yes,Yes,193,2.50%,0.97%,1.40,1293.84,1.54,1994720,7194,5.33,5.15,5.20,5.41,4.91,5.33,3.50%,5.28,-0.94%,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",197928.20,34.91,22.15,4.48,4.93,5.12,27.19,39.12,22.26,4.19,2.12,1.86%,63.81%,3.27,0.96,4.06%,11.42%,19.65%,7.80%,6.10%,1.49%,54.85%,40109.00,5702.00,0.03%,0.54%,1734.08,1723.16,99.37%,0.74%,-0.83%,76.84%,0.27%,0.74%,2.35,12.70,7.72%,15.15%,10.73%,1.64,1.16,0.38,0.41,49.97%,16.03%,14.22%,-0.22%,-0.22%,-0.22%,-0.22%,-0.22%,-0.22%,-0.09%,-0.09%,-0.23%,-1.21%,1.97%,-0.01%,16.34%,8.65%,6.27%,3.58%,0.74,1.84,1.66%,1.73%,1.00%,2.86%,8.61%,-1.41%,9.75%,-1.57%,27.14%,-20.05%,14945.61%,57.19,1/24/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,0.35%,-0.03%,1.81,5400.12,1.33,7161067,39880,124.81,113.64,113.61,115.49,113.45,114.01,0.33%,113.75,-0.23%,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABTS","Abits Group Inc","-","Financial","Capital Markets","China",34.31,,,,,1.68,22.28,,0.58,0.04,,,,,,,,29.82%,,,-99.52%,-872.92%,,,,,35.55,29.62,83.32%,16.68%,0.00%,0.20%,-26.91%,0.93%,3.69,0.28,,,,9.28,9.28,0.00,0.00,,,,0.00%,0.00%,0.00%,0.51%,0.00%,0.00%,-0.01%,-1.24%,-0.01%,-2.51%,-6.30%,-1.51%,-5.38%,-26.33%,-18.90%,-15.35%,3.02,0.09,7.27%,7.87%,-4.26%,-9.67%,-3.54%,-39.68%,6.05%,-46.38%,26.99%,-99.12%,125.54%,45.29,,4/10/2014,Yes,Yes,,-1.52%,-3.92%,,74.87,1.84,138024,151,,1.02,0.98,1.02,0.96,0.97,-5.38%,0.97,0.51%,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",486.30,,,,21.87,4.08,3.62,,0.71,0.80,,,,-0.47,-0.12,5.22%,3.67%,21.66%,,82.54%,-21.74%,-3.18%,22.24,-75.47,-7.14%,-1.94%,157.46,125.20,79.51%,25.34%,-0.08%,46.91%,4.89%,4.89%,6.33,6.12,-41.64%,-56.99%,-58.53%,6.34,6.34,0.08,0.08,93.92%,-352.80%,-339.32%,0.00%,0.00%,-0.69%,-0.69%,-1.03%,-1.20%,-1.54%,-2.04%,-1.87%,-1.20%,5.07%,25.00%,57.61%,40.10%,6.62%,16.00%,2.04,0.12,3.51%,4.74%,14.65%,21.27%,31.89%,-1.69%,46.46%,-7.79%,71.60%,-90.79%,253.06%,75.80,2/29/2024 8:30:00 AM,7/23/2007,Yes,Yes,98,-0.34%,0.00%,1.40,967.48,1.52,1474662,3947,4.60,2.91,2.91,2.95,2.88,2.90,-0.34%,2.88,-0.69%,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",10.53,,,,14.23,0.63,8.85,,2.03,0.14,,,,-3.55,,,,-7.69%,,2525.76%,-62.42%,28.07%,0.74,-12.27,,,8.29,6.27,75.63%,24.45%,0.00%,1.58%,-84.61%,1.98%,0.05,0.12,-83.66%,-142.03%,-102.77%,0.46,0.46,0.22,0.40,39.31%,-1269.91%,-1659.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.47%,-3.79%,3.25%,1.60%,-29.44%,-82.48%,9.48%,0.76,0.10,5.40%,6.77%,-5.96%,-3.48%,-53.98%,-48.16%,27.00%,-86.77%,88.46%,-100.00%,88.46%,44.64,11/15/2023 8:30:00 AM,11/10/2004,No,Yes,23,0.00%,-0.78%,3.00,2562.47,0.07,176184,578,20.20,1.28,1.27,1.29,1.25,1.27,-0.78%,1.30,2.24%,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",759.71,,,,,134.13,26.42,,0.09,0.46,,,,-3.16,,36.54%,-9.49%,-20.75%,,0.00%,,31.03%,0.00,-97.02,,,22.30,,,,,30.86%,,,0.67,0.11,-74.18%,-222.93%,-236.38%,1.72,1.28,0.44,0.57,,0.00%,,-0.08%,1.94%,0.96%,2.37%,0.67%,0.21%,0.25%,-0.08%,0.40%,-0.08%,-3.34%,7.00%,7.66%,,,12.90%,,0.68,6.04%,5.56%,-2.28%,5.69%,11.21%,-13.90%,27.16%,-13.90%,51.09%,-13.90%,51.09%,50.96,9/21/2023 4:30:00 PM,10/20/2023,No,Yes,24,0.67%,0.00%,1.29,160.53,0.12,19915,111,31.21,12.00,12.00,12.39,11.79,12.08,0.67%,12.07,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,
50,"AC","Associated Capital Group Inc","-","Financial","Asset Management","USA",713.98,19.24,,,12.81,0.79,1.76,,42.11,18.83,0.20,0.60%,11.63%,1.72,,,,,,89.47%,13.82%,21.93%,55.72,37.45,,,21.59,2.59,12.00%,88.01%,0.00%,8.30%,-0.10%,0.31%,1.40,0.01,4.00%,4.17%,4.18%,,,0.00,0.00,87.40%,46.82%,67.22%,0.00%,0.39%,0.39%,0.39%,0.49%,0.46%,0.21%,0.98%,1.48%,0.27%,-0.30%,-3.53%,-1.34%,-8.14%,-11.58%,-7.39%,0.91,0.72,1.88%,2.10%,-1.72%,-3.66%,-6.63%,-9.94%,3.05%,-18.45%,6.64%,-49.18%,51.20%,43.44,8/9/2023 4:30:00 PM,11/9/2015,No,Yes,24,0.03%,0.92%,,5.71,1.29,7343,77,,32.76,33.06,33.21,32.72,33.07,0.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
