"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.37,1.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04%,0.04%,0.04%,-0.03%,-0.03%,-0.09%,-0.18%,-0.28%,-0.09%,-0.28%,1.18%,3.93%,11.65%,15.97%,7.71%,12.02%,0.64,0.64,0.55%,0.67%,2.35%,3.61%,11.43%,-1.36%,9.53%,-1.36%,22.41%,-26.85%,240.76%,66.75,,8/15/2008,Yes,Yes,,-0.25%,-0.65%,,428.90,0.70,142483,755,,75.25,74.76,74.78,74.57,74.57,-0.90%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1015,2543110952,75.24,-0.01,-29387429.20,-1.14,-7821105.80,-0.31,-170244277.80,-6.27,-504117141.40,-16.54,12.51,-4.43,3.49,3.59,4.43,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3902.77,14.00,9.79,,,1.88,,12.85,18.06,0.00,2.98,8.78%,112.01%,2.42,0.67,9.37%,17.61%,-1.29%,-3.88%,0.00%,,13.35%,0.00,273.97,2.24%,-2.06%,114.34,111.37,97.40%,3.30%,0.00%,16.61%,2.63%,1.13%,5.12,1.26,13.29%,13.31%,13.25%,,,0.00,0.00,,0.00%,,0.00%,0.01%,0.03%,0.04%,0.00%,-0.01%,-0.03%,0.16%,0.59%,0.41%,0.62%,2.92%,2.23%,3.20%,-1.02%,9.22%,1.25,0.60,1.65%,1.83%,0.83%,1.27%,5.65%,-2.36%,5.18%,-4.35%,31.20%,-64.30%,1308.42%,53.85,7/26/2024 8:30:00 AM,4/14/1988,Yes,Yes,4707,0.04%,0.13%,1.50,245.78,1.32,153310,13202,40.30,33.83,33.88,34.04,33.65,33.89,0.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",64.75,,,,,0.87,10.69,,1.27,0.10,,,,-2.86,-0.09,,,-46.01%,,0.00%,,-48.99%,0.00,-33.62,12.00%,-100.00%,58.60,56.82,96.96%,3.04%,0.00%,8.83%,0.79%,9.69%,10.76,5.50,-45.86%,-54.22%,-47.98%,0.61,0.57,0.00,0.15,,0.00%,,0.45%,-0.90%,-0.90%,-0.90%,-0.90%,-1.78%,-1.34%,-1.34%,-0.90%,-2.87%,-7.14%,-8.68%,-35.38%,-69.48%,-89.63%,-76.44%,1.88,0.09,10.48%,9.11%,1.01%,-12.06%,-63.95%,-28.71%,10.50%,-91.98%,10.50%,-98.50%,202.16%,45.82,05/14/2024,2/24/2016,Yes,Yes,54,-1.78%,-0.44%,1.00,511.69,1.11,268204,586,7.50,1.13,1.12,1.13,1.10,1.11,-2.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",297809.92,50.21,14.01,8.08,5.47,37.19,16.48,13.63,4.53,10.23,6.18,3.67%,220.33%,3.36,2.80,-0.73%,9.14%,-5.77%,6.21%,11.76%,0.70%,496.96%,54403.00,5950.00,2.24%,3.19%,1765.94,1764.16,99.90%,0.10%,-20.63%,72.35%,0.10%,0.92%,2.95,16.22,4.20%,55.92%,8.29%,0.94,0.83,7.97,9.24,68.99%,31.87%,10.94%,-0.03%,-0.02%,-0.10%,0.01%,-0.04%,0.05%,-0.07%,0.10%,-0.51%,-0.24%,1.28%,1.54%,3.92%,2.97%,26.24%,8.83%,0.62,3.04,1.54%,1.79%,-0.33%,2.15%,4.58%,-3.01%,9.81%,-7.79%,27.09%,-7.79%,418.76%,51.82,7/25/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.11%,-0.85%,1.79,5495.63,0.31,804501,14250,184.05,170.28,168.84,170.37,168.05,168.65,-0.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3932.36,13.88,11.68,1.73,2.65,1.13,,8.98,50.42,,0.61,1.07%,15.41%,4.10,1.14,14.08%,6.72%,6.83%,8.00%,25.56%,7.73%,23.54%,1485.49,283.00,5.80%,3.94%,69.05,65.22,94.45%,5.63%,-0.19%,92.00%,0.45%,1.42%,3.05,0.92,1.09%,8.40%,7.15%,0.19,,0.14,0.22,,20.09%,19.05%,-0.21%,-0.15%,-0.05%,-0.04%,-0.39%,-0.51%,-0.83%,-0.65%,0.87%,2.56%,17.05%,16.93%,26.00%,11.18%,52.96%,7.26%,1.05,1.49,3.54%,2.46%,14.86%,15.96%,22.62%,2.30%,23.99%,2.30%,66.08%,-4.93%,1595.66%,77.28,7/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,2.69%,1.61%,1.67,302.56,0.51,72959,1490,57.40,54.53,55.41,57.52,55.07,56.90,4.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",940.96,,,,26.29,0.83,1.30,,3.85,2.46,,,,-0.51,-0.12,6.32%,-6.14%,,10.00%,387.52%,-18.36%,0.50%,35.79,-146.90,-11.55%,-7.23%,290.82,206.32,70.94%,29.84%,0.00%,38.66%,11.09%,9.10%,11.15,18.78,-9.92%,-12.56%,-12.26%,7.76,7.75,0.06,0.07,14.66%,-634.92%,-410.47%,0.31%,0.16%,0.00%,0.00%,-0.12%,-0.53%,-0.97%,0.98%,1.11%,-0.31%,16.36%,-6.43%,-26.27%,-41.28%,-56.87%,-43.96%,0.40,0.18,6.99%,5.47%,9.97%,-7.44%,-27.76%,-26.26%,20.75%,-60.25%,20.75%,-95.55%,20.75%,54.36,8/6/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,0.63%,1.92%,1.00,1684.57,0.55,434521,2002,14.38,3.12,3.18,3.24,3.06,3.20,2.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.15,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.68%,0.68%,4.95%,2.72%,4.55%,7.87%,,6.70%,,0.24,0.46%,0.53%,3.89%,2.98%,4.43%,0.40%,6.02%,-1.30%,10.89%,-1.30%,10.89%,68.24,,12/20/2023,No,No,,0.68%,0.41%,,3.07,0.83,1200,5,,26.73,26.84,27.02,26.84,27.02,1.09%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,107,10150598,26.71,0.01,521632.00,5.42,782822.00,8.36,6741455.00,197.75,9265175.00,1046.41,,,,,15.05,"U.S. equity small-mid-cap ETFs"
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",222.21,,,,63.49,,3.55,,-0.32,1.53,,,,-3.21,-0.33,31.82%,27.54%,38.92%,,-15.07%,,-114.59%,3.50,-76.66,-125.99%,-100.00%,40.96,38.73,94.56%,5.46%,0.18%,54.36%,14.13%,8.68%,4.38,3.36,-119.62%,-1555.11%,-578.82%,5.61,5.61,,,13.31%,-1442.63%,-2190.26%,0.09%,0.18%,0.28%,0.14%,-0.18%,-0.46%,-1.36%,-0.46%,0.09%,-4.99%,13.02%,20.56%,-28.15%,1.40%,35.96%,8.28%,1.61,0.29,6.84%,5.61%,19.10%,22.38%,3.94%,-3.12%,44.67%,-39.79%,91.70%,-100.00%,147.72%,69.65,5/15/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,-2.78%,1.27%,1.00,767.72,0.54,196022,1087,16.42,5.51,5.58,5.70,5.41,5.43,-1.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.52,1.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.15%,-0.21%,-0.21%,2.93%,2.70%,5.48%,9.13%,9.85%,9.45%,0.63,0.19,0.47%,0.37%,2.79%,2.32%,7.27%,-0.02%,5.25%,-0.02%,16.20%,-0.02%,72.39%,69.36,,1/22/2020,No,No,,-0.21%,0.42%,,4.94,2.12,4942,5,,30.98,31.11,30.96,30.96,31.05,0.21%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,25,88150500,30.93,0.00,0.00,0.00,2229750.00,2.60,2228000.00,2.59,-13955250.00,-13.67,11.76,5.69,,,6.38,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",33826.06,11.57,11.33,3.13,2.10,1.96,12.16,8.42,1.10,0.18,0.13,6.21%,69.59%,0.19,0.03,-6.62%,8.50%,-0.73%,3.70%,3.77%,3.55%,5.12%,16106.92,2939.38,7.62%,0.50%,15749.45,15747.70,99.99%,0.00%,,8.51%,2.19%,0.21%,1.91,33.49,10.77%,17.26%,16.58%,0.99,0.69,0.03,0.04,46.99%,21.42%,18.25%,0.27%,0.14%,0.37%,0.37%,-0.09%,0.37%,0.37%,0.41%,1.32%,-0.52%,4.27%,3.27%,-8.60%,-22.45%,-25.98%,-23.29%,1.09,0.04,1.81%,2.17%,2.92%,-2.81%,-12.86%,-13.04%,6.87%,-29.65%,6.87%,-71.56%,1210.57%,54.01,5/8/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,0.14%,-0.23%,2.06,17543.83,0.59,4905248,4766,3.19,2.15,2.14,2.15,2.12,2.15,-0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",5121.16,9.25,8.37,,0.33,1.53,142.65,,165.92,1.78,,,0.00%,27.44,7.65,-11.52%,5.19%,28.23%,-2.40%,18.91%,17.28%,-13.74%,15422.30,568.20,-7.12%,-1.48%,20.33,20.06,98.67%,0.55%,-5.70%,108.29%,1.44%,9.84%,11.15,1.97,6.20%,17.77%,8.52%,1.06,0.38,0.99,1.53,17.77%,6.87%,3.68%,0.02%,0.04%,0.01%,-0.00%,0.02%,-0.09%,-0.31%,-0.17%,0.75%,3.31%,11.72%,8.25%,16.73%,21.19%,2.26%,12.86%,1.17,6.42,2.47%,2.28%,10.56%,10.13%,16.62%,1.50%,21.83%,-0.04%,42.32%,-0.97%,15768.75%,70.56,4/25/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,2.93%,-0.52%,2.60,177.13,0.86,71788,1086,244.70,247.98,246.68,255.32,245.76,253.90,2.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",51.35,,,,,1.46,1.43,,2.42,2.47,,,,-0.42,,,,48.59%,,0.00%,,-48.29%,0.00,-6.00,,,14.50,13.57,93.59%,6.49%,76.70%,82.35%,11.33%,30.77%,35.94,4.18,-15.24%,-15.87%,-17.09%,23.19,23.19,0.00,0.00,,0.00%,,0.83%,-0.02%,-0.02%,0.83%,0.83%,0.83%,0.54%,0.83%,1.70%,-0.59%,1.70%,5.96%,9.57%,117.12%,73.49%,108.18%,0.88,0.26,6.71%,7.46%,2.17%,3.46%,51.34%,-21.18%,22.03%,-21.18%,126.87%,-100.00%,126.87%,53.62,4/25/2024 4:30:00 PM,8/8/1997,Yes,Yes,5,2.58%,2.99%,1.00,116.16,3.81,208506,303,7.00,3.35,3.45,3.59,3.43,3.54,5.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",656.68,309.61,,,8.45,3.32,10.04,,2.62,0.87,,,0.00%,0.03,0.12,,,,,0.00%,129.12%,-113.33%,77.68,0.08,,,63.24,13.62,21.54%,81.96%,0.00%,0.74%,-21.69%,1.27%,2.90,0.17,,,0.02%,,,1.04,1.14,82.22%,20.16%,0.11%,0.00%,0.00%,-1.14%,-1.14%,-0.85%,-1.14%,-0.80%,0.58%,1.52%,-1.47%,3.82%,-16.43%,-27.98%,-22.67%,8.75%,-9.94%,0.11,0.59,3.86%,6.20%,-3.52%,-16.79%,-12.00%,-29.84%,5.52%,-34.34%,59.05%,-34.34%,59.05%,41.65,05/29/2024,9/14/2020,No,Yes,102,0.58%,0.82%,1.00,59.54,3.27,91872,138,13.50,8.58,8.65,8.79,8.55,8.70,1.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",52.83,,,,,,,,,,,,0.00%,,,,,,,13.19%,,4012.50%,,,,,17.25,5.33,30.90%,87.28%,0.00%,0.15%,29.02%,0.88%,2.28,0.05,,,,,,,,,0.00%,,6.91%,6.91%,6.91%,-6.56%,-6.56%,-6.56%,-5.86%,-5.86%,-2.21%,11.64%,11.64%,3.40%,-37.86%,-53.28%,-88.10%,-53.28%,3.06,0.12,5.55%,8.02%,18.60%,-1.74%,-44.97%,-36.29%,88.28%,-90.49%,88.28%,-90.49%,88.28%,56.38,,9/12/2022,No,Yes,98,11.64%,-0.18%,,20.64,1.08,10489,64,,1.13,1.13,1.36,1.18,1.26,11.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",3270.39,13.63,14.11,3.73,0.40,1.77,53.88,9.42,29.38,0.97,0.90,1.72%,23.22%,3.82,0.86,-0.78%,6.34%,20.81%,3.65%,5.22%,1.72%,-11.35%,8208.90,249.40,9.81%,0.94%,62.85,61.72,98.20%,1.67%,-4.61%,93.68%,-3.27%,3.04%,2.98,1.87,5.06%,13.75%,7.84%,1.44,1.44,0.72,0.76,11.95%,4.59%,3.04%,0.08%,0.05%,0.00%,0.05%,0.24%,0.12%,0.01%,0.40%,1.36%,1.62%,5.04%,1.66%,19.60%,22.64%,22.50%,16.24%,1.15,1.04,1.59%,2.03%,3.39%,7.78%,18.92%,-1.09%,18.75%,-1.77%,38.55%,-6.08%,2710.40%,63.83,6/6/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,1.80%,-0.18%,2.62,629.67,0.47,139803,2056,53.33,51.28,51.19,52.32,51.10,52.11,1.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",93473.85,19.73,28.78,1.06,9.13,11.86,8.40,24.36,12.42,17.53,,,0.00%,7.46,0.91,-37.50%,13.07%,,18.60%,27.50%,17.82%,132.07%,10241.00,4939.00,78.65%,3.95%,438.00,419.36,95.74%,33.94%,-1.24%,53.09%,-1.19%,2.95%,3.08,12.35,22.17%,74.91%,48.78%,1.44,1.44,0.28,0.29,71.25%,16.06%,48.23%,0.07%,0.06%,0.03%,0.10%,0.05%,0.10%,-0.16%,-0.17%,0.12%,0.72%,-3.11%,-1.39%,-7.61%,5.59%,5.10%,8.15%,1.18,3.27,2.70%,2.02%,-1.81%,-1.33%,1.95%,-11.03%,4.56%,-13.44%,30.03%,-33.05%,79.76%,43.40,5/8/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,0.95%,-0.63%,2.82,4015.51,0.62,1175816,18340,151.44,146.78,145.85,148.47,144.75,147.24,0.31%,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABNY","YieldMax ABNB Option Income Strategy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.57%,-0.42%,-0.32%,-2.39%,-2.44%,,,,,-0.15%,,0.45,3.05%,,-1.27%,-1.27%,-1.27%,-5.98%,1.06%,-5.98%,1.06%,-5.98%,1.06%,,,6/25/2024,Yes,Yes,,-1.86%,2.30%,,4.26,1.64,3286,56,,20.13,20.59,20.32,20.12,20.20,0.40%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Consumer Discretionary","US","Active",0.99%,8,3015780,20.11,0.00,516232.50,20.65,516232.50,20.65,516232.50,20.65,516232.50,20.65,,,,,-11.01,
43,"ABOS","Acumen Pharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA",171.83,,,,,0.66,0.68,,4.36,4.20,,,,-1.06,-0.28,-7.39%,-22.04%,-54.03%,-0.20%,-28.84%,,9.76%,0.00,-55.94,4.18%,,57.91,44.37,76.62%,26.14%,-0.22%,63.76%,4.20%,2.23%,2.51,0.99,-22.89%,-25.36%,-19.12%,30.20,30.20,0.12,0.12,,0.00%,,0.35%,0.00%,-0.27%,-0.35%,-1.55%,-1.72%,-2.52%,-0.69%,-2.39%,-4.67%,23.81%,5.93%,-23.53%,-26.10%,-53.27%,-25.52%,0.13,0.19,7.99%,7.37%,20.18%,-1.18%,-12.79%,-27.04%,37.50%,-74.71%,58.00%,-89.40%,58.00%,61.32,5/14/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,-0.35%,1.77%,1.00,394.02,1.99,370497,1259,12.80,2.82,2.87,3.00,2.84,2.86,1.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2478.85,8.19,7.87,1.02,1.55,1.01,1.70,4.45,13.02,7.72,1.72,13.08%,95.74%,1.61,0.41,-25.86%,0.13%,3.18%,8.00%,26.80%,-3.34%,-32.73%,1604.24,303.62,14.94%,2.50%,188.51,181.29,96.17%,3.83%,0.21%,61.72%,0.03%,38.44%,16.73,69.70,2.18%,11.27%,2.25%,,,3.36,3.70,99.01%,84.54%,18.93%,0.03%,-0.07%,-0.08%,-0.05%,-0.00%,0.15%,0.54%,0.22%,3.54%,1.31%,-11.69%,-3.88%,7.78%,-12.34%,-12.37%,-13.37%,1.99,0.62,7.31%,3.29%,-8.15%,-5.28%,-2.67%,-17.27%,7.37%,-21.46%,11.79%,-56.34%,2585.76%,39.35,5/3/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,6.13%,-3.88%,3.17,4165.92,5.21,10240879,24430,13.67,12.89,12.39,13.24,12.01,13.15,2.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABSI","Absci Corp","RUT","Healthcare","Biotechnology","USA",450.06,,,,84.12,1.87,2.53,,2.12,1.57,,,,-1.17,-0.18,35.36%,14.18%,-46.78%,23.30%,37.94%,-29.24%,13.40%,5.35,-109.19,-3.92%,-57.22%,93.09,91.15,97.92%,19.39%,-11.67%,52.38%,3.16%,9.79%,5.92,8.92,-38.26%,-44.20%,-43.82%,7.19,7.19,0.04,0.06,-160.16%,-1733.55%,-2042.00%,0.13%,0.13%,-0.21%,0.00%,0.38%,0.00%,-1.00%,-0.13%,-0.87%,-4.32%,20.61%,-19.76%,-31.73%,-3.63%,79.28%,-5.24%,2.26,0.35,12.01%,10.94%,18.28%,-3.99%,10.53%,-26.84%,42.40%,-40.77%,258.20%,-87.38%,258.20%,57.04,5/14/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,-5.24%,4.22%,1.29,1508.36,0.94,669096,2424,8.40,4.03,4.20,4.20,3.92,3.98,-1.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",179582.01,32.15,20.12,3.97,4.45,4.63,27.00,36.48,22.31,3.82,2.16,2.09%,63.81%,3.21,1.11,4.21%,10.86%,19.65%,8.10%,6.10%,2.23%,-7.32%,40326.00,5609.00,2.62%,0.82%,1734.08,1727.15,99.60%,0.72%,-0.73%,76.44%,0.27%,0.75%,2.27,13.00,7.67%,14.80%,10.92%,1.60,1.11,0.32,0.38,50.24%,15.96%,13.91%,-0.01%,-0.15%,-0.15%,-0.06%,-0.09%,-0.03%,-0.19%,-0.11%,-0.27%,-0.74%,1.09%,-1.10%,-5.39%,-9.05%,-4.19%,-6.21%,0.72,1.65,1.56%,1.55%,-0.70%,-0.94%,-2.99%,-5.28%,2.57%,-15.13%,15.12%,-27.61%,12806.00%,46.83,7/18/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,-0.71%,-0.24%,1.74,5726.07,0.50,1351747,14282,125.06,104.22,103.97,104.16,102.74,103.23,-0.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABTS","Abits Group Inc","-","Financial","Capital Markets","Hong Kong",18.82,,,,11.20,1.66,21.39,,0.32,0.02,,,,-0.35,,,,11.11%,,197.06%,-99.52%,-872.92%,1.68,-12.59,,,35.55,29.62,83.32%,16.68%,0.00%,0.35%,-26.91%,0.85%,7.67,0.25,,,-111.25%,1.65,1.65,0.00,0.00,-222.50%,-309.88%,-748.44%,0.00%,0.00%,0.04%,0.04%,0.04%,0.04%,0.84%,-0.09%,-0.09%,3.56%,8.06%,-11.75%,-29.40%,-51.86%,-42.76%,-53.56%,2.75,0.06,7.02%,14.23%,3.25%,-15.28%,-38.06%,-36.13%,32.37%,-70.58%,32.37%,-99.52%,32.37%,48.10,,4/10/2014,Yes,Yes,11,3.82%,0.00%,,33.00,0.69,10739,63,22.50,0.51,0.51,0.53,0.51,0.53,3.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",694.49,,,,53.46,5.78,5.37,,0.64,0.68,,,,-0.44,-0.10,11.36%,-0.51%,18.41%,,55.33%,-77.09%,-0.69%,12.99,-74.39,9.09%,-43.56%,169.87,146.65,86.33%,22.29%,-0.08%,49.96%,4.32%,4.10%,6.05,6.01,-43.56%,-57.54%,-60.86%,6.69,6.69,0.07,0.07,89.03%,-616.64%,-572.81%,-0.03%,-0.14%,-0.14%,0.00%,0.14%,-0.07%,-0.04%,0.68%,1.38%,5.44%,12.88%,13.23%,26.46%,55.27%,62.11%,47.20%,1.97,0.12,4.28%,3.43%,16.11%,17.68%,44.87%,0.82%,39.92%,0.82%,117.75%,-88.31%,348.02%,73.76,5/2/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,2.51%,0.00%,1.40,992.70,0.97,451613,1891,4.40,3.59,3.59,3.69,3.57,3.68,2.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",9.72,,,,324.14,1.08,13.32,,0.75,0.06,,,,-2.30,,,,12.78%,,2003.75%,-99.06%,26.73%,0.03,-12.62,,,12.05,10.17,84.40%,15.63%,0.00%,2.11%,-80.78%,2.24%,0.36,0.23,-95.10%,-233.43%,-151.45%,0.27,0.27,0.04,0.34,-918.83%,-38460.41%,-49776.99%,0.00%,0.00%,0.00%,0.00%,-0.26%,1.14%,2.02%,2.11%,2.33%,-0.98%,7.53%,-5.91%,-25.96%,-45.10%,-82.07%,-30.43%,0.86,0.05,4.76%,5.77%,5.23%,-9.39%,-29.52%,-34.92%,14.47%,-88.25%,19.75%,-100.00%,19.75%,50.03,,11/10/2004,No,Yes,19,0.87%,1.14%,3.00,628.49,0.09,26448,69,20.20,0.79,0.80,0.81,0.79,0.81,2.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"ABVE","Above Food Ingredients Inc.","-","Consumer Defensive","Packaged Foods","Canada",16.64,,,,,0.78,,,2.65,0.00,,,,-0.02,,,,,,0.00%,,96.65%,0.00,-0.26,,,5.64,1.47,26.06%,81.67%,0.00%,18.13%,5.14%,0.07%,0.02,0.00,-0.94%,-1.06%,-1.24%,0.03,0.03,0.00,0.05,,0.00%,,0.00%,0.00%,-0.44%,-0.19%,-0.19%,0.49%,-0.44%,0.49%,-1.29%,-5.45%,-17.46%,-81.31%,-80.74%,-80.28%,-79.38%,-80.36%,-0.13,1.28,25.22%,22.06%,-67.95%,-74.36%,-79.11%,-84.59%,0.98%,-84.59%,0.98%,-84.59%,0.98%,31.68,,4/6/2021,No,Yes,2,-8.37%,-1.30%,,67.13,3.06,96775,341,,2.30,2.27,2.27,2.04,2.08,-9.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",874.90,,,,,4.04,3.03,,3.44,4.58,,,,-3.71,,22.25%,-3.18%,-15.12%,,0.00%,,-17.20%,0.00,-159.75,-112.72%,1.27%,62.92,54.67,86.89%,13.11%,0.00%,42.35%,,0.17%,1.85,0.09,-72.68%,-146.20%,-60.04%,4.08,4.08,0.23,0.28,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.18%,-0.04%,0.04%,-0.75%,0.98%,0.91%,6.15%,-3.64%,-7.30%,25.38%,,29.95%,,0.66,3.65%,5.04%,4.23%,1.02%,9.72%,-9.88%,13.77%,-18.30%,73.92%,-18.30%,73.92%,56.13,05/29/2024,10/20/2023,No,Yes,61,2.39%,-0.37%,1.25,49.47,2.14,49812,91,37.49,13.63,13.58,14.07,13.58,13.90,2.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,
