"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
25,"AAT","American Assets Trust Inc","RUT","Real Estate","REIT - Diversified","USA",1318.27,24.37,29.66,,2.97,1.10,13.38,10.79,19.70,1.62,1.46,6.76%,157.63%,0.89,0.14,-16.67%,4.29%,14.84%,,6.14%,2.73%,19.01%,444.11,53.50,23.08%,-3.52%,60.90,46.09,75.68%,24.31%,0.00%,76.81%,-1.80%,1.96%,3.12,0.90,1.81%,4.49%,1.83%,,,1.44,1.44,35.66%,27.60%,12.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.09%,-0.28%,1.12%,-4.29%,2.27%,-3.86%,11.08%,-3.82%,1.31,0.55,2.59%,2.41%,0.04%,0.66%,3.12%,-5.95%,8.09%,-9.49%,26.24%,-56.05%,34.96%,50.93,4/30/2024 4:30:00 PM,1/13/2011,Yes,Yes,228,0.14%,-1.01%,3.33,289.79,1.27,368971,2893,20.67,21.84,21.62,21.77,21.45,21.65,-0.87%,21.65,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.37,1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.04%,0.08%,0.10%,0.10%,0.10%,0.13%,0.25%,0.22%,0.77%,-1.57%,6.24%,9.63%,4.50%,7.71%,0.64,0.79,0.71%,0.70%,-0.04%,2.66%,8.31%,-2.63%,9.80%,-2.63%,17.70%,-29.66%,227.64%,54.58,,8/15/2008,Yes,Yes,,0.04%,0.08%,,500.36,0.49,244222,1171,,71.61,71.67,71.70,71.35,71.70,0.13%,71.70,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1015,2459492794,71.92,-0.00,87574980.00,3.69,-73868848.20,-2.92,-140856848.60,-5.42,-567310237.40,-18.74,6.67,-7.04,3.28,3.30,4.13,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3801.43,13.64,9.61,,,1.83,,12.52,18.06,0.00,3.02,9.14%,112.01%,2.42,0.69,10.26%,15.78%,-1.29%,-3.88%,0.00%,,13.35%,0.00,273.97,2.24%,-2.06%,114.34,111.37,97.40%,3.30%,0.00%,16.50%,2.63%,1.20%,4.75,1.33,13.29%,13.31%,13.25%,,,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.30%,0.00%,-0.18%,-1.14%,-3.42%,-0.84%,7.14%,-2.85%,6.38%,1.25,0.72,1.97%,1.93%,-1.55%,-1.17%,3.43%,-5.95%,2.45%,-6.83%,27.80%,-65.23%,1271.84%,46.04,4/25/2024 4:30:00 PM,4/14/1988,Yes,Yes,4707,0.27%,-0.96%,1.50,280.67,0.54,150554,1989,40.55,33.24,32.92,33.22,32.81,33.01,-0.69%,32.92,-0.27%,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",62.12,,,,,0.83,10.25,,1.27,0.10,,,,-2.86,-0.11,,,-46.01%,,0.00%,,-48.99%,0.00,-33.62,12.00%,-100.00%,58.60,56.85,97.01%,2.99%,0.00%,8.83%,0.80%,8.81%,9.32,5.01,-45.86%,-54.22%,-47.98%,0.61,0.57,0.00,0.15,,0.00%,,0.00%,0.00%,0.00%,0.00%,-1.82%,-1.82%,-2.68%,-2.68%,-2.70%,-0.49%,-18.46%,-19.08%,-47.26%,-74.70%,-91.35%,-77.40%,1.91,0.09,9.19%,6.73%,-22.49%,-25.58%,-72.64%,-46.46%,-9.40%,-92.31%,-9.40%,-98.56%,189.86%,26.11,05/14/2024,2/24/2016,Yes,Yes,54,-9.40%,-0.85%,1.00,537.01,1.17,628719,1710,7.50,1.18,1.17,1.18,1.03,1.06,-10.17%,1.08,1.89%,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",297708.02,50.20,14.00,8.08,5.47,37.18,16.48,13.62,4.53,10.23,6.18,3.67%,220.33%,3.36,3.05,1.11%,7.22%,-5.77%,6.21%,11.76%,0.70%,496.96%,54403.00,5950.00,2.24%,3.19%,1765.94,1764.10,99.90%,0.10%,-20.73%,72.56%,0.10%,0.93%,2.94,16.49,4.20%,55.92%,8.29%,0.94,0.83,7.97,9.24,68.99%,31.87%,10.94%,0.00%,0.01%,0.01%,0.01%,0.01%,0.01%,0.03%,0.37%,0.49%,0.63%,-0.49%,2.93%,-5.22%,9.26%,23.75%,8.79%,0.62,3.15,1.80%,1.89%,3.51%,2.93%,5.72%,-5.13%,9.77%,-7.82%,28.73%,-7.82%,418.58%,59.06,4/26/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,1.27%,-0.05%,1.87,5604.31,0.78,4377455,32344,183.82,166.56,166.47,169.24,166.00,168.59,1.22%,169.42,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3233.66,11.41,9.57,1.43,2.18,0.93,,7.38,50.42,,0.61,1.30%,15.41%,4.10,1.14,14.50%,6.74%,6.83%,8.00%,25.56%,7.73%,23.54%,1485.49,283.00,5.80%,3.94%,69.05,65.22,94.45%,5.63%,-0.19%,92.30%,0.45%,1.53%,3.38,1.00,1.09%,8.40%,7.15%,0.19,,0.14,0.22,,20.09%,19.05%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.22%,-0.15%,-0.11%,0.17%,0.15%,-1.66%,-6.79%,2.63%,-6.61%,34.03%,-11.80%,1.04,1.32,2.70%,2.54%,-3.06%,-2.30%,3.03%,-8.58%,5.80%,-13.34%,42.91%,-21.82%,1294.38%,43.41,4/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,-0.21%,-1.64%,1.57,295.35,0.81,240602,4188,57.33,47.67,46.89,47.10,46.49,46.79,-1.85%,46.79,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",949.78,,,,26.54,0.84,1.31,,3.85,2.46,,,,-0.51,-0.12,6.32%,-6.14%,,10.00%,387.52%,-18.36%,0.50%,35.79,-146.90,-11.55%,-7.23%,290.82,206.40,70.97%,29.81%,0.00%,38.64%,11.09%,8.92%,14.01,18.42,-9.92%,-12.56%,-12.26%,7.76,7.75,0.06,0.07,14.66%,-634.92%,-410.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.57%,2.17%,0.95%,-10.77%,-12.70%,-31.42%,-35.91%,-56.29%,-43.43%,0.42,0.20,4.93%,5.31%,-14.08%,-17.58%,-30.67%,-32.00%,-2.27%,-59.88%,-2.27%,-95.51%,-2.27%,26.19,5/7/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,-2.71%,-0.30%,1.00,1314.87,0.93,1222376,4923,14.62,3.33,3.32,3.38,3.22,3.23,-3.00%,3.30,2.04%,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.08,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.01%,-0.01%,-0.01%,-0.01%,-0.01%,-0.01%,-0.01%,-0.01%,-0.01%,-1.40%,-3.98%,-1.20%,,,2.04%,,0.27,0.55%,0.64%,-2.15%,-1.51%,-0.05%,-4.21%,2.19%,-5.61%,6.05%,-5.61%,6.05%,40.89,,12/20/2023,No,Yes,,-0.41%,-0.76%,,2.46,1.60,3935,12,,26.15,25.95,25.95,25.84,25.84,-1.16%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,106,9298656,25.83,0.00,0.00,0.00,261190.00,2.89,6219823.00,202.02,8743543.00,1575.09,,,,,9.12,"U.S. equity small-mid-cap ETFs"
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",187.19,,,,53.48,,2.99,,-0.32,1.53,,,,-3.21,-0.33,29.96%,23.14%,38.92%,,-15.07%,,-114.59%,3.50,-76.66,-125.99%,-100.00%,40.96,39.54,96.53%,3.46%,4.09%,50.08%,14.04%,5.79%,3.17,2.29,-119.62%,-1555.11%,-578.82%,5.61,5.61,,,13.31%,-1442.63%,-2190.26%,0.00%,0.00%,0.00%,0.00%,0.00%,1.75%,2.42%,2.04%,1.97%,1.31%,7.03%,-2.97%,-47.05%,-3.18%,-1.08%,-8.78%,1.59,0.34,6.75%,6.18%,5.12%,-10.16%,-11.61%,-45.92%,49.84%,-49.28%,61.48%,-100.00%,108.68%,50.58,5/15/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,-1.51%,1.09%,1.00,720.80,0.32,232258,1627,16.70,4.59,4.64,4.65,4.51,4.57,-0.44%,4.65,1.75%,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,2.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,-0.00%,-0.00%,-0.00%,-0.09%,0.04%,0.04%,0.04%,0.21%,-1.23%,-2.86%,1.54%,5.62%,6.03%,5.53%,0.63,0.19,0.30%,0.40%,-1.68%,-0.74%,4.15%,-3.50%,2.72%,-3.50%,12.04%,-3.50%,66.22%,39.75,,1/22/2020,No,Yes,,0.21%,-0.47%,,5.10,0.39,1970,19,,30.01,29.87,29.96,29.87,29.93,-0.26%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,24,85300500,29.93,0.00,0.00,0.00,1479000.00,1.76,2228000.00,2.68,-13251500.00,-13.45,8.84,3.59,,,5.53,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",33227.65,11.37,10.79,3.07,2.06,1.92,11.95,8.27,1.10,0.18,0.14,6.61%,69.59%,0.19,0.03,-4.85%,9.85%,-0.73%,3.70%,3.77%,3.55%,5.12%,16106.92,2939.38,7.62%,0.50%,15749.45,15747.70,99.99%,0.00%,,8.52%,2.19%,0.07%,0.69,10.36,10.77%,17.26%,16.58%,0.99,0.69,0.03,0.04,46.99%,21.42%,18.25%,0.00%,0.00%,0.00%,-0.01%,-0.01%,-0.01%,1.42%,0.46%,-0.01%,1.18%,-2.76%,-11.72%,-15.60%,-24.83%,-29.14%,-24.64%,1.09,0.05,2.41%,2.34%,-5.47%,-8.52%,-16.06%,-15.94%,2.93%,-31.11%,2.93%,-72.06%,1187.39%,34.41,5/8/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,2.93%,-0.97%,1.94,14941.47,1.38,20647002,12847,3.34,2.07,2.05,2.11,2.05,2.11,1.93%,2.11,-0.01%,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4637.69,8.38,7.56,,0.30,1.39,129.18,,165.92,1.78,,,0.00%,27.44,7.77,-9.59%,3.24%,28.23%,-2.40%,18.91%,17.28%,-13.74%,15422.30,568.20,-7.12%,-1.48%,20.33,20.06,98.67%,0.54%,-10.64%,108.78%,1.44%,10.31%,12.59,2.07,6.20%,17.77%,8.52%,1.06,0.38,0.99,1.53,17.77%,6.87%,3.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.42%,-0.56%,-0.85%,-0.57%,-1.83%,-4.09%,9.49%,3.69%,3.65%,2.20%,1.17,6.30,2.90%,2.16%,-2.22%,1.51%,5.79%,-6.21%,11.28%,-10.32%,28.89%,-10.32%,14270.62%,47.85,4/25/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,0.14%,-1.61%,2.60,164.19,1.21,198753,5494,245.32,233.36,229.60,231.37,225.96,229.93,-1.47%,228.97,-0.42%,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",48.03,,,,,1.37,1.34,,2.42,2.47,,,,-0.42,,,,48.59%,,0.00%,,-48.29%,0.00,-6.00,,,14.50,13.57,93.59%,6.49%,0.00%,79.58%,11.33%,30.53%,2.88,4.14,-15.24%,-15.87%,-17.09%,23.19,23.19,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.23%,0.31%,0.91%,-11.02%,95.86%,85.96%,62.25%,94.71%,0.88,0.26,5.90%,8.72%,-2.88%,-1.50%,50.26%,-26.28%,14.14%,-26.28%,112.18%,-100.00%,112.18%,48.67,4/25/2024 4:30:00 PM,8/8/1997,Yes,Yes,5,0.00%,-0.30%,1.00,1437.98,0.02,30835,189,17.00,3.32,3.31,3.31,3.11,3.31,-0.30%,3.22,-2.72%,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",658.99,366.55,,,8.48,3.93,10.08,,2.62,1.02,,,0.00%,0.03,0.13,,,,,0.00%,129.12%,-113.33%,77.68,0.08,,,63.24,2.06,3.26%,96.78%,0.00%,0.87%,-24.97%,18.09%,13.62,0.37,,,0.02%,,,1.04,1.14,82.22%,20.16%,0.11%,0.58%,0.00%,-1.24%,-0.96%,0.39%,0.39%,0.39%,0.39%,0.29%,-1.89%,-0.77%,-13.95%,-15.57%,29.40%,-1.25%,6.63%,0.16,0.84,9.30%,8.52%,-7.17%,-11.14%,5.11%,-17.60%,2.69%,-22.26%,88.30%,-22.26%,88.30%,42.82,05/29/2024,9/14/2020,No,No,102,-2.28%,-2.00%,1.00,27.36,0.19,5256,122,16.00,10.76,10.54,10.54,10.30,10.30,-4.23%,10.36,0.58%,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",42.72,7.79,,,,0.13,4271.76,,7.73,0.00,,,0.00%,0.13,,,,,,13.19%,,4012.50%,0.00,1.17,,,17.25,5.33,30.90%,87.28%,0.00%,0.15%,26.67%,1.06%,0.86,0.06,3.26%,3.39%,1.69%,0.74,0.74,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.23%,-6.85%,-19.05%,-38.92%,-66.11%,-65.89%,-90.13%,-62.22%,3.06,0.20,8.90%,19.59%,-24.01%,-35.03%,-59.63%,-58.02%,52.24%,-92.31%,52.24%,-92.31%,52.24%,34.92,,9/12/2022,No,Yes,98,-6.85%,3.30%,,66.11,0.02,1009,17,,1.06,1.10,1.10,1.02,1.02,-3.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",3085.91,12.86,13.31,3.52,0.38,1.67,50.84,8.89,29.38,0.97,0.90,1.83%,23.22%,3.82,0.86,-0.78%,6.34%,20.81%,3.65%,5.22%,1.72%,-11.35%,8208.90,249.40,9.81%,0.94%,62.85,61.72,98.20%,1.66%,-5.85%,93.92%,-3.24%,2.62%,2.84,1.62,5.06%,13.75%,7.84%,1.44,1.44,0.72,0.76,11.95%,4.59%,3.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.23%,-2.54%,-3.47%,6.84%,16.21%,-5.98%,14.32%,9.68%,1.15,1.08,2.19%,2.07%,2.17%,7.02%,14.38%,-5.17%,15.34%,-7.31%,30.74%,-11.37%,2676.66%,57.88,6/6/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,-1.68%,-0.95%,2.62,570.12,1.03,589504,7041,53.33,50.49,50.01,50.42,49.14,49.17,-2.61%,48.21,-1.95%,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",92667.60,19.56,28.54,1.05,9.05,11.76,8.33,22.17,12.42,17.53,,,0.00%,7.46,0.90,-37.56%,13.13%,,18.60%,27.50%,17.82%,132.07%,10241.00,4939.00,78.65%,3.95%,438.00,418.98,95.66%,34.00%,-1.27%,53.07%,-1.19%,3.06%,3.28,12.83,22.17%,74.91%,48.78%,1.44,1.44,0.28,0.29,71.25%,16.06%,48.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,-0.08%,-0.05%,0.75%,-0.47%,0.12%,-9.13%,1.01%,16.65%,7.22%,1.18,3.22,1.84%,1.80%,-0.01%,-4.61%,1.79%,-12.46%,3.66%,-14.19%,28.91%,-33.63%,78.21%,44.06,5/8/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,0.32%,-0.41%,2.80,3908.68,0.70,2747954,31600,151.35,146.10,145.50,146.05,144.28,145.97,-0.09%,145.89,-0.05%,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABOS","Acumen Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",158.61,,,,,0.61,0.63,,4.36,4.20,,,,-1.06,-0.28,-7.39%,-22.04%,-54.03%,-0.20%,-28.84%,,9.76%,0.00,-55.94,4.18%,,57.91,44.37,76.62%,26.14%,-0.22%,63.81%,4.20%,1.60%,2.54,0.71,-22.89%,-25.36%,-19.12%,30.20,30.20,0.12,0.12,,0.00%,,0.00%,0.19%,0.38%,-0.28%,-0.08%,0.19%,0.78%,1.34%,2.13%,1.11%,0.76%,-30.53%,-36.84%,-9.28%,-55.33%,-31.25%,0.12,0.19,5.16%,6.67%,-14.05%,-20.27%,-26.17%,-34.98%,8.20%,-76.66%,45.85%,-90.21%,45.85%,33.41,5/14/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,0.38%,-0.38%,1.00,278.23,0.74,205119,2101,12.80,2.64,2.63,2.66,2.57,2.64,0.00%,2.64,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2580.70,8.53,8.28,1.07,1.61,1.05,1.77,4.64,13.02,7.72,1.72,12.56%,95.74%,1.61,0.40,-27.33%,1.16%,3.18%,8.00%,26.80%,-3.34%,-32.73%,1604.24,303.62,14.94%,2.50%,188.51,181.26,96.15%,3.85%,0.21%,61.75%,0.03%,39.28%,18.46,71.20,2.18%,11.27%,2.25%,,,3.36,3.70,99.01%,84.54%,18.93%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.48%,1.26%,-6.74%,5.63%,-8.00%,2.73%,-9.82%,2.00,0.43,2.34%,2.38%,0.31%,3.39%,0.70%,-11.56%,14.56%,-18.23%,16.38%,-54.55%,2696.11%,51.68,5/3/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,0.29%,-1.30%,3.17,3857.41,0.31,1195118,6343,13.71,13.83,13.65,13.81,13.60,13.69,-1.01%,13.70,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABSI","Absci Corp","-","Healthcare","Biotechnology","USA",450.06,,,,84.12,1.87,2.53,,2.12,1.57,,,,-1.17,-0.18,34.72%,14.04%,-46.78%,23.30%,37.94%,-29.24%,13.40%,5.35,-109.19,-3.92%,-57.22%,93.09,91.58,98.38%,19.02%,-11.87%,52.41%,3.16%,7.96%,6.47,7.29,-38.26%,-44.20%,-43.82%,7.19,7.19,0.04,0.06,-160.16%,-1733.55%,-2042.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.48%,-0.48%,2.34%,-9.13%,-17.51%,-18.78%,63.11%,136.90%,-5.24%,2.30,0.37,9.86%,7.38%,-10.73%,-18.45%,15.65%,-40.77%,-0.75%,-40.77%,258.20%,-87.38%,258.20%,39.11,5/14/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,-8.51%,-0.46%,1.33,1126.07,1.57,1763474,7322,8.60,4.37,4.35,4.37,3.92,3.98,-8.92%,4.16,4.52%,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",180364.84,32.30,20.16,3.99,4.47,4.65,27.12,36.64,22.31,3.82,2.15,2.07%,63.81%,3.21,1.11,4.25%,11.13%,19.65%,8.10%,6.10%,2.23%,-7.32%,40326.00,5609.00,2.62%,0.82%,1734.08,1727.15,99.60%,0.72%,-0.85%,77.16%,0.27%,0.84%,2.34,14.50,7.67%,14.80%,10.92%,1.60,1.11,0.32,0.38,50.24%,15.96%,13.91%,0.00%,0.01%,0.01%,0.55%,0.55%,0.55%,0.55%,0.01%,0.01%,0.30%,-3.63%,-0.87%,-10.23%,-3.33%,0.42%,-5.81%,0.72,1.74,1.48%,1.56%,-0.18%,-2.13%,-2.34%,-7.90%,3.02%,-14.76%,15.62%,-27.29%,13271.38%,45.70,4/17/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,0.38%,-0.15%,1.79,6204.65,0.59,3682033,27369,125.72,103.45,103.29,103.72,102.43,103.68,0.22%,103.69,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABTS","Abits Group Inc","-","Financial","Capital Markets","Hong Kong",18.67,,,,11.11,1.65,21.21,,0.32,0.02,,,,-0.35,,,,11.11%,,197.06%,-99.52%,-872.92%,1.68,-12.59,,,35.55,29.62,83.32%,16.68%,0.00%,0.35%,-26.88%,0.87%,1.21,0.26,,,-111.25%,1.65,1.65,0.00,0.00,-222.50%,-309.88%,-748.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.31%,-5.58%,-19.22%,-23.19%,-30.00%,-46.96%,-42.98%,-53.94%,2.78,0.07,15.10%,9.30%,-20.02%,-26.29%,-41.51%,-36.66%,-4.53%,-70.83%,-4.53%,-99.52%,22.72%,29.79,,4/10/2014,Yes,Yes,11,-19.71%,5.47%,,212.66,0.48,103094,122,,0.62,0.65,0.65,0.46,0.53,-15.32%,0.54,2.49%,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",592.58,,,,45.62,4.94,4.59,,0.64,0.68,,,,-0.44,-0.10,11.36%,-0.51%,18.41%,,55.33%,-77.09%,-0.69%,12.99,-74.39,9.09%,-43.56%,169.87,146.65,86.33%,22.29%,-0.08%,49.97%,4.32%,3.43%,4.01,5.03,-43.56%,-57.54%,-60.86%,6.69,6.69,0.07,0.07,89.03%,-616.64%,-572.81%,0.00%,0.00%,-0.92%,-0.92%,-0.95%,-1.08%,-0.92%,-0.92%,-0.92%,-0.76%,-1.87%,11.74%,19.85%,46.73%,27.13%,25.60%,1.96,0.14,3.10%,4.47%,-3.65%,4.34%,29.11%,-13.74%,19.39%,-13.74%,85.80%,-90.03%,282.27%,49.03,5/2/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,0.32%,-0.95%,1.40,1252.69,0.47,594085,2703,4.40,3.16,3.13,3.17,3.11,3.14,-0.63%,3.11,-0.92%,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",9.32,,,,310.67,1.15,12.77,,0.75,0.07,,,,-2.30,,,,12.78%,,2003.75%,-99.06%,26.73%,0.03,-12.62,,,10.85,8.97,82.67%,17.36%,0.00%,2.34%,-80.60%,4.85%,0.38,0.44,-95.10%,-233.43%,-151.45%,0.27,0.27,0.04,0.34,-918.83%,-38460.41%,-49776.99%,-1.66%,-2.28%,-2.28%,-2.29%,-2.29%,-2.39%,-1.32%,-0.22%,-1.14%,-0.64%,10.55%,-20.46%,-26.58%,-21.91%,-86.26%,-25.95%,0.86,0.06,6.06%,5.80%,-4.68%,-19.24%,-27.09%,-50.35%,14.53%,-87.50%,27.47%,-100.00%,27.47%,41.86,,11/10/2004,No,Yes,19,3.49%,0.00%,3.00,1149.37,0.08,90085,334,20.20,0.83,0.83,0.87,0.83,0.86,3.49%,0.84,-1.66%,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",854.45,,,,,3.95,2.96,,3.44,4.58,,,,-3.71,,22.72%,-0.77%,-15.12%,,0.00%,,-17.20%,0.00,-159.75,-112.72%,1.27%,62.92,54.67,86.89%,13.11%,0.00%,42.35%,,0.18%,1.85,0.10,-72.68%,-146.20%,-60.04%,4.08,4.08,0.23,0.28,,0.00%,,1.77%,0.51%,0.51%,0.51%,0.51%,0.51%,0.95%,4.54%,6.31%,6.10%,-5.00%,-2.65%,-2.65%,30.45%,,26.92%,,0.81,6.65%,5.77%,-1.85%,-6.26%,7.80%,-18.34%,11.11%,-20.21%,69.86%,-20.21%,69.86%,44.70,05/29/2024,10/20/2023,No,Yes,61,3.27%,-3.45%,1.18,53.39,1.04,55627,383,33.93,13.62,13.15,13.99,12.50,13.58,-0.29%,13.82,1.77%,,,,,,,,,,,,,,,,,,,,,,,,,
