"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.34,1.88%,,,,,,,,,,,,,,,,,,,,,,,2.61,1.43,,,,,,,,,,,0.00%,-0.01%,0.01%,-0.01%,0.01%,-0.01%,0.04%,0.13%,0.00%,0.09%,-1.45%,-5.51%,-10.10%,-4.79%,10.20%,-1.47%,0.62,0.88,0.73%,0.81%,-1.65%,-3.88%,-2.41%,-9.70%,2.62%,-13.53%,16.02%,-30.23%,224.99%,40.10,,8/15/2008,Yes,Yes,,-0.04%,0.95%,,549.43,1.13,346342,864,,70.48,71.15,71.26,70.98,71.12,0.91%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,963,2414187918,70.59,0.01,0.00,0.00,109153732.80,4.74,0.00,0.00,-125969848.40,-4.96,10.02,-3.83,0.39,3.37,3.87,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA","NYSE",4032.63,10.20,10.16,0.70,,1.92,,12.38,18.48,0.00,3.04,8.55%,112.01%,3.49,0.86,13.83%,14.33%,-1.29%,14.57%,0.00%,,121.51%,0.00,397.14,6.54%,0.56%,113.34,109.49,96.60%,3.48%,42.80%,18.27%,9.20%,0.91%,2.67,1.00,19.51%,19.53%,18.94%,,,0.00,0.00,,,,0.00%,-0.11%,0.00%,0.11%,0.00%,0.08%,0.23%,0.03%,-0.36%,0.45%,-1.77%,-1.71%,-1.55%,5.36%,7.11%,-4.15%,1.21,0.94,2.88%,2.70%,-2.20%,-2.24%,2.23%,-7.25%,2.95%,-8.75%,16.29%,-62.56%,1377.40%,44.84,10/24/2024 8:30:00 AM,4/14/1988,Yes,Yes,4707,-0.53%,1.16%,1.88,373.81,0.57,118199,1714,40.17,35.33,35.74,36.03,35.47,35.55,0.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA","NASD",157.32,,,,286.04,2.28,27.27,,0.81,0.07,,,,-0.92,,,,-55.75%,,0.00%,,-7.27%,0.55,-54.42,,,85.27,82.24,96.45%,3.55%,-0.76%,6.01%,1.04%,8.61%,1.51,7.08,-68.98%,-91.81%,-91.70%,1.55,1.53,0.00,0.04,-1170.27%,-7099.07%,-9976.53%,0.00%,0.18%,-0.23%,-0.23%,0.23%,-0.27%,-0.54%,-1.07%,-1.60%,-1.34%,-16.52%,88.94%,84.50%,64.73%,-48.17%,-25.00%,1.53,0.42,20.99%,27.10%,-7.73%,36.26%,50.85%,-55.11%,152.74%,-55.11%,152.74%,-97.49%,404.51%,50.47,11/15/2024 8:30:00 AM,2/24/2016,Yes,Yes,98,0.27%,1.10%,1.00,4685.68,0.84,2183561,4853,6.00,1.82,1.84,1.98,1.80,1.85,1.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA","NYSE",305308.85,60.25,14.16,7.17,5.50,50.61,41.91,19.59,3.41,4.12,6.17,3.57%,220.33%,2.87,2.98,-1.53%,11.50%,-5.77%,8.40%,14.31%,3.83%,-12.27%,55533.00,5081.00,2.74%,1.24%,1767.10,1765.68,99.92%,0.08%,-19.90%,72.97%,0.03%,0.96%,2.68,17.00,3.63%,56.06%,7.87%,0.65,0.54,9.70,11.78,69.87%,30.61%,9.15%,-0.06%,-0.15%,-0.14%,-0.35%,-0.64%,-0.54%,-0.53%,0.44%,0.71%,-1.11%,-3.77%,-0.24%,-11.69%,2.11%,6.39%,-2.77%,0.56,3.64,1.98%,1.86%,-2.27%,-3.28%,-3.34%,-16.67%,5.47%,-16.67%,12.50%,-16.67%,431.44%,40.22,1/31/2025 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.61%,-0.98%,1.81,6339.83,1.09,3860167,39314,203.84,175.55,173.83,174.38,168.72,172.77,-1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA","NYSE",4386.43,13.28,12.58,,2.82,1.19,,19.79,53.30,,0.60,0.95%,15.41%,4.78,1.19,21.10%,4.21%,6.83%,,17.69%,7.41%,23.71%,1556.72,330.24,10.55%,-2.47%,69.07,65.24,94.45%,5.54%,-0.21%,91.33%,0.32%,1.40%,2.29,0.91,1.27%,9.40%,7.97%,0.22,,0.13,0.13,,23.00%,21.21%,-0.05%,-0.05%,-0.06%,-0.09%,-0.23%,-0.22%,-0.31%,-0.20%,-0.64%,-0.78%,3.45%,-5.79%,-0.61%,7.75%,25.12%,1.50%,1.06,1.82,2.82%,2.67%,1.50%,-4.16%,10.33%,-14.82%,8.29%,-14.82%,44.34%,-14.82%,1792.65%,49.91,1/30/2025 4:30:00 PM,5/19/1994,Yes,Yes,2765,-2.41%,3.86%,1.60,398.98,0.50,110966,2123,73.20,62.66,65.08,65.29,63.50,63.51,1.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada","NASD",887.57,,,,26.93,0.82,1.33,,3.65,2.26,,,,-0.60,-0.13,-15.13%,3.35%,,,476.52%,-1.39%,-75.40%,32.96,-175.80,-36.66%,-15.26%,295.16,221.93,75.19%,24.86%,0.00%,34.56%,-9.69%,7.47%,6.21,16.57,-12.10%,-15.55%,-15.36%,9.34,9.34,0.06,0.07,-179.73%,-934.58%,-533.32%,0.06%,-0.14%,0.00%,0.00%,-0.04%,0.06%,-0.16%,0.51%,-1.36%,5.44%,-8.38%,1.86%,19.25%,-13.90%,-44.25%,2.56%,0.40,0.21,7.86%,6.77%,1.84%,3.90%,-3.29%,-13.28%,20.20%,-46.53%,28.69%,-95.82%,28.69%,51.72,11/5/2024 8:30:00 AM,12/11/2020,Yes,Yes,586,5.44%,2.89%,1.22,2669.58,2.02,3006173,5107,12.14,2.77,2.85,3.09,2.85,3.01,8.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.40,1.36%,,,,,,,,,,,,,,,,,,,,,,,0.63,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.12%,-0.12%,-0.12%,2.07%,-2.07%,2.26%,6.35%,17.46%,2.54%,1.15,0.32,0.78%,0.92%,1.76%,-0.43%,6.28%,-5.04%,3.90%,-5.04%,20.25%,-5.04%,20.25%,55.05,,12/20/2023,No,Yes,,-0.12%,1.71%,,1.65,1.09,1001,3,,28.85,29.34,29.31,29.31,29.31,1.59%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,105,10965584,28.86,0.02,0.00,0.00,1230.00,0.01,0.00,0.00,5237377.00,91.43,16.67,,,,15.96,"U.S. equity small-mid-cap ETFs"
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA","NASD",229.31,,,,,5.00,2.08,,1.05,2.53,,,,-2.70,-0.35,34.86%,28.09%,38.92%,,6.16%,,-31.89%,0.00,-71.03,-60.51%,-100.00%,43.40,39.36,90.69%,9.47%,0.00%,61.85%,-12.95%,6.48%,9.80,2.55,-76.10%,-209.50%,-112.07%,6.12,6.12,0.38,0.50,,,,0.09%,0.19%,0.19%,0.29%,0.19%,0.29%,-0.09%,-0.28%,-1.22%,2.23%,-12.08%,-10.74%,-15.87%,-1.22%,0.48%,-5.30%,1.43,0.27,6.81%,4.35%,-7.49%,-10.99%,-4.16%,-22.20%,4.46%,-41.45%,72.95%,-100.00%,140.87%,35.82,11/14/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,0.09%,3.54%,1.00,260.30,1.39,201241,1219,15.90,5.09,5.27,5.43,5.10,5.28,3.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.47,1.46%,,,,,,,,,,,,,,,,,,,,,,,0.20,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.11%,-0.11%,-0.11%,0.14%,0.14%,0.14%,1.14%,-1.64%,-2.33%,2.27%,12.15%,1.59%,0.63,0.21,0.60%,0.61%,0.80%,-1.09%,1.63%,-4.09%,2.16%,-4.09%,14.19%,-4.09%,77.61%,50.90,,1/22/2020,No,No,,0.14%,0.49%,,4.39,0.23,561,4,,31.78,31.94,31.94,31.94,31.99,0.63%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,28,86682250,31.81,0.01,18750.00,0.02,-825250.00,-0.94,18750.00,0.02,-1074250.00,-1.22,12.40,4.91,,,6.26,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil","NYSE",28546.68,10.58,10.58,5.59,1.79,1.58,7.42,7.02,1.15,0.24,0.13,7.33%,69.59%,0.17,0.05,-15.00%,7.83%,-0.73%,1.89%,5.72%,-4.25%,-21.94%,15957.93,2716.28,-9.95%,-3.51%,15728.18,15728.00,100.00%,0.00%,,8.80%,1.48%,0.12%,0.64,19.27,9.75%,15.07%,14.75%,1.20,0.89,0.02,0.03,47.39%,21.57%,17.02%,-0.27%,0.28%,0.28%,0.00%,0.28%,-0.55%,0.28%,0.00%,0.83%,-1.36%,-1.89%,-15.11%,-20.91%,-15.11%,-33.19%,-1.89%,1.07,0.06,3.02%,2.97%,-3.55%,-11.64%,-16.90%,-22.57%,3.13%,-32.70%,3.13%,-75.49%,1029.17%,36.40,10/31/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,-1.36%,2.22%,2.31,30192.47,1.34,22440855,8109,3.13,1.80,1.84,1.85,1.80,1.82,0.83%,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABFL","Abacus FCF Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.46,0.69%,,,,,,,,,,,,,,,,,,,,,,,0.02,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.04%,0.04%,0.04%,-0.16%,-0.41%,0.07%,0.07%,1.15%,-2.67%,1.19%,6.84%,18.90%,1.55%,0.99,0.72,0.69%,0.79%,0.42%,-0.98%,6.74%,-4.76%,3.69%,-4.76%,20.35%,-4.76%,204.40%,50.49,,9/28/2016,Yes,Yes,,0.07%,1.61%,,49.11,0.02,578,15,,66.38,67.45,67.47,67.47,67.50,1.68%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",0.59%,133,639183737,66.41,0.02,8656555.00,1.37,143022302.50,28.83,-8352837.50,-1.29,228605455.00,55.68,17.80,8.55,13.46,,14.39,
37,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA","NYSE",4923.12,14.21,9.31,1.93,0.30,1.46,71.04,49231.16,171.66,3.54,,,0.00%,17.69,5.98,-20.33%,3.96%,28.23%,7.37%,22.42%,15.52%,-21.96%,16494.90,357.00,-3.43%,-1.50%,19.59,19.32,98.62%,1.35%,-11.45%,113.27%,2.84%,11.24%,12.28,2.17,3.87%,10.80%,5.20%,1.20,0.41,1.04,1.52,16.96%,5.90%,2.16%,-0.24%,-0.28%,-0.28%,-0.09%,-0.69%,-0.65%,-0.59%,-0.64%,-0.97%,-1.31%,4.13%,-1.42%,11.38%,-3.19%,24.28%,3.42%,1.18,6.86,2.56%,2.71%,2.88%,-0.27%,6.43%,-9.12%,10.81%,-9.31%,28.83%,-9.31%,15608.75%,56.37,1/30/2025 8:30:00 AM,3/14/2002,Yes,Yes,15000,-1.38%,2.52%,2.73,176.80,0.53,51843,1525,257.14,248.59,254.85,255.63,251.38,251.34,1.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABHY","Abacus Tactical High Yield ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.92,15.47%,,,,,,,,,,,,,,,,,,,,,,,0.12,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.74%,-11.98%,-12.12%,-10.48%,-10.34%,-0.78%,0.33,0.13,0.10%,0.25%,-5.94%,-9.35%,-10.44%,-12.12%,0.16%,-13.63%,0.16%,-24.77%,0.16%,8.36,,12/8/2020,No,Yes,,0.00%,0.00%,,22.07,0.00,0,0,,18.90,18.90,18.90,18.90,18.90,0.00%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Passive",0.93%,15,2838449,18.92,-0.00,-26051337.50,-90.17,-26051337.50,-90.17,-945700.00,-24.99,-28695077.50,-91.00,-6.84,-4.43,,,-3.06,
39,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA","NASD",699.49,,,,6.77,2.16,36.04,,3.45,0.21,,,0.00%,-0.18,0.14,,,,,0.00%,33.27%,-579.72%,103.26,-11.93,47.93%,-1.06%,74.71,25.02,33.49%,73.35%,-3.86%,14.00%,10.08%,1.99%,2.28,0.50,-3.05%,-5.63%,-2.80%,,,0.65,0.71,84.31%,5.93%,-11.55%,-0.20%,-0.20%,-0.04%,-0.13%,-0.13%,-0.53%,0.00%,0.95%,-0.73%,-1.06%,-1.46%,-5.58%,-25.57%,-15.63%,-32.94%,-4.85%,0.14,0.37,6.33%,4.70%,-2.05%,-6.80%,-23.65%,-19.46%,10.37%,-43.77%,10.37%,-43.77%,36.20%,44.59,11/7/2024 4:30:00 PM,9/14/2020,Yes,Yes,102,1.22%,-0.54%,1.00,218.26,0.90,109315,899,13.88,7.40,7.36,7.65,7.36,7.45,0.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABLD","Abacus FCF Real Assets Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.84,9.83%,,,,,,,,,,,,,,,,,,,,,,,0.01,0.00,,,,,,,,,,,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.18%,-0.18%,-0.46%,2.32%,-7.89%,-9.66%,-7.84%,1.82%,2.97%,0.93,0.29,0.64%,0.63%,-0.65%,-5.90%,-6.23%,-11.97%,4.33%,-11.97%,4.73%,-11.97%,31.63%,40.24,,12/15/2021,No,Yes,,-0.46%,0.86%,,10.01,0.29,1624,6,,28.79,29.04,28.95,28.91,28.91,0.40%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Real Assets","US","Passive",0.69%,76,7206400,28.83,0.00,-17612835.00,-70.96,-17612242.50,-70.96,0.00,0.00,-38981197.50,-84.40,5.15,8.60,,,10.58,
41,"ABLG","Abacus FCF International Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.61,2.12%,,,,,,,,,,,,,,,,,,,,,,,1.57,0.05,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.14%,-0.31%,-0.59%,-0.59%,-4.03%,-7.99%,-5.14%,-0.91%,0.39%,0.93,0.35,0.89%,1.28%,-0.33%,-2.32%,-3.61%,-6.01%,7.63%,-8.84%,7.63%,-22.43%,80.44%,42.02,,6/28/2017,No,Yes,,-0.26%,0.82%,,32.89,0.01,99,9,,28.62,28.85,28.85,28.85,28.78,0.56%,,,"Global or ExUS Equities - Quant Strat","Equities (Stocks)","Global Ex. US Equities",,,"Active",0.59%,138,110989710,28.46,0.01,3632800.00,3.38,42485162.50,62.02,0.00,0.00,52660152.50,90.28,0.39,-2.96,4.16,,4.11,
42,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China","NASD",43.93,,,,,9.95,4.85,,0.11,0.22,,,0.00%,,,,,,,13.19%,,4012.50%,,,,,8.97,5.20,57.97%,87.52%,0.00%,0.14%,-64.61%,0.74%,2.89,0.04,,,,2.11,1.23,0.64,2.54,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.95%,-2.31%,-0.47%,-9.05%,12.22%,53.79%,22.67%,-6.80%,-60.19%,41.05%,2.41,0.11,19.79%,14.58%,33.62%,27.88%,-12.40%,-9.05%,91.37%,-73.22%,91.37%,-92.05%,91.37%,63.27,,9/12/2022,No,Yes,98,-9.05%,4.98%,,13.38,0.79,5874,55,,1.11,1.16,1.11,1.08,1.05,-4.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABM","ABM Industries Inc","RUT","Industrials","Specialty Business Services","USA","NYSE",3284.67,41.33,12.88,3.91,0.39,1.84,50.85,19.63,28.65,1.04,1.06,2.01%,70.32%,1.28,0.79,4.55%,9.83%,-7.64%,10.58%,5.69%,4.03%,-119.31%,8359.30,81.50,3.27%,4.71%,62.20,61.28,98.52%,1.48%,-10.24%,93.13%,-4.24%,2.51%,4.17,1.54,1.57%,4.55%,2.55%,1.33,1.33,0.79,0.83,11.69%,3.73%,0.97%,0.00%,0.01%,-0.01%,0.04%,-0.01%,0.15%,0.28%,0.01%,-0.35%,-1.17%,5.32%,-6.44%,-2.18%,-0.24%,25.52%,3.18%,1.15,1.36,2.85%,2.57%,2.28%,-3.12%,2.85%,-10.73%,7.30%,-11.67%,33.21%,-11.67%,2716.28%,50.96,12/18/2024 8:30:00 AM,2/13/1969,Yes,Yes,117000,-1.35%,0.70%,2.62,369.16,0.48,99133,1552,58.83,53.16,53.53,54.22,52.64,52.81,-0.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA","NASD",83277.75,46.13,30.09,3.08,7.68,9.70,7.38,20.45,13.54,17.79,,,0.00%,2.85,0.59,-45.00%,9.61%,,15.00%,26.48%,9.86%,-67.83%,10840.00,1838.00,-0.46%,0.39%,435.00,414.58,95.31%,33.64%,-0.95%,52.98%,0.73%,3.46%,3.17,14.36,8.43%,20.87%,17.19%,1.62,1.62,0.26,0.27,71.42%,15.04%,16.96%,0.02%,0.04%,0.10%,0.05%,0.03%,-0.03%,-0.20%,-0.52%,-0.95%,0.85%,0.05%,-4.45%,-2.55%,-13.16%,-4.22%,-0.04%,1.13,3.78,2.74%,2.85%,-0.44%,-2.52%,-5.25%,-11.63%,3.29%,-22.78%,19.01%,-40.28%,60.37%,47.26,11/7/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,0.84%,2.08%,2.94,4533.40,0.67,1690292,22667,136.41,127.60,130.26,133.15,130.16,131.36,2.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABNY","YieldMax ABNB Option Income Strategy ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,3.74,25.78%,,,,,,,,,,,,,,,,,,,,,,,1.71,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.34%,-0.34%,-0.07%,-0.95%,-0.96%,2.40%,-2.94%,-6.51%,-14.53%,-29.92%,,-3.40%,,0.37,2.22%,2.24%,-2.56%,-6.96%,-13.66%,-17.47%,2.84%,-32.53%,2.84%,-32.53%,2.84%,39.99,,6/25/2024,Yes,Yes,,1.58%,0.95%,,18.41,0.77,7899,91,,14.14,14.27,14.67,14.46,14.50,2.55%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Consumer Discretionary","US","Active",0.99%,11,32939437,14.17,0.02,9045397.50,37.86,22711412.50,222.05,3647295.00,12.45,34896755.00,,,,,,-24.80,"U.S. single-asset options ABNB covered-call"
46,"ABOS","Acumen Pharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA","NASD",100.93,,,,,0.46,0.50,,3.62,3.33,,,,-1.37,-0.49,-46.30%,-17.59%,-54.03%,,-28.84%,,-107.37%,0.00,-81.67,-38.24%,,60.08,43.86,73.00%,26.99%,-0.56%,64.39%,0.36%,3.55%,5.36,1.56,-29.52%,-32.83%,-33.06%,10.43,10.43,0.14,0.14,,,,0.00%,0.00%,-0.59%,-1.01%,-1.04%,-0.59%,-0.59%,-0.84%,1.51%,4.02%,-8.20%,-18.84%,-28.51%,-46.67%,-56.70%,-2.33%,0.03,0.14,7.45%,7.63%,-5.83%,-23.79%,-38.22%,-50.00%,9.09%,-66.99%,9.09%,-93.77%,9.09%,38.75,11/12/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,5.66%,1.92%,1.00,289.95,4.20,678447,970,12.00,1.56,1.59,1.72,1.59,1.68,7.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABOT","Abacus FCF Innovation Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.46,1.27%,,,,,,,,,,,,,,,,,,,,,,,0.05,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,-3.42%,4.68%,12.23%,29.72%,0.63%,0.89,0.49,0.76%,1.07%,-1.12%,-0.82%,11.13%,-5.38%,7.23%,-5.38%,31.71%,-5.38%,73.39%,47.62,,12/8/2020,No,Yes,,0.00%,1.79%,,13.67,0.00,21,2,,35.79,36.43,36.43,36.43,36.43,1.79%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Innovation / Patent Based","US","Passive",0.69%,101,8056620,35.81,0.02,-24121942.50,-74.96,-25912577.50,-76.28,0.00,0.00,-39750035.00,-83.15,27.85,9.96,,,10.64,
48,"ABP","Abpro Holdings Inc","-","Healthcare","Biotechnology","USA","NASD",69.69,,,,,,48.39,,-1.45,0.03,,,0.00%,-0.21,,,,,,0.00%,,-902.44%,0.00,-1.73,,,51.52,43.98,85.36%,14.64%,0.00%,0.50%,,0.48%,0.26,0.21,-7.62%,-35.20%,,0.17,0.17,,,,,,0.00%,-0.37%,-0.37%,-0.37%,-0.37%,-0.37%,-0.37%,-1.10%,-1.10%,5.97%,-8.50%,-15.94%,-87.84%,-87.47%,-87.00%,-24.86%,-0.25,0.56,10.81%,39.64%,-25.28%,-63.51%,-85.21%,-89.65%,41.58%,-89.65%,41.58%,-89.65%,41.58%,38.55,,3/9/2022,No,Yes,4,3.46%,1.56%,,811.22,0.02,9159,77,,1.28,1.30,1.36,1.30,1.35,5.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABR","Arbor Realty Trust Inc","RUT","Real Estate","REIT - Mortgage","USA","NYSE",2548.11,10.42,8.42,,1.69,1.06,2.94,5.06,12.72,4.60,1.72,12.73%,95.74%,1.30,0.38,-23.02%,-7.39%,3.18%,,31.27%,-12.98%,-30.94%,1505.75,255.10,10.26%,0.47%,188.61,181.42,96.19%,3.81%,0.25%,59.21%,0.61%,31.29%,25.61,56.77,1.99%,9.66%,2.08%,,,3.04,3.42,98.94%,83.69%,16.94%,0.00%,-0.07%,-0.04%,0.04%,0.07%,0.09%,0.14%,0.15%,0.30%,-0.81%,-0.95%,-5.33%,-11.35%,-1.46%,-8.16%,-2.45%,2.00,0.34,2.81%,2.42%,-1.55%,-5.64%,-3.34%,-14.25%,6.29%,-15.24%,13.34%,-55.15%,2659.35%,42.78,11/1/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,-0.44%,2.03%,3.17,2216.54,0.47,579668,2963,14.42,13.30,13.57,13.63,13.42,13.51,1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"ABSI","Absci Corp","RUT","Healthcare","Biotechnology","USA","NASD",314.13,,,,74.62,1.55,2.20,,1.76,1.24,,,,-0.94,-0.22,29.44%,11.89%,-46.78%,,37.94%,128.63%,-1.13%,4.21,-97.67,-23.65%,-2.98%,114.19,92.27,80.80%,19.67%,0.00%,62.24%,8.97%,16.79%,5.31,15.49,-41.42%,-49.11%,-46.88%,5.63,5.63,0.03,0.06,-224.20%,-2456.69%,-2321.56%,0.00%,0.37%,0.37%,0.00%,-0.73%,-0.92%,0.37%,2.24%,-2.15%,-3.02%,-10.91%,-25.68%,-33.29%,-37.13%,-31.45%,4.39%,2.04,0.36,15.09%,12.85%,-8.60%,-14.57%,-31.51%,-40.02%,11.63%,-59.30%,11.63%,-91.33%,146.15%,43.02,11/12/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,-3.70%,4.80%,1.20,2918.98,1.40,2278710,7263,8.09,2.71,2.84,2.88,2.65,2.73,0.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA","NYSE",193307.12,33.89,21.62,4.16,4.69,4.86,24.82,29.80,22.94,4.49,2.21,1.99%,63.81%,3.29,1.34,5.29%,10.30%,19.65%,8.15%,6.54%,4.85%,14.65%,41217.00,5745.00,0.65%,0.80%,1734.46,1723.02,99.34%,0.66%,-2.55%,76.61%,-1.00%,0.83%,2.82,14.32,7.85%,14.87%,10.92%,1.60,1.14,0.32,0.38,50.98%,16.38%,13.94%,-0.04%,-0.02%,0.03%,0.03%,-0.02%,-0.03%,0.07%,0.43%,-0.30%,-1.31%,-1.72%,-2.12%,-4.95%,8.50%,-2.17%,-1.47%,0.73,1.76,1.52%,1.49%,-1.70%,-3.28%,0.80%,-7.89%,0.15%,-8.38%,11.78%,-21.84%,10891.87%,38.67,1/22/2025 8:30:00 AM,3/1/1937,Yes,Yes,114000,-0.96%,-0.43%,1.77,5078.98,0.91,2584095,25092,132.05,113.02,112.54,112.71,110.86,111.45,-1.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
