"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
26,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA","NYSE",4103.93,10.44,10.13,0.72,,1.97,,12.60,18.48,0.00,3.06,8.41%,112.01%,3.49,0.87,13.84%,17.32%,-1.29%,14.47%,0.00%,,121.51%,0.00,397.14,6.54%,0.56%,113.34,104.70,92.38%,7.70%,15.78%,18.27%,9.37%,0.96%,3.42,1.01,19.51%,19.53%,18.94%,,,0.00,0.00,,,,0.00%,0.00%,0.00%,-0.20%,0.11%,-0.05%,0.11%,0.72%,1.00%,1.25%,0.22%,-1.70%,5.45%,10.04%,14.21%,17.31%,1.21,0.82,2.66%,2.32%,0.67%,-0.54%,5.38%,-6.57%,5.66%,-6.57%,20.93%,-61.66%,1412.73%,51.45,10/24/2024 8:30:00 AM,4/14/1988,Yes,Yes,4707,1.73%,-0.47%,1.88,294.45,1.45,149622,2157,41.50,35.95,35.78,36.49,35.87,36.40,1.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA","NASD",66.49,,,,120.89,1.14,11.52,,0.81,0.08,,,,-0.92,,,,-55.75%,,0.00%,,-7.27%,0.55,-54.42,,,73.34,71.88,98.01%,3.55%,-0.89%,7.36%,1.19%,9.48%,10.10,6.82,-68.98%,-91.81%,-91.70%,1.55,1.53,0.00,0.04,-1170.27%,-7099.07%,-9976.53%,0.00%,0.00%,0.09%,-0.11%,0.57%,-0.52%,0.03%,0.03%,-1.40%,-2.76%,1.37%,-4.32%,-7.97%,-10.65%,-80.25%,-80.38%,1.87,0.07,7.95%,10.00%,2.60%,-3.78%,-24.39%,-17.09%,26.07%,-85.73%,26.07%,-98.75%,151.65%,48.85,11/15/2024 8:30:00 AM,2/24/2016,Yes,Yes,98,-1.04%,-1.76%,1.00,675.01,0.84,198860,337,6.00,0.95,0.93,0.94,0.90,0.92,-2.79%,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA","NYSE",304847.80,60.10,14.15,7.15,5.49,50.48,41.85,19.56,3.41,4.12,6.17,3.58%,220.33%,2.87,2.97,-1.60%,11.43%,-5.77%,8.40%,11.76%,3.83%,-12.27%,55533.00,5081.00,2.74%,1.24%,1767.10,1765.68,99.92%,0.08%,-19.80%,72.95%,-0.07%,1.09%,3.27,19.32,3.63%,56.06%,7.87%,0.65,0.54,9.70,11.78,69.87%,30.61%,9.15%,0.02%,0.05%,0.08%,0.05%,-0.04%,-0.06%,-0.20%,0.65%,-0.03%,-0.70%,-2.40%,1.59%,-10.92%,1.56%,11.27%,11.20%,0.57,3.70,1.78%,1.95%,-1.84%,-6.54%,-3.70%,-16.88%,5.20%,-16.88%,13.91%,-16.88%,430.08%,36.41,10/30/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,0.24%,-0.84%,1.81,5910.29,0.87,1804607,17923,203.76,173.37,171.91,172.93,170.54,172.33,-0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA","NYSE",4545.26,13.91,13.24,,2.92,1.25,,20.51,53.30,,0.60,0.90%,15.41%,4.78,1.18,20.75%,4.10%,6.83%,,25.56%,7.41%,23.71%,1556.72,330.24,10.55%,-2.47%,69.07,65.18,94.37%,5.62%,-0.21%,91.30%,0.32%,1.86%,3.23,1.21,1.27%,9.40%,7.97%,0.22,,0.13,0.13,,23.00%,21.21%,0.03%,-0.08%,-0.08%,-0.08%,-0.14%,-0.18%,0.11%,0.14%,-0.04%,-1.22%,-1.94%,-4.38%,7.09%,39.15%,26.66%,25.49%,1.05,1.53,2.03%,2.06%,-3.63%,0.18%,18.68%,-10.72%,11.47%,-10.72%,51.30%,-10.72%,1883.84%,42.92,10/24/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,0.50%,-0.60%,1.60,375.71,0.35,45337,846,73.20,66.64,66.24,66.74,66.17,66.57,-0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada","NASD",831.39,,,,25.22,0.81,1.24,,3.65,2.37,,,,-0.60,-0.13,-15.13%,3.35%,,,387.52%,-1.39%,-75.40%,32.96,-175.80,-36.66%,-15.26%,295.16,221.93,75.19%,24.86%,0.00%,34.59%,-9.64%,7.32%,7.35,16.25,-12.10%,-15.55%,-15.36%,9.34,9.34,0.06,0.07,-179.73%,-934.58%,-533.32%,0.13%,-0.24%,-0.34%,-1.34%,-1.17%,-1.34%,-0.67%,2.01%,5.53%,2.96%,0.17%,7.07%,8.24%,-3.43%,-46.08%,-48.25%,0.41,0.18,6.66%,5.73%,2.63%,5.83%,-9.77%,-7.08%,22.61%,-51.20%,26.55%,-95.89%,26.55%,53.54,11/5/2024 8:30:00 AM,12/11/2020,Yes,Yes,586,4.42%,0.71%,1.22,2211.47,1.52,1173828,3517,12.29,2.81,2.83,3.00,2.79,2.95,5.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.25,0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,-1.04%,1.26%,6.91%,14.69%,,17.93%,1.12,0.22,0.52%,0.55%,-0.92%,1.92%,9.18%,-3.21%,7.31%,-3.21%,22.57%,-3.21%,22.57%,50.21,,12/20/2023,No,No,,0.03%,0.20%,,1.78,1.70,1061,4,,29.80,29.86,29.87,29.86,29.87,0.23%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,105,11320770,29.79,0.00,0.00,0.00,1230.00,0.01,6742685.00,147.28,9266405.00,451.06,,,,,21.46,"U.S. equity small-mid-cap ETFs"
32,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA","NASD",258.21,,,,,5.65,2.35,,1.05,2.54,,,,-2.70,-0.34,35.11%,26.78%,38.92%,,-15.07%,,-31.89%,0.00,-71.03,-60.51%,-100.00%,43.40,39.36,90.69%,9.47%,-1.24%,61.85%,-12.94%,6.55%,9.44,2.58,-76.10%,-209.50%,-112.07%,6.12,6.12,0.38,0.50,,,,0.00%,0.00%,0.00%,0.00%,-0.08%,0.08%,0.17%,0.32%,0.17%,1.19%,0.68%,0.17%,9.16%,32.15%,24.69%,18.96%,1.44,0.24,3.22%,4.22%,-0.84%,-4.36%,4.43%,-12.09%,6.05%,-33.85%,95.41%,-100.00%,172.15%,45.79,11/14/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,1.10%,0.08%,1.00,273.08,0.79,75279,522,16.75,5.89,5.89,6.00,5.86,5.96,1.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.52,1.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.06%,-0.71%,0.24%,-0.32%,8.36%,14.07%,14.56%,0.62,0.16,0.46%,0.34%,-1.06%,-0.79%,3.92%,-2.56%,1.07%,-2.56%,16.01%,-2.56%,80.44%,40.96,,1/22/2020,No,No,,0.06%,0.05%,,5.17,0.13,227,3,,32.46,32.47,32.49,32.49,32.49,0.11%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,28,88562500,32.50,-0.00,0.00,0.00,-2475500.00,-2.72,-1807000.00,-2.00,-1807000.00,-2.00,16.60,7.22,,,6.83,"U.S. equity value"
34,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil","NYSE",33501.07,12.41,12.44,6.56,2.10,1.86,8.71,8.24,1.15,0.24,0.13,6.17%,69.59%,0.17,0.05,-14.72%,7.24%,-0.73%,1.89%,3.77%,-4.25%,-21.94%,15957.93,2716.28,-9.95%,-3.51%,15728.18,15728.00,100.00%,0.00%,,8.80%,1.25%,0.43%,2.66,68.38,9.75%,15.07%,14.75%,1.20,0.89,0.02,0.03,47.39%,21.57%,17.02%,-0.47%,-0.47%,-0.23%,0.00%,-0.23%,-0.47%,0.00%,0.95%,-0.93%,-1.39%,-7.39%,-3.62%,-10.13%,2.40%,-22.81%,-23.93%,1.06,0.07,2.26%,2.64%,-3.69%,-5.02%,-6.75%,-14.46%,3.90%,-25.26%,5.97%,-71.80%,1199.59%,40.53,10/31/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,-1.39%,0.93%,2.44,25683.95,0.86,7731737,3883,3.23,2.14,2.16,2.16,2.11,2.13,-0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,"ABFL","Abacus FCF Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.38,0.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.01%,0.00%,0.51%,0.51%,-0.53%,1.89%,8.82%,14.34%,23.50%,22.63%,0.98,0.50,0.64%,0.55%,-0.11%,2.57%,11.01%,-2.03%,7.21%,-2.03%,25.71%,-2.03%,213.13%,54.20,,9/28/2016,Yes,Yes,,0.51%,0.12%,,53.39,0.04,791,15,,69.00,69.08,69.20,69.20,69.43,0.62%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",0.59%,133,659141350,69.38,0.00,70168370.00,11.91,189715870.00,40.41,221366282.50,50.57,235676442.50,55.65,23.55,9.54,15.25,,15.09,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA","NYSE",4964.99,14.40,9.43,1.95,0.30,1.48,71.64,49649.93,171.66,3.56,,,0.00%,17.69,5.98,-20.33%,3.96%,28.23%,7.37%,18.91%,15.52%,-21.96%,16494.90,357.00,-3.43%,-1.50%,19.59,19.32,98.62%,1.35%,-11.50%,113.25%,3.16%,11.57%,11.50,2.24,3.87%,10.80%,5.20%,1.20,0.41,1.04,1.52,16.96%,5.90%,2.16%,0.01%,-0.07%,0.01%,-0.05%,-0.11%,-0.15%,0.32%,-0.39%,0.62%,0.31%,-0.99%,-2.64%,14.71%,8.04%,8.69%,13.22%,1.19,6.23,1.78%,2.38%,-1.54%,3.51%,9.12%,-7.91%,16.04%,-8.09%,30.56%,-8.09%,15819.19%,49.51,10/29/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,0.85%,-0.46%,2.73,194.41,0.29,19406,974,257.14,253.72,252.56,255.80,252.70,254.71,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABHY","Abacus Tactical High Yield ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.81,3.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.03%,-0.03%,-0.03%,-0.48%,0.60%,-1.92%,2.75%,2.19%,1.68%,0.30,0.07,0.46%,0.27%,-0.09%,-0.15%,0.76%,-0.96%,1.73%,-2.38%,3.85%,-14.98%,8.32%,46.12,,12/8/2020,No,Yes,,-0.03%,0.11%,,21.93,0.03,203,2,,21.35,21.37,21.36,21.36,21.36,0.08%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Passive",0.89%,10,29457450,21.42,-0.00,0.00,0.00,-1075380.00,-3.52,-2643740.00,-8.24,-3699565.00,-11.16,6.54,-0.60,,,-0.15,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA","NASD",726.17,,,,7.03,2.23,37.41,,3.45,0.21,,,0.00%,-0.18,0.15,,,,,0.00%,33.27%,-579.72%,103.26,-11.93,47.93%,-1.06%,74.71,24.00,32.12%,74.43%,-3.40%,14.00%,9.57%,2.45%,3.18,0.59,-3.05%,-5.63%,-2.80%,,,0.65,0.71,84.31%,5.93%,-11.55%,0.00%,0.00%,0.20%,0.20%,0.20%,-0.26%,-0.13%,-0.19%,-3.21%,-3.45%,-1.72%,-9.37%,-22.13%,-24.74%,-6.84%,-20.44%,0.12,0.37,3.47%,4.45%,-4.32%,-11.23%,-24.35%,-25.39%,8.70%,-42.00%,8.70%,-42.00%,40.50%,38.60,11/7/2024 4:30:00 PM,9/14/2020,Yes,Yes,102,-3.33%,0.13%,1.00,184.81,1.15,74122,468,14.38,7.94,7.95,8.00,7.64,7.69,-3.21%,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLD","Abacus FCF Real Assets Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.96,3.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.34%,-0.25%,-0.17%,-0.17%,-1.91%,-1.72%,-1.57%,4.95%,9.02%,7.61%,0.89,0.21,0.38%,0.35%,-2.54%,-1.86%,0.54%,-5.36%,1.02%,-5.36%,12.60%,-5.36%,41.51%,34.29,,12/15/2021,No,No,,-0.17%,-0.32%,,27.11,0.02,201,6,,31.23,31.14,31.08,31.08,31.08,-0.49%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Real Assets","US","Passive",0.69%,76,25898400,31.39,-0.01,592.50,0.00,-19139887.50,-42.50,-21368362.50,-45.21,-30033772.50,-53.70,15.69,,,,13.96,
40,"ABLG","Abacus FCF International Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.49,1.66%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.10%,0.47%,0.47%,-2.49%,0.80%,-1.93%,0.07%,3.66%,1.96%,0.93,0.24,0.46%,0.56%,-0.35%,-1.63%,-0.88%,-5.50%,1.82%,-5.89%,5.54%,-19.93%,86.28%,44.30,,6/28/2017,No,Yes,,0.47%,-0.36%,,35.94,0.01,115,6,,29.68,29.57,29.68,29.68,29.71,0.11%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Ex. US Equities","Corporate Governance",,"Active",0.59%,137,112875520,29.90,-0.01,19156065.00,20.44,53569637.50,90.33,49027352.50,76.79,49027352.50,76.79,6.08,-2.05,5.64,,4.67,
41,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China","NASD",27.49,,,,,,,,,,,,0.00%,,,,,,,-50.00%,,4012.50%,,,,,8.97,5.20,57.97%,87.52%,0.00%,0.14%,-65.65%,0.50%,1.38,0.03,,,,,,,,,,,0.00%,0.62%,1.55%,1.55%,-14.16%,-11.75%,-7.34%,-7.34%,17.85%,12.20%,-7.03%,-24.56%,-42.60%,-37.73%,-77.92%,-75.55%,2.91,0.08,11.87%,8.92%,-16.48%,-23.59%,-52.74%,-33.99%,19.74%,-83.25%,19.74%,-95.02%,19.74%,36.26,,9/12/2022,No,Yes,98,17.85%,0.00%,,18.80,0.80,5289,28,,0.56,0.56,0.77,0.56,0.66,17.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABM","ABM Industries Inc","RUT","Industrials","Specialty Business Services","USA","NYSE",3524.21,23.26,15.40,2.20,0.43,1.93,40.84,12.91,29.23,1.38,0.90,1.59%,23.22%,2.42,0.87,1.07%,3.56%,20.81%,10.58%,6.30%,3.25%,-94.98%,8274.90,156.00,9.14%,2.81%,62.79,61.89,98.57%,1.44%,-12.80%,92.22%,-4.07%,1.65%,2.27,1.02,3.12%,8.44%,4.82%,1.38,1.38,0.76,0.80,11.92%,4.03%,1.89%,-0.03%,-0.03%,-0.02%,0.03%,-0.16%,-0.24%,-0.20%,-0.45%,0.83%,1.58%,-0.73%,1.50%,10.71%,11.58%,20.14%,25.84%,1.14,1.05,1.52%,1.81%,-0.32%,2.09%,11.66%,-4.62%,10.97%,-5.63%,42.32%,-5.63%,2908.83%,51.26,12/18/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,0.42%,0.05%,2.62,449.13,0.24,37280,919,57.83,56.15,56.18,56.83,55.68,56.42,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA","NASD",80011.14,46.53,30.12,3.10,7.38,9.79,7.09,19.65,13.54,18.68,,,0.00%,2.85,0.59,-44.98%,10.42%,,15.00%,27.50%,9.86%,-67.83%,10840.00,1838.00,-0.46%,0.39%,435.00,414.28,95.24%,33.46%,-1.24%,53.23%,0.99%,3.40%,3.14,14.09,8.43%,20.87%,17.19%,1.62,1.62,0.26,0.27,71.42%,15.04%,16.96%,-0.02%,-0.02%,-0.14%,-0.12%,-0.01%,0.09%,-0.10%,-0.18%,2.23%,1.25%,-3.48%,-1.54%,8.49%,-11.38%,-10.03%,-2.68%,1.13,3.88,2.92%,2.62%,-2.83%,-2.43%,-6.51%,-10.87%,4.10%,-22.11%,20.03%,-39.76%,61.75%,43.55,11/7/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,0.97%,0.21%,2.96,4491.88,0.82,1294975,17416,135.12,130.95,131.22,133.28,129.17,132.49,1.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABNY","YieldMax ABNB Option Income Strategy ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,3.32,22.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52%,-0.52%,-0.52%,-0.52%,-0.16%,-0.16%,-0.63%,-0.43%,1.19%,0.57%,-5.82%,-4.68%,-8.04%,,,-25.99%,,0.38,2.30%,2.03%,-4.86%,-7.72%,-12.38%,-14.77%,0.74%,-30.31%,0.74%,-30.31%,0.74%,34.02,,6/25/2024,Yes,Yes,,1.22%,-0.64%,,15.99,3.07,17140,185,,14.89,14.80,15.06,14.65,14.98,0.57%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equity Income","Consumer Discretionary","US","Active",0.99%,11,29313740,14.84,0.01,12199775.00,71.29,17531220.00,148.79,29735157.50,,29735157.50,,,,,,-24.53,"U.S. single-asset options ABNB covered-call"
45,"ABOS","Acumen Pharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA","NASD",116.36,,,,,0.55,0.58,,3.62,3.40,,,,-1.37,-0.49,-46.30%,-17.59%,-54.03%,,-28.84%,,-107.37%,0.00,-81.67,-38.24%,,60.08,45.03,74.95%,25.05%,0.00%,64.39%,0.36%,3.08%,6.41,1.39,-29.52%,-32.83%,-33.06%,10.43,10.43,0.14,0.14,,,,0.00%,-0.15%,-0.15%,-0.25%,-0.25%,0.00%,-0.22%,0.77%,1.01%,-2.23%,-12.22%,-24.33%,-20.36%,-21.00%,-34.17%,-48.57%,-0.06,0.16,7.28%,6.98%,-11.46%,-21.79%,-33.06%,-41.22%,1.54%,-61.20%,1.54%,-92.68%,9.11%,33.55,11/12/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,-0.75%,-1.97%,1.00,216.09,2.17,164203,539,12.00,2.03,1.99,1.99,1.92,1.98,-2.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABOT","Abacus FCF Innovation Leaders ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.22,0.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.28%,0.81%,0.81%,0.72%,5.84%,17.62%,22.09%,38.40%,37.71%,0.89,0.43,1.39%,0.77%,2.62%,6.85%,18.93%,-0.39%,14.76%,-0.39%,42.13%,-0.39%,82.11%,65.70,,12/8/2020,No,Yes,,0.81%,0.17%,,23.23,0.05,410,7,,37.89,37.96,37.96,37.96,38.26,0.98%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Innovation / Patent Based","US","Passive",0.69%,101,33015325,37.73,0.01,-936045.00,-2.76,-18669535.00,-36.12,-15628092.50,-32.13,-26842722.50,-44.84,38.34,10.60,,,12.48,
47,"ABP","Abpro Holdings Inc","-","Healthcare","Biotechnology","USA","NASD",77.10,,,,,,53.54,,-1.45,0.03,,,0.00%,-0.21,,,,,,0.00%,,-902.44%,0.00,-1.73,,,8.04,6.86,85.32%,14.64%,0.00%,3.19%,,0.08%,0.16,0.01,-7.62%,-35.20%,,0.17,0.17,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.29%,2.29%,1.62%,1.62%,-14.48%,-68.64%,-85.90%,-85.44%,-84.89%,-85.21%,-0.40,0.60,17.47%,24.96%,-34.91%,-78.48%,-84.22%,-87.96%,10.99%,-87.96%,10.99%,-87.96%,10.99%,16.14,,3/9/2022,No,Yes,4,-9.01%,12.42%,,34.79,0.88,10719,45,,1.53,1.72,1.72,1.53,1.57,2.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABR","Arbor Realty Trust Inc","RUT","Real Estate","REIT - Mortgage","USA","NYSE",2760.73,11.14,9.01,,1.83,1.14,3.18,5.48,12.72,4.54,1.72,11.90%,95.74%,1.30,0.38,-23.02%,-7.39%,3.18%,,26.80%,-12.98%,-30.94%,1505.75,255.10,10.26%,0.47%,188.61,181.42,96.19%,3.81%,0.24%,59.19%,0.88%,31.79%,24.61,57.67,1.99%,9.66%,2.08%,,,3.04,3.42,98.94%,83.69%,16.94%,-0.02%,0.00%,0.00%,0.03%,-0.17%,0.03%,0.13%,0.24%,0.24%,0.10%,1.15%,-4.27%,-1.53%,2.96%,-7.93%,-4.78%,2.00,0.31,2.13%,2.02%,-0.16%,-2.80%,3.98%,-8.25%,3.29%,-11.59%,21.27%,-52.01%,2852.36%,46.71,11/1/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,0.66%,-0.62%,3.17,2343.07,0.66,542258,2921,14.54,14.45,14.36,14.55,14.36,14.45,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABSI","Absci Corp","RUT","Healthcare","Biotechnology","USA","NASD",468.27,,,,111.23,2.30,3.28,,1.76,1.24,,,,-0.94,-0.22,29.42%,11.92%,-46.78%,,37.94%,128.63%,-1.13%,4.21,-97.67,-23.65%,-2.98%,114.19,92.27,80.80%,19.67%,0.00%,62.22%,8.99%,13.63%,9.25,12.58,-41.42%,-49.11%,-46.88%,5.63,5.63,0.03,0.06,-224.20%,-2456.69%,-2321.56%,0.01%,-0.36%,-1.08%,-0.48%,1.39%,1.26%,1.89%,3.19%,12.81%,13.91%,26.50%,34.68%,2.80%,19.08%,47.12%,-3.32%,2.02,0.38,16.23%,9.67%,28.59%,12.07%,-3.31%,-10.95%,65.73%,-39.58%,65.73%,-87.12%,265.45%,60.06,11/12/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,11.86%,-1.76%,1.30,1359.54,2.26,1075680,3547,8.22,3.69,3.63,4.11,3.53,4.06,9.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA","NYSE",194977.20,34.33,21.88,4.21,4.73,4.92,25.04,30.06,22.94,4.51,2.21,1.96%,63.81%,3.29,1.34,5.28%,10.38%,19.65%,8.15%,6.10%,4.85%,14.65%,41217.00,5745.00,0.65%,0.80%,1734.46,1723.00,99.34%,0.66%,-2.56%,76.62%,-1.00%,0.79%,2.69,13.57,7.85%,14.87%,10.92%,1.60,1.14,0.32,0.38,50.98%,16.38%,13.94%,-0.02%,0.06%,0.09%,0.13%,-0.04%,0.13%,0.08%,0.09%,0.02%,-0.43%,-1.75%,-1.86%,-4.44%,9.13%,3.95%,2.56%,0.73,1.81,1.65%,1.53%,-2.86%,-2.80%,1.88%,-6.70%,1.08%,-7.19%,13.22%,-20.83%,11033.77%,35.27,10/16/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,0.19%,-0.62%,1.72,5042.47,0.62,1097157,13274,131.36,113.38,112.68,113.54,112.39,112.89,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"ABTS","Abits Group Inc","-","Financial","Capital Markets","Hong Kong","NASD",18.77,,,,3.51,1.51,46.92,,0.32,0.01,,,,-0.26,,,,11.11%,,244.08%,-99.52%,-872.92%,5.34,-9.10,,,35.55,29.27,82.33%,17.67%,0.00%,0.15%,-52.00%,1.05%,2.52,0.31,-54.79%,-57.31%,-80.63%,0.83,0.83,0.00,0.00,-3.43%,-38.62%,-170.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.00%,-7.67%,-7.69%,-25.01%,-9.76%,-7.69%,-12.71%,-52.19%,-57.89%,2.70,0.08,19.23%,13.23%,-19.53%,-12.63%,-19.89%,-43.52%,26.34%,-69.99%,27.69%,-99.56%,27.69%,40.97,,4/10/2014,Yes,Yes,11,-9.42%,7.16%,,122.13,0.55,23330,126,22.50,0.49,0.53,0.53,0.47,0.48,-2.93%,,,,,,,,,,,,,,,,,,,,,,,,,,,
