"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.30,1.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02%,-0.01%,0.00%,-0.05%,-0.06%,-0.10%,-0.25%,-0.04%,0.37%,-0.45%,3.35%,10.74%,11.21%,13.51%,9.22%,9.13%,0.65,0.72,0.56%,0.77%,5.53%,6.63%,10.69%,0.81%,11.25%,0.81%,19.25%,-28.74%,231.96%,74.85,,8/15/2008,Yes,Yes,,0.08%,0.81%,,560.43,0.67,159084,917,,72.01,72.59,72.86,72.32,72.64,0.88%,,,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1031,2370341952,71.83,0.01,-66008656.60,-2.71,-228431828.60,-8.79,-228431828.60,-8.79,-866447169.00,-26.77,13.06,-5.04,3.50,3.88,4.16,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3914.29,14.04,10.07,,,1.88,,12.89,18.06,0.00,3.02,8.88%,112.01%,2.42,0.68,9.00%,15.08%,-1.29%,-3.88%,0.00%,,13.35%,0.00,273.97,2.24%,-2.06%,114.34,111.42,97.45%,3.25%,0.00%,15.37%,2.63%,1.19%,4.09,1.33,13.29%,13.31%,13.25%,,,0.00,0.00,,0.00%,,0.04%,0.18%,0.12%,0.12%,0.16%,0.15%,0.09%,0.86%,0.59%,2.91%,5.10%,4.01%,1.28%,30.33%,-0.23%,9.54%,1.27,0.81,1.93%,2.60%,2.55%,1.15%,7.54%,-4.06%,5.49%,-5.16%,31.59%,-64.20%,1312.57%,57.13,4/25/2024 4:30:00 PM,4/14/1988,Yes,Yes,4707,1.07%,0.33%,1.71,324.41,0.83,113513,1062,40.20,33.52,33.63,33.99,33.57,33.99,1.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",72.40,,,,,0.97,9.37,,1.35,0.14,,,,-2.80,-0.12,,,-46.01%,,0.00%,,-35.63%,0.00,-29.23,,,55.06,53.16,96.55%,3.45%,0.00%,8.87%,0.85%,9.11%,7.35,4.84,-42.62%,-51.67%,-43.91%,0.52,0.49,0.00,0.25,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.31%,0.00%,0.23%,-1.13%,0.00%,-3.92%,-1.87%,-12.33%,-38.84%,-67.61%,-88.11%,-71.96%,1.84,0.09,3.33%,6.40%,-2.36%,-20.86%,-71.99%,-46.11%,8.68%,-90.67%,8.68%,-98.21%,259.58%,35.64,,2/24/2016,Yes,Yes,54,-1.13%,1.53%,1.00,658.50,0.43,120039,404,7.50,1.31,1.33,1.37,1.30,1.32,0.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",288446.58,48.63,13.56,7.98,5.30,36.02,15.96,13.20,4.53,10.23,6.24,3.82%,220.33%,3.36,3.05,1.14%,7.18%,-5.77%,6.09%,11.76%,0.70%,496.96%,54403.00,5950.00,2.24%,3.19%,1765.94,1763.87,99.88%,0.11%,-19.21%,72.13%,0.10%,0.82%,2.56,14.48,4.20%,55.92%,8.29%,0.94,0.83,7.97,9.24,68.99%,31.87%,10.94%,-0.02%,0.06%,0.07%,0.05%,0.16%,0.22%,0.02%,0.15%,0.35%,1.09%,1.80%,0.50%,-6.35%,17.82%,11.43%,5.40%,0.58,2.94,1.22%,1.84%,-0.02%,-4.33%,3.34%,-10.69%,3.61%,-10.69%,24.73%,-10.69%,402.45%,46.27,4/26/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,0.96%,0.13%,1.97,5656.65,0.69,1646465,17950,182.40,161.59,161.80,163.56,161.87,163.35,1.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3467.25,12.23,10.26,1.53,2.33,1.00,,8.17,50.42,,0.61,1.21%,15.41%,4.10,1.14,14.50%,6.74%,6.83%,8.00%,25.54%,7.73%,23.54%,1485.49,283.00,5.80%,3.94%,69.05,65.24,94.48%,5.60%,-0.19%,93.34%,0.45%,1.49%,2.82,0.97,1.09%,8.40%,7.15%,0.19,,0.14,0.22,,20.09%,19.05%,0.02%,0.00%,-0.11%,-0.12%,-0.20%,-0.51%,-0.30%,0.30%,-0.41%,-1.08%,1.09%,12.89%,7.11%,26.02%,66.18%,-5.43%,1.07,1.05,1.82%,2.11%,4.02%,6.03%,12.04%,-0.36%,13.44%,-7.08%,73.24%,-16.17%,1395.10%,64.16,4/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,-0.85%,1.38%,1.57,344.51,0.22,31427,634,57.33,49.91,50.60,50.60,50.03,50.17,0.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",1110.04,,,,31.02,0.98,1.54,,3.85,2.46,,,,-0.51,-0.12,6.32%,-8.49%,,10.00%,387.52%,-18.36%,0.50%,35.79,-146.90,-11.55%,-7.23%,290.82,206.06,70.85%,29.92%,0.00%,37.06%,11.10%,11.30%,16.66,23.29,-9.92%,-12.56%,-12.26%,7.76,7.75,0.06,0.07,14.66%,-634.92%,-410.47%,-0.26%,-0.26%,-0.26%,-0.40%,-0.26%,-0.26%,-0.40%,0.27%,-0.26%,-3.21%,-1.69%,-6.79%,-27.68%,-5.15%,-36.87%,-33.89%,0.43,0.22,5.66%,5.78%,-2.82%,-12.14%,-22.80%,-26.34%,4.28%,-53.11%,4.28%,-94.75%,4.28%,40.18,5/7/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,-2.71%,1.57%,1.00,1398.34,0.56,329997,3622,14.62,3.82,3.88,3.91,3.76,3.78,-1.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.08,0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.07%,0.07%,1.92%,5.52%,7.95%,,,5.96%,,0.24,0.60%,0.77%,3.14%,2.09%,4.29%,-1.98%,6.12%,-1.98%,10.13%,-1.98%,10.13%,63.17,,12/20/2023,No,No,,0.07%,0.15%,,2.77,1.80,2100,7,,26.78,26.82,26.84,26.82,26.84,0.22%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.27%,106,9554688,26.54,0.01,261190.00,2.81,982502.00,11.46,6219823.00,186.51,8743543.00,1077.93,,,,,21.49,"U.S. equity small-mid-cap ETFs"
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",189.03,,,,54.01,8.53,3.60,,0.56,1.33,,,,-2.59,-0.53,15.55%,11.23%,38.92%,,-15.07%,-100.00%,-920.75%,3.50,-54.19,-125.99%,0.00%,39.64,37.50,94.60%,5.40%,2.13%,41.50%,15.03%,8.92%,4.82,3.35,-84.53%,-260.60%,-281.82%,4.15,4.15,0.30,0.36,8.63%,-1377.14%,-1548.23%,1.03%,1.25%,1.03%,-0.65%,-1.47%,-1.27%,-1.17%,-0.03%,4.12%,13.54%,8.38%,-38.55%,-22.46%,5.97%,54.83%,-4.82%,1.51,0.58,8.57%,11.25%,0.96%,-27.05%,-6.00%,-47.07%,56.35%,-47.07%,68.51%,-100.00%,117.75%,45.54,5/15/2024 8:30:00 AM,9/19/1980,Yes,Yes,84,12.47%,0.95%,1.00,693.93,1.91,560678,2188,19.50,4.20,4.24,4.94,4.24,4.77,13.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,2.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,-0.10%,-0.10%,1.20%,5.27%,8.31%,13.35%,7.51%,8.48%,0.63,0.17,0.22%,0.38%,2.53%,3.13%,8.01%,0.03%,6.36%,0.03%,15.17%,-0.74%,70.86%,70.02,,1/22/2020,No,Yes,,-0.10%,0.14%,,6.97,0.30,876,4,,30.76,30.80,30.80,30.80,30.77,0.03%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,25,87580500,30.73,0.00,2229750.00,2.61,3655750.00,4.36,2228000.00,2.61,-12546500.00,-12.53,10.82,5.03,,,6.31,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",37750.39,12.92,12.21,1.96,2.34,2.18,13.57,9.39,1.10,0.18,0.15,6.07%,69.59%,0.19,0.03,-3.74%,8.93%,-0.73%,6.60%,3.77%,3.55%,5.12%,16106.92,2939.38,7.62%,0.50%,15749.45,15747.70,99.99%,0.00%,,8.31%,2.17%,0.04%,0.41,5.59,10.77%,17.26%,16.58%,0.99,0.69,0.03,0.04,46.99%,21.42%,18.25%,0.09%,0.08%,0.09%,0.09%,-0.12%,0.51%,0.51%,0.93%,1.58%,1.58%,1.15%,6.07%,-6.36%,-7.74%,-14.60%,-14.39%,1.11,0.05,1.90%,1.88%,2.31%,-0.74%,-6.70%,-7.09%,7.50%,-21.74%,7.50%,-68.26%,1362.62%,52.91,5/8/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,1.15%,0.42%,2.00,13579.40,1.30,7475009,2661,3.35,2.36,2.37,2.40,2.35,2.40,1.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4820.42,8.71,7.85,,0.31,1.44,134.27,,165.92,1.78,,,0.00%,27.44,7.79,-9.46%,3.08%,28.23%,-2.40%,18.91%,17.28%,-13.74%,15422.30,568.20,-7.12%,-1.48%,20.33,20.06,98.67%,0.54%,-11.13%,109.72%,1.43%,9.98%,11.68,2.00,6.20%,17.77%,8.52%,1.06,0.38,0.99,1.53,17.77%,6.87%,3.68%,-0.08%,-0.09%,0.04%,0.06%,0.05%,-0.40%,-0.29%,0.41%,0.42%,-2.56%,7.80%,10.44%,8.14%,17.32%,18.28%,6.23%,1.20,6.84,2.65%,2.76%,8.85%,9.14%,10.65%,-2.33%,17.74%,-6.79%,33.97%,-6.79%,14836.84%,64.80,4/25/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,-2.56%,0.93%,2.40,171.30,0.42,30667,1314,245.32,242.99,245.26,244.59,236.97,238.99,-1.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",52.08,,,,,1.48,1.45,,2.42,2.47,,,,-0.42,,,,48.59%,,0.00%,,-48.29%,0.00,-6.00,,,14.50,13.56,93.52%,6.49%,0.00%,81.63%,11.33%,30.26%,2.81,4.10,-15.24%,-15.87%,-17.09%,23.19,23.19,0.00,0.00,,0.00%,,0.25%,0.25%,0.25%,0.25%,0.25%,0.00%,0.27%,0.27%,2.56%,1.40%,6.83%,9.77%,118.87%,101.66%,73.41%,111.15%,0.94,0.23,9.17%,6.74%,5.93%,34.39%,74.41%,-7.49%,127.18%,-7.49%,130.10%,-100.00%,130.10%,65.43,4/25/2024 4:30:00 PM,8/8/1997,Yes,Yes,5,2.26%,5.72%,1.00,1458.24,0.16,97776,297,17.00,3.32,3.51,3.60,3.43,3.59,8.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",752.98,419.22,,,9.69,4.49,11.52,,2.62,1.02,,,0.00%,0.03,,,,,,0.00%,129.12%,-113.33%,77.68,0.08,,,63.24,1.83,2.89%,97.13%,0.02%,0.80%,-24.65%,16.68%,10.50,0.31,,,0.02%,,,1.04,1.14,82.22%,20.16%,0.11%,0.00%,0.00%,0.00%,-0.46%,-0.46%,-0.51%,-0.08%,-0.08%,0.00%,2.30%,-2.24%,-2.08%,-4.23%,75.30%,14.48%,21.95%,0.18,0.38,3.18%,2.98%,-1.18%,-0.97%,25.96%,-6.88%,7.09%,-11.09%,115.36%,-11.09%,115.36%,45.92,5/13/2024 8:30:00 AM,9/14/2020,No,Yes,102,2.30%,-1.41%,,29.08,0.07,814,26,,11.68,11.52,11.80,11.78,11.78,0.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",68.26,12.45,,,,0.21,6826.44,,7.73,0.00,,,,0.13,,,,,,,,4012.50%,0.00,1.17,,,41.88,5.30,12.66%,87.35%,0.00%,0.20%,27.22%,0.70%,0.51,0.04,3.26%,3.39%,1.69%,0.74,0.74,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-9.83%,-0.61%,2.19%,0.62%,3.16%,-8.94%,-38.02%,-7.39%,-83.99%,-39.63%,3.30,0.20,10.20%,11.50%,4.96%,-24.15%,-50.05%,-47.42%,37.90%,-87.71%,37.90%,-87.71%,37.90%,44.69,,9/12/2022,No,Yes,,0.62%,4.52%,,73.02,0.15,4679,21,,1.55,1.62,1.82,1.60,1.63,5.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",2901.85,11.72,12.65,3.21,0.35,1.59,50.03,11.09,28.80,0.92,0.92,2.01%,23.22%,3.91,0.79,-2.78%,6.52%,20.81%,3.65%,5.22%,3.93%,21.36%,8174.70,257.50,20.41%,2.83%,62.85,62.24,99.03%,1.66%,-5.81%,91.05%,-3.24%,3.62%,3.63,2.26,5.22%,14.47%,8.01%,1.48,1.48,0.76,0.80,12.10%,4.75%,3.15%,0.00%,-0.02%,-0.04%,-0.05%,-0.09%,-0.20%,-0.29%,-0.03%,0.04%,-0.22%,2.05%,3.55%,13.38%,15.32%,5.38%,2.28%,1.15,0.77,1.70%,1.70%,2.69%,4.48%,7.30%,-1.28%,13.20%,-13.57%,21.91%,-17.36%,2535.69%,63.82,3/7/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,-0.74%,0.52%,2.62,621.62,0.18,47893,604,50.83,45.95,46.19,46.16,45.78,45.85,-0.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",92445.40,19.51,28.60,1.05,9.03,11.73,8.31,21.88,12.42,17.53,,,0.00%,7.46,0.90,-37.77%,13.03%,,18.60%,27.50%,17.82%,132.07%,10241.00,4939.00,78.65%,3.95%,438.00,430.01,98.18%,32.26%,-1.81%,53.17%,-1.19%,3.58%,3.47,15.39,22.17%,74.91%,48.78%,1.44,1.44,0.28,0.29,71.25%,16.06%,48.23%,0.05%,-0.07%,0.12%,-0.08%,-0.02%,0.06%,0.05%,0.35%,0.44%,-1.04%,-7.78%,-7.05%,-1.74%,22.22%,37.66%,6.96%,1.20,4.50,2.36%,2.56%,-7.40%,-9.36%,2.43%,-14.39%,0.68%,-14.39%,40.63%,-33.79%,77.78%,34.70,5/8/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,-1.36%,0.63%,2.82,4430.71,0.85,1587513,20306,151.83,146.70,147.63,147.62,144.77,145.62,-0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABOS","Acumen Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",233.70,,,,,0.89,0.93,,4.36,4.20,,,,-1.06,-0.26,-2.06%,-18.76%,-54.03%,22.89%,-28.84%,,9.76%,0.00,-55.94,4.18%,,57.91,44.37,76.62%,26.14%,-0.22%,59.27%,4.20%,2.09%,2.91,0.93,-22.89%,-25.36%,-19.12%,30.20,30.20,0.12,0.12,,0.00%,,0.00%,0.00%,-0.39%,-0.26%,-0.01%,-0.39%,-0.13%,1.23%,4.08%,5.41%,14.41%,11.14%,23.49%,91.62%,-37.26%,1.30%,0.24,0.23,7.71%,6.22%,16.93%,3.73%,-1.91%,-15.44%,26.70%,-65.61%,114.89%,-85.58%,114.89%,62.16,5/14/2024 8:30:00 AM,7/1/2021,Yes,Yes,52,5.41%,0.00%,1.00,318.71,0.77,103061,844,13.50,3.69,3.69,3.91,3.60,3.89,5.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2749.42,9.08,8.82,1.14,1.71,1.12,1.89,4.94,13.02,7.72,1.72,11.79%,95.74%,1.61,0.40,-27.33%,1.16%,3.18%,8.00%,26.80%,-3.34%,-32.73%,1604.24,303.62,14.94%,2.50%,188.51,170.71,90.56%,9.44%,0.57%,59.95%,0.03%,42.49%,16.00,72.53,2.18%,11.27%,2.25%,,,3.36,3.70,99.01%,84.54%,18.93%,-0.12%,-0.14%,-0.01%,-0.01%,0.03%,-0.19%,-0.25%,-0.39%,-1.46%,-3.28%,8.04%,20.84%,14.48%,15.97%,25.00%,-3.92%,1.98,0.58,5.59%,3.56%,11.57%,12.87%,5.99%,-5.78%,22.05%,-12.89%,29.64%,-51.58%,2878.91%,64.51,5/3/2024 8:30:00 AM,4/7/2004,Yes,Yes,647,-3.95%,0.56%,3.17,4532.24,1.70,3264929,13173,13.71,15.10,15.19,15.27,14.56,14.59,-3.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABSI","Absci Corp","-","Healthcare","Biotechnology","USA",546.74,,,,102.19,2.28,3.07,,2.12,1.57,,,,-1.17,-0.19,31.67%,12.80%,-46.78%,23.30%,37.94%,-29.24%,13.40%,5.35,-109.19,-3.92%,-57.22%,93.09,89.16,95.78%,21.16%,0.94%,35.71%,3.16%,9.06%,5.84,8.08,-38.26%,-44.20%,-43.82%,7.19,7.19,0.04,0.06,-160.16%,-1638.34%,-2042.00%,0.00%,-0.10%,-0.21%,-0.21%,-0.31%,0.00%,0.21%,1.47%,-0.31%,-0.92%,-2.13%,-10.13%,2.87%,286.80%,277.73%,15.12%,2.37,0.40,8.89%,7.65%,-1.00%,-6.06%,53.23%,-28.05%,13.23%,-28.05%,335.15%,-84.67%,335.15%,46.16,5/14/2024 8:30:00 AM,7/22/2021,Yes,Yes,156,-2.91%,3.11%,1.33,1382.86,0.45,265347,1406,8.60,4.83,4.98,5.09,4.70,4.84,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",181829.61,32.56,20.32,4.02,4.51,4.69,27.34,36.93,22.31,3.82,2.13,2.03%,63.81%,3.21,1.11,4.29%,11.07%,19.65%,8.10%,6.10%,2.23%,-7.32%,40326.00,5609.00,2.62%,0.82%,1734.08,1727.01,99.59%,0.73%,-0.84%,77.38%,0.27%,0.84%,2.53,14.48,7.67%,14.80%,10.92%,1.60,1.11,0.32,0.38,50.24%,15.96%,13.91%,0.02%,0.00%,0.03%,-0.02%,0.01%,0.03%,-0.04%,0.21%,-0.07%,0.70%,-0.40%,-4.29%,-6.73%,9.12%,-4.84%,-5.04%,0.75,1.53,1.29%,1.51%,-1.43%,-5.55%,-1.74%,-14.07%,1.12%,-14.07%,16.56%,-26.70%,13379.97%,35.19,4/17/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,0.37%,0.12%,1.81,5726.10,0.63,1526176,15935,126.68,104.01,104.14,104.79,104.18,104.52,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABTS","Abits Group Inc","-","Financial","Capital Markets","Hong Kong",25.37,,,,15.10,2.24,28.83,,0.32,0.02,,,,-0.35,,,,11.11%,,197.06%,-99.52%,-872.92%,1.68,-12.59,,,35.55,29.62,83.32%,16.68%,0.00%,0.34%,-27.11%,0.87%,1.07,0.26,,,-111.25%,1.65,1.65,0.00,0.00,-222.50%,-309.88%,-748.44%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.85%,-4.85%,-3.57%,-5.48%,-5.48%,-11.57%,-7.32%,-30.09%,-24.88%,-17.02%,-37.41%,3.06,0.06,6.94%,6.44%,-7.17%,-6.67%,-26.02%,-28.64%,26.20%,-60.36%,26.20%,-99.35%,66.77%,41.01,,4/10/2014,Yes,Yes,11,-4.85%,2.73%,,240.50,0.02,1774,11,,0.73,0.75,0.77,0.71,0.71,-2.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",543.51,,,,41.84,4.53,4.21,,0.64,0.68,,,,-0.44,-0.10,11.36%,-0.51%,18.41%,,55.33%,-77.09%,-0.69%,12.99,-74.39,9.09%,-43.56%,169.87,144.49,85.06%,23.44%,-0.08%,41.25%,4.32%,4.02%,4.93,5.81,-43.56%,-57.54%,-60.86%,6.69,6.69,0.07,0.07,89.03%,-616.64%,-572.81%,0.00%,-0.17%,-0.17%,-0.35%,-0.17%,0.17%,0.00%,0.00%,0.17%,0.70%,1.41%,-1.37%,-1.03%,60.89%,12.50%,15.20%,1.94,0.11,4.33%,3.77%,3.86%,4.75%,24.75%,-12.46%,25.22%,-12.46%,70.41%,-90.85%,250.62%,56.15,5/2/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,0.00%,0.70%,1.40,1178.01,0.25,124605,749,4.40,2.86,2.88,2.91,2.86,2.88,0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",11.46,,,,76.40,0.97,14.32,,1.11,0.08,,,,-2.45,,,,12.78%,,2003.75%,-99.63%,73.75%,0.15,-10.52,,,10.56,8.68,82.20%,17.84%,0.00%,2.61%,-81.20%,7.35%,0.55,0.64,-80.41%,-158.22%,-113.72%,0.28,0.28,0.05,0.28,-112.28%,-5390.35%,-6898.68%,0.00%,0.00%,0.00%,0.48%,-0.44%,-1.35%,-0.20%,-0.44%,-0.89%,2.38%,-2.23%,-3.11%,-13.87%,-4.81%,-86.09%,-6.45%,0.77,0.11,8.16%,12.38%,-7.68%,-8.62%,-17.54%,-37.27%,15.45%,-86.60%,61.03%,-100.00%,61.03%,44.53,11/15/2023 8:30:00 AM,11/10/2004,No,Yes,19,2.38%,-1.85%,3.00,1160.75,0.41,201087,247,20.20,1.08,1.06,1.11,1.06,1.09,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",884.03,,,,,4.08,3.07,,3.44,4.58,,,,-3.71,-0.79,21.71%,-2.46%,-15.12%,,0.00%,,-17.20%,0.00,-159.75,-119.85%,4.58%,62.92,55.01,87.43%,12.57%,0.00%,40.37%,,0.12%,0.99,0.06,-72.68%,-146.20%,-60.04%,4.08,4.08,0.23,0.28,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.21%,-0.60%,-0.57%,0.64%,-1.61%,-4.62%,16.89%,33.81%,,31.31%,,0.75,5.63%,4.91%,-6.05%,-4.20%,13.19%,-17.45%,9.42%,-17.45%,75.73%,-17.45%,75.73%,40.06,4/2/2024 8:30:00 AM,10/20/2023,No,Yes,61,0.64%,0.79%,1.22,65.52,1.09,30053,243,28.84,13.85,13.96,14.16,13.92,14.05,1.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,"AC","Associated Capital Group Inc","-","Financial","Asset Management","USA",727.94,21.88,,,13.85,0.79,1.84,,42.80,18.47,0.20,0.59%,11.63%,1.55,,,,,,89.47%,-13.80%,-20.46%,52.55,33.52,,,2.59,2.41,93.05%,88.74%,-0.00%,8.35%,-0.10%,0.44%,2.00,0.01,3.53%,3.68%,3.70%,,,0.00,0.00,87.33%,42.88%,63.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.66%,3.72%,3.85%,5.00%,5.46%,1.80%,3.63%,-8.06%,-4.79%,0.87,0.66,2.11%,1.71%,4.34%,3.82%,-0.86%,-0.15%,9.25%,-16.15%,9.25%,-47.75%,55.46%,66.74,5/9/2024 4:30:00 PM,11/9/2015,No,Yes,25,3.85%,-3.28%,,5.33,0.24,547,13,,33.85,32.74,32.74,32.74,34.00,0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,"ACA","Arcosa Inc","RUT","Industrials","Engineering & Construction","USA",4304.75,30.40,21.09,7.41,1.83,1.81,24.39,42.75,48.84,3.63,0.20,0.23%,6.14%,2.92,0.82,11.27%,16.92%,16.04%,4.10%,9.72%,8.99%,-29.69%,2357.30,142.20,39.85%,3.20%,48.60,47.78,98.31%,1.66%,0.00%,91.54%,-1.05%,0.85%,1.74,0.41,4.01%,6.16%,4.74%,2.28,1.36,0.26,0.27,18.95%,7.60%,6.03%,0.00%,-0.05%,-0.06%,-0.03%,-0.12%,-0.24%,-0.14%,0.47%,0.35%,0.19%,1.19%,12.14%,8.94%,26.08%,29.11%,7.23%,0.77,2.08,1.87%,2.59%,9.36%,7.70%,14.09%,-0.63%,18.05%,-0.63%,42.97%,-0.63%,321.96%,68.33,5/2/2024 4:30:00 PM,10/30/2018,Yes,Yes,6075,0.21%,1.17%,1.40,232.78,0.32,31163,563,98.80,87.41,88.43,88.87,88.15,88.61,1.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
