"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
25,"AAU","Almaden Minerals Ltd.","-","Basic Materials","Gold","Canada",19.29,,,,,0.38,5.51,,0.37,0.03,,,,-0.06,,-332.90%,,-9.60%,,,,-502.20%,,-8.70,,,137.22,131.98,96.18%,7.20%,0.00%,5.90%,0.95%,0.28%,2.19,0.37,-15.20%,-17.00%,,22.80,22.80,0.07,0.07,,,,0.00%,0.00%,0.00%,0.00%,3.07%,0.50%,0.36%,0.00%,0.07%,0.50%,2.18%,4.07%,-3.10%,8.15%,-27.26%,-3.03%,1.03,0.00,3.84%,1.73%,3.00%,3.64%,3.53%,-4.35%,9.76%,-34.27%,33.02%,-96.98%,33.02%,70.07,11/10/2023 8:30:00 AM,10/17/2003,Yes,Yes,8,0.43%,-0.07%,3.00,167.20,1.78,298249,327,,0.14,0.14,0.14,0.14,0.14,0.36%,0.14,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,
26,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.30,1.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07%,-0.01%,-0.01%,0.00%,0.00%,-0.07%,-0.07%,-0.08%,-0.06%,-0.15%,-0.25%,3.11%,2.05%,3.30%,4.38%,1.62%,0.67,0.66,0.66%,0.63%,1.08%,3.76%,3.35%,-1.58%,10.36%,-4.22%,11.05%,-33.64%,209.14%,58.58,,8/15/2008,Yes,Yes,,-0.28%,0.52%,,804.79,0.50,399732,1058,,67.49,67.84,67.99,67.59,67.65,0.24%,67.65,0.00%,"Global or ExUS Equities - Broad / Regional","Equities (Stocks)","Global Ex. US Equities",,"Asia ex-Japan","Passive",0.70%,1066,2366293580,67.61,0.00,-66988000.40,-2.75,-66988000.40,-2.75,-66988000.40,-2.75,-705003340.80,-22.95,7.80,-8.76,1.29,3.58,3.77,"Asia-ex-Japan equity"
27,"AB","AllianceBernstein Holding Lp","-","Financial","Asset Management","USA",3743.06,14.30,9.64,,,1.85,,12.73,18.13,0.00,3.07,9.16%,112.01%,2.34,0.72,12.12%,15.12%,-1.29%,-3.88%,0.00%,,20.73%,0.00,264.18,21.84%,1.52%,114.34,108.16,94.60%,3.25%,0.00%,17.99%,2.64%,1.02%,2.97,1.10,12.73%,12.74%,12.73%,,,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.32%,1.46%,1.79%,1.43%,1.59%,-0.42%,-0.68%,5.05%,1.64%,-5.18%,7.90%,1.26,0.84,2.14%,2.49%,0.45%,0.93%,6.13%,-3.65%,9.13%,-9.51%,29.62%,-64.74%,1291.38%,51.23,2/6/2024 4:30:00 PM,4/14/1988,Yes,Yes,4707,0.33%,0.24%,1.71,372.34,0.49,183153,1233,39.30,33.29,33.37,33.77,33.20,33.48,0.57%,33.87,1.17%,,,,,,,,,,,,,,,,,,,,,,,,,
28,"ABAT","American Battery Technology Company","-","Basic Materials","Other Industrial Metals & Mining","USA",112.58,,,,,1.61,14.56,,1.35,0.15,,,,-2.80,-0.03,,,-46.01%,,0.00%,,-35.63%,0.00,-29.23,,,51.88,50.34,97.03%,2.95%,0.00%,9.89%,0.80%,7.93%,5.48,3.99,-42.62%,-51.67%,-43.91%,0.52,0.49,0.00,0.25,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.68%,-0.23%,-1.76%,0.09%,7.96%,5.34%,-53.43%,-77.63%,-84.77%,-53.73%,1.78,0.24,9.73%,10.81%,2.26%,-16.78%,-67.45%,-50.79%,27.65%,-87.94%,27.65%,-97.05%,493.38%,47.25,,2/24/2016,Yes,Yes,54,6.90%,1.00%,1.00,728.66,0.67,484921,1929,9.00,2.01,2.03,2.28,2.01,2.17,7.96%,2.18,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,
29,"ABBV","Abbvie Inc","S&P 500","Healthcare","Drug Manufacturers - General","USA",315297.24,65.61,14.62,20.02,5.80,30.42,24.60,14.32,5.87,7.26,6.23,3.49%,220.33%,2.72,2.34,0.60%,9.25%,-5.77%,3.28%,11.76%,-5.42%,-67.09%,54318.00,4819.00,-0.11%,1.97%,1765.94,1764.43,99.91%,0.12%,-15.27%,71.98%,0.10%,0.81%,2.64,14.27,3.52%,34.90%,7.61%,0.87,0.76,5.11,5.80,70.40%,37.04%,8.87%,0.00%,0.03%,0.03%,0.03%,0.59%,0.03%,0.10%,-0.12%,-0.22%,-0.16%,-0.63%,1.08%,15.24%,17.34%,14.93%,15.18%,0.56,3.05,1.76%,1.70%,-0.01%,3.99%,17.69%,-2.41%,11.96%,-2.41%,36.29%,-2.41%,449.03%,55.14,2/2/2024 8:30:00 AM,12/10/2012,Yes,Yes,50000,-0.44%,0.78%,2.00,5410.01,1.57,8493397,36612,182.19,177.88,179.27,179.88,177.57,178.49,0.34%,178.55,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,
30,"ABCB","Ameris Bancorp","RUT","Financial","Banks - Regional","USA",3167.79,11.78,9.52,1.47,2.19,0.92,,6.93,49.62,,0.61,1.33%,15.41%,3.90,1.04,11.04%,8.49%,6.83%,8.00%,25.54%,15.37%,-19.36%,1444.50,269.11,-3.11%,-0.41%,69.05,65.19,94.41%,5.56%,-0.20%,92.80%,0.45%,2.12%,3.29,1.38,1.07%,8.12%,6.54%,0.12,,0.20,0.20,,20.11%,18.63%,0.00%,0.00%,0.00%,0.14%,0.24%,-0.11%,0.07%,-0.28%,0.09%,0.13%,-3.19%,-4.44%,-12.69%,16.50%,19.13%,-13.50%,1.06,1.33,2.14%,2.59%,-0.95%,-5.50%,8.08%,-15.00%,4.30%,-15.00%,61.98%,-23.32%,1267.56%,42.74,1/25/2024 4:30:00 PM,5/19/1994,Yes,Yes,2765,0.22%,0.44%,1.57,420.03,1.16,489274,4474,58.83,45.59,45.79,46.08,45.17,45.89,0.66%,45.89,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
31,"ABCL","AbCellera Biologics Inc","-","Healthcare","Biotechnology","Canada",1343.86,,,,35.34,1.16,1.71,,3.96,2.69,,,0.00%,-0.51,-0.12,5.79%,2.48%,,10.00%,477.63%,-57.40%,-56.05%,38.03,-146.40,-39.25%,3.45%,290.82,205.17,70.55%,29.92%,0.00%,38.38%,11.15%,11.11%,15.13,22.78,-9.67%,-12.27%,-11.97%,7.33,7.32,0.06,0.07,,-623.80%,-384.99%,0.00%,0.00%,0.11%,-0.11%,0.11%,0.00%,-0.28%,-0.43%,-1.18%,-1.73%,-7.46%,-13.07%,-16.24%,-14.04%,-38.64%,-19.61%,0.38,0.24,3.85%,4.80%,-7.23%,-11.30%,-16.60%,-24.19%,-1.29%,-42.98%,18.60%,-93.62%,18.60%,37.61,2/20/2024 4:30:00 PM,12/11/2020,Yes,Yes,586,-2.75%,0.21%,1.00,1506.03,0.73,1093839,4811,14.75,4.71,4.72,4.78,4.53,4.59,-2.55%,4.59,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
32,"ABCS","Alpha Blue Capital US Small-Mid Cap Dynamic ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.01,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.02%,-0.02%,-0.02%,-0.13%,-0.59%,3.44%,,,,3.24%,,0.21,0.48%,0.41%,0.98%,3.19%,3.22%,-3.04%,7.30%,-3.04%,7.30%,-3.04%,7.30%,59.76,,12/20/2023,No,No,,-0.19%,0.16%,,7.86,0.37,2902,7,,26.16,26.20,26.24,26.14,26.15,-0.03%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities",,"US","Active",0.40%,106,9149245,26.14,0.00,-1046608.00,-10.27,8482353.00,1271.92,5958633.00,186.76,8482353.00,1271.92,,,,,24.55,
33,"ABEO","Abeona Therapeutics Inc","-","Healthcare","Biotechnology","USA",173.14,,,,48.50,7.84,3.20,,0.89,2.18,,,,-2.00,,28.06%,44.78%,19.64%,,-55.72%,,67.68%,3.57,-38.72,-25.53%,,24.77,23.32,94.15%,5.85%,0.34%,66.72%,25.73%,7.04%,5.03,1.64,-73.87%,-206.79%,-148.47%,6.81,6.81,0.18,0.26,2.30%,-1316.62%,-1085.29%,0.00%,0.00%,0.00%,0.00%,4.75%,4.45%,5.05%,3.85%,5.97%,-5.45%,-10.50%,7.70%,46.23%,73.45%,175.20%,39.52%,1.47,0.73,8.61%,9.55%,-8.53%,13.21%,50.38%,-22.42%,73.69%,-22.42%,212.05%,-100.00%,219.18%,47.28,3/18/2024 8:30:00 AM,9/19/1980,Yes,Yes,57,-11.07%,-8.92%,1.00,326.61,4.28,1397289,6555,22.00,8.63,7.86,7.94,6.65,6.99,-19.00%,7.28,4.15%,,,,,,,,,,,,,,,,,,,,,,,,,
34,"ABEQ","Absolute Select Value ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.74,2.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.02%,-0.06%,-0.29%,-0.09%,2.37%,3.50%,4.14%,8.49%,3.94%,0.62,0.16,0.22%,0.37%,1.21%,2.48%,4.80%,-0.62%,5.26%,-0.62%,10.35%,-4.89%,63.72%,64.78,,1/22/2020,No,Yes,,0.08%,-0.06%,,8.30,0.44,3692,29,,29.48,29.46,29.57,29.46,29.48,0.02%,,,"US Equities - US Style","Equities (Stocks)","US Equities",,"US","Active",0.85%,24,82488000,29.46,0.00,2176750.00,2.71,749000.00,0.92,749000.00,0.92,-12575250.00,-13.23,12.36,5.24,,,5.48,"U.S. equity value"
35,"ABEV","Ambev S.A. ADR","-","Consumer Defensive","Beverages - Brewers","Brazil",39530.99,13.69,12.80,2.07,2.48,2.43,11.75,10.55,1.03,0.21,0.14,5.75%,69.59%,0.18,0.04,-4.76%,9.99%,-0.78%,6.60%,3.80%,-6.58%,-6.37%,15966.38,2904.62,6.76%,-9.95%,15749.45,15749.40,100.00%,0.00%,,8.57%,2.15%,0.02%,0.37,3.88,10.66%,18.28%,17.38%,0.89,0.66,0.03,0.04,47.14%,21.51%,18.19%,0.00%,0.00%,-1.20%,-1.20%,-0.60%,-0.40%,-0.40%,-0.20%,-0.60%,-0.40%,-1.57%,-1.95%,-9.04%,-3.05%,-2.33%,-10.36%,1.11,0.06,1.59%,1.83%,-1.82%,-4.25%,-6.25%,-10.99%,2.87%,-18.05%,9.37%,-66.76%,1431.44%,42.22,2/29/2024 8:30:00 AM,11/11/2013,Yes,Yes,43000,0.40%,0.00%,2.13,10554.22,1.15,12172517,9508,3.32,2.50,2.50,2.51,2.47,2.51,0.40%,2.48,-1.20%,,,,,,,,,,,,,,,,,,,,,,,,,
36,"ABG","Asbury Automotive Group Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",4248.71,7.28,6.52,,0.29,1.31,81.86,159.73,159.54,2.54,,,0.00%,28.59,7.82,-3.60%,1.60%,28.23%,-2.70%,18.91%,2.83%,-83.06%,14803.40,602.50,-5.82%,3.46%,20.33,20.26,99.66%,0.70%,-8.72%,108.00%,1.44%,10.05%,11.61,2.04,6.58%,19.60%,9.15%,1.06,0.45,1.03,1.62,18.16%,7.25%,4.07%,0.00%,0.00%,-0.12%,-0.07%,-0.11%,-0.47%,-0.28%,-0.62%,-1.19%,-0.73%,-1.07%,-5.90%,-11.12%,-7.49%,2.63%,-7.42%,1.17,5.63,2.59%,2.37%,-0.68%,-0.98%,-4.53%,-7.83%,6.76%,-18.77%,16.75%,-18.77%,12916.88%,47.15,2/8/2024 8:30:00 AM,3/14/2002,Yes,Yes,15000,-1.34%,0.52%,2.33,175.27,0.65,113110,1892,248.57,210.00,211.09,211.27,208.06,208.27,-0.82%,208.27,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
37,"ABIO","ARCA biopharma Inc","-","Healthcare","Biotechnology","USA",24.94,,,,,0.67,0.67,,2.55,2.58,,,,-0.37,,,,48.59%,,0.00%,,7.85%,0.00,-5.34,,,14.50,14.31,98.69%,1.29%,0.00%,51.56%,11.34%,1.27%,6.41,0.18,-13.19%,-13.57%,-14.34%,59.01,59.01,0.01,0.01,,0.00%,,0.00%,0.88%,1.18%,1.18%,0.58%,2.37%,1.78%,1.18%,2.38%,0.58%,4.56%,4.24%,-3.91%,-16.10%,-19.25%,1.18%,1.15,0.06,2.84%,3.76%,3.64%,4.82%,-8.87%,-1.71%,10.26%,-20.74%,10.26%,-100.00%,10.26%,61.71,10/18/2023 4:30:00 PM,8/8/1997,Yes,Yes,5,1.18%,0.59%,1.00,28.44,1.40,39825,190,17.00,1.69,1.70,1.72,1.68,1.72,1.78%,1.72,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
38,"ABL","Abacus Life Inc","-","Financial","Insurance - Life","USA",772.87,71.93,,,18.02,4.66,8587.44,,2.62,0.00,,,,0.17,,,,,,0.00%,83.28%,-92.79%,42.89,13.19,,,9.72,1.29,13.27%,97.96%,0.02%,0.43%,-24.81%,23.98%,6.93,0.31,7.15%,9.19%,4.64%,7.24,0.01,0.72,0.72,,46.56%,30.76%,-0.08%,-0.08%,-0.08%,-0.08%,0.41%,0.58%,0.25%,0.41%,0.08%,0.00%,8.11%,-0.89%,47.88%,58.03%,20.20%,26.29%,0.18,0.57,6.16%,4.53%,3.36%,3.23%,39.66%,-7.92%,19.61%,-7.92%,123.03%,-7.92%,123.03%,57.04,3/21/2024 4:30:00 PM,9/14/2020,No,Yes,,-0.65%,0.66%,,44.64,0.40,17923,212,,12.20,12.28,12.28,12.10,12.20,0.00%,12.19,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,
39,"ABLV","Able View Global Inc","-","Communication Services","Advertising Agencies","China",127.08,22.92,,,,0.39,12708.00,,7.73,0.00,,,,0.13,,,,,,0.00%,,4012.50%,0.00,1.17,,,17.49,5.78,33.05%,66.96%,0.00%,0.21%,27.22%,0.97%,0.88,0.06,3.26%,3.39%,1.69%,0.74,0.74,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.67%,0.67%,-0.66%,15.38%,-3.85%,-4.46%,,11.11%,2.86,0.16,2.55%,6.84%,0.82%,7.84%,-40.03%,-23.86%,36.99%,-77.38%,87.50%,-77.38%,87.50%,56.88,,9/12/2022,No,Yes,,-0.66%,0.33%,,64.08,0.08,5304,24,,3.01,3.02,3.02,2.99,3.00,-0.33%,3.01,0.33%,,,,,,,,,,,,,,,,,,,,,,,,,
40,"ABM","ABM Industries Inc.","RUT","Industrials","Specialty Business Services","USA",2708.81,10.94,11.81,3.00,0.33,1.49,46.70,10.35,28.80,0.92,0.92,2.14%,23.22%,3.91,0.79,-2.78%,6.52%,20.81%,3.65%,5.22%,3.93%,21.36%,8174.70,257.50,20.41%,2.83%,62.85,62.21,98.98%,1.70%,-4.22%,92.70%,-3.24%,4.33%,4.83,2.69,5.22%,14.47%,8.01%,1.48,1.48,0.76,0.80,12.10%,4.75%,3.15%,0.00%,0.00%,0.00%,0.09%,0.40%,0.27%,0.46%,0.52%,0.35%,0.81%,1.88%,3.01%,-8.86%,5.55%,-4.44%,-4.53%,1.14,0.94,1.82%,2.25%,3.64%,3.21%,0.58%,-2.71%,7.97%,-19.32%,13.80%,-22.86%,2517.07%,58.36,3/7/2024 8:30:00 AM,2/13/1969,Yes,Yes,123000,1.23%,-0.07%,2.62,557.21,1.17,652588,4573,50.83,42.31,42.28,42.94,42.28,42.80,1.16%,42.80,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
41,"ABNB","Airbnb Inc","NDX, S&P 500","Consumer Cyclical","Travel Services","USA",103281.25,22.38,32.70,0.94,10.41,12.65,10.23,26.59,12.80,15.82,,,0.00%,7.23,0.24,-40.04%,14.02%,,23.90%,27.50%,16.61%,-215.23%,9917.00,4792.00,-183.87%,2.44%,438.00,415.14,94.78%,34.94%,-1.80%,50.71%,-1.17%,4.74%,3.94,19.67,26.10%,69.83%,46.04%,1.66,1.66,0.27,0.28,70.87%,15.64%,48.32%,0.62%,0.29%,0.29%,0.29%,-0.09%,0.00%,0.07%,0.17%,0.22%,0.25%,-0.69%,2.64%,9.91%,13.39%,34.89%,18.89%,1.25,4.72,3.00%,2.98%,2.41%,8.26%,18.76%,-3.76%,23.46%,-3.76%,56.31%,-26.41%,97.61%,56.48,2/13/2024 4:30:00 PM,12/10/2020,Yes,Yes,6907,-0.22%,0.98%,2.86,4992.50,0.85,4255309,30265,143.00,160.64,162.22,162.87,160.60,161.86,0.76%,161.86,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
42,"ABOS","Acumen Pharmaceuticals Inc","-","Healthcare","Biotechnology","USA",230.48,,,,,0.82,1.07,,4.84,3.72,,,,-1.11,-0.27,-1.16%,-29.97%,,22.89%,-38.46%,,9.64%,0.00,-48.74,8.64%,,57.91,41.49,71.65%,28.35%,-0.21%,57.73%,4.36%,1.86%,1.88,0.77,-19.91%,-20.44%,-17.39%,35.85,35.85,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,-0.25%,-0.38%,-0.50%,-0.62%,-0.87%,-1.00%,-2.09%,-7.01%,27.16%,32.67%,-28.03%,-0.75%,3.65%,0.10,0.26,5.77%,6.78%,-1.39%,7.67%,-10.00%,-21.81%,37.48%,-64.81%,119.88%,-85.25%,119.88%,50.75,11/13/2023 8:30:00 AM,7/1/2021,Yes,Yes,40,-5.91%,1.20%,1.00,410.41,0.64,261331,1514,13.75,4.18,4.23,4.23,3.97,3.98,-4.78%,3.98,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
43,"ABR","Arbor Realty Trust Inc.","RUT","Real Estate","REIT - Mortgage","USA",2410.91,7.29,6.92,0.91,1.49,0.97,1.57,9.59,13.18,8.15,1.74,13.58%,95.74%,1.75,0.41,-25.04%,9.54%,3.18%,8.00%,26.80%,4.65%,-2.78%,1617.48,330.07,8.05%,7.79%,188.51,171.25,90.84%,9.17%,0.14%,59.57%,0.03%,40.59%,13.70,69.51,2.27%,12.27%,2.43%,,,3.36,3.87,99.03%,85.43%,20.41%,0.00%,0.00%,0.00%,0.00%,-0.23%,-0.23%,0.09%,-0.04%,-0.43%,-0.54%,-1.01%,-2.52%,-18.54%,-17.65%,21.82%,-15.74%,1.97,0.42,2.43%,3.30%,-1.78%,-4.73%,-8.55%,-16.51%,7.30%,-23.61%,38.70%,-57.54%,2512.29%,46.00,2/16/2024 8:30:00 AM,4/7/2004,Yes,No,647,-0.85%,-0.46%,2.83,5073.32,0.55,2792228,10986,15.17,12.96,12.90,13.00,12.76,12.79,-1.31%,12.82,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,
44,"ABSI","Absci Corp","-","Healthcare","Biotechnology","USA",522.57,,,,75.30,2.20,4.03,,2.11,1.15,,,,-1.16,-0.21,5.80%,29.54%,,23.30%,50.75%,-68.59%,20.29%,6.94,-106.49,-4.35%,-75.20%,92.41,81.93,88.66%,26.94%,0.74%,30.33%,3.26%,12.96%,6.34,10.62,-36.99%,-43.52%,-51.17%,4.82,4.82,0.06,0.09,-103.27%,-1305.09%,-1535.13%,0.00%,0.00%,0.00%,0.04%,0.04%,1.93%,2.15%,2.15%,1.09%,1.60%,-0.85%,-9.51%,68.84%,202.60%,178.21%,10.95%,2.36,0.48,8.72%,10.61%,-7.06%,5.26%,88.63%,-27.19%,50.81%,-27.19%,319.40%,-85.22%,319.40%,47.76,11/14/2023 4:30:00 PM,7/22/2021,Yes,Yes,193,-4.70%,-0.20%,1.33,1674.19,0.59,991460,4452,8.20,4.90,4.89,4.94,4.58,4.66,-4.90%,4.75,1.93%,,,,,,,,,,,,,,,,,,,,,,,,,
45,"ABT","Abbott Laboratories","S&P 500","Healthcare","Medical Devices","USA",195103.64,34.43,21.85,4.41,4.86,5.05,26.80,38.57,22.26,4.19,2.12,1.88%,63.81%,3.27,0.96,4.04%,11.40%,19.65%,7.80%,6.10%,1.49%,54.85%,40109.00,5702.00,0.03%,0.54%,1734.08,1722.44,99.33%,0.73%,-0.97%,77.12%,0.27%,0.87%,2.92,14.92,7.72%,15.15%,10.73%,1.64,1.16,0.38,0.41,49.97%,16.09%,14.22%,0.00%,0.00%,0.00%,0.04%,0.04%,0.17%,0.05%,-0.22%,-0.42%,-1.14%,-6.45%,-1.06%,3.54%,10.52%,13.54%,2.15%,0.74,2.26,1.86%,1.62%,-5.42%,-2.49%,6.06%,-7.56%,2.68%,-7.56%,25.39%,-21.15%,14601.21%,35.47,1/24/2024 8:30:00 AM,3/1/1937,Yes,Yes,114000,-2.35%,-0.29%,1.88,5114.86,2.53,12965410,65241,125.78,115.49,115.15,115.76,112.29,112.44,-2.64%,112.49,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,
46,"ABTS","Abits Group Inc","-","Financial","Capital Markets","China",27.62,,,,,1.35,17.94,,0.58,0.04,,,,,,,,29.82%,,,-99.52%,-872.92%,,,,,35.55,29.62,83.32%,16.68%,0.00%,0.20%,-26.91%,0.95%,3.11,0.28,,,,9.28,9.28,0.00,0.00,,,,0.13%,0.00%,1.91%,0.39%,5.14%,5.12%,6.02%,19.69%,21.52%,12.53%,-5.82%,-23.82%,-22.62%,-17.34%,-13.03%,-31.85%,2.96,0.09,6.08%,8.10%,-14.45%,-22.62%,-22.38%,-51.44%,7.92%,-56.83%,7.92%,-99.29%,81.58%,34.76,,4/10/2014,Yes,Yes,,3.60%,-0.01%,,90.82,4.25,385674,535,,0.75,0.75,0.78,0.57,0.78,3.59%,0.78,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,
47,"ABUS","Arbutus Biopharma Corp","RUT","Healthcare","Biotechnology","USA",455.90,,,,25.13,4.07,3.62,,0.62,0.70,,,,-0.44,-0.11,-1.82%,-18.30%,18.41%,,55.33%,-65.65%,19.23%,18.14,-72.85,-3.45%,-55.25%,169.87,134.01,78.89%,25.34%,-0.07%,43.84%,4.56%,3.03%,4.12,4.07,-42.88%,-59.99%,-63.73%,5.87,5.87,0.08,0.08,92.26%,-430.15%,-401.57%,0.00%,0.00%,-1.57%,-1.57%,-1.77%,-1.57%,-1.77%,-3.09%,-3.31%,-3.47%,-6.62%,-12.71%,16.51%,24.51%,-13.61%,1.60%,2.05,0.09,2.92%,2.99%,-8.78%,-2.38%,14.32%,-14.19%,14.93%,-19.24%,50.30%,-91.93%,209.23%,36.26,2/29/2024 8:30:00 AM,7/23/2007,Yes,Yes,73,-3.42%,0.38%,1.40,987.23,0.61,600963,1746,4.40,2.62,2.63,2.64,2.53,2.54,-3.05%,2.50,-1.57%,,,,,,,,,,,,,,,,,,,,,,,,,
48,"ABVC","ABVC BioPharma Inc","-","Healthcare","Biotechnology","USA",12.25,,,,81.66,1.04,15.31,,1.11,0.08,,,,-2.45,,,,12.78%,,2003.75%,-99.63%,73.75%,0.15,-10.52,,,10.56,8.23,77.94%,22.02%,0.00%,1.05%,-81.20%,1.84%,0.08,0.15,-80.41%,-158.22%,-113.72%,0.28,0.28,0.05,0.28,-112.28%,-5390.35%,-6898.68%,0.00%,-0.85%,-0.85%,-0.85%,-0.85%,-0.85%,-0.74%,-1.69%,0.00%,0.00%,-4.92%,-9.38%,-10.08%,10.48%,-79.65%,0.00%,0.73,0.07,4.19%,5.05%,-4.98%,-11.55%,-45.54%,-37.30%,0.87%,-87.92%,72.13%,-100.00%,72.13%,39.76,11/15/2023 8:30:00 AM,11/10/2004,No,Yes,19,-0.85%,0.00%,3.00,1808.24,0.04,64098,154,20.20,1.17,1.17,1.18,1.14,1.16,-0.85%,1.16,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
49,"ABVX","Abivax ADR","-","Healthcare","Biotechnology","France",886.12,,,,,156.45,30.81,,0.09,0.46,,,,-3.16,,38.22%,-19.59%,-20.75%,,0.00%,,31.03%,0.00,-97.02,,,62.89,59.95,95.33%,4.69%,0.00%,31.29%,,0.17%,0.77,0.10,-74.18%,-222.93%,-236.38%,1.72,1.28,0.44,0.57,,0.00%,,0.00%,1.08%,0.79%,-0.98%,0.00%,-0.04%,1.29%,0.00%,-0.04%,1.73%,6.26%,17.42%,34.83%,,,31.68%,,0.95,7.08%,6.94%,2.57%,11.21%,23.25%,-10.14%,34.19%,-10.14%,76.24%,-10.14%,76.24%,56.39,9/21/2023 4:30:00 PM,10/20/2023,No,Yes,24,1.73%,-0.72%,1.00,136.81,0.32,43815,190,33.91,13.95,13.85,15.29,13.68,14.09,1.00%,14.09,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
50,"AC","Associated Capital Group Inc","-","Financial","Asset Management","USA",719.59,19.39,,,12.91,0.79,1.77,,42.11,18.83,0.20,0.60%,11.63%,1.72,,,,,,89.47%,13.82%,21.93%,55.72,37.45,,,21.59,2.59,12.00%,88.01%,-0.00%,8.30%,-0.10%,0.32%,1.58,0.01,4.00%,4.17%,4.18%,,,0.00,0.00,87.40%,46.82%,67.22%,0.00%,0.00%,-0.54%,-1.48%,-0.54%,-1.07%,-1.27%,-0.71%,-0.29%,-0.25%,-1.12%,1.74%,-4.36%,-8.43%,-10.16%,-6.66%,0.91,0.64,2.08%,1.77%,0.03%,-0.91%,-4.66%,-6.48%,3.86%,-17.81%,7.48%,-48.78%,52.39%,48.39,,11/9/2015,No,Yes,24,-1.16%,-0.77%,,5.18,0.74,3852,37,,33.98,33.72,34.05,33.33,33.33,-1.91%,33.33,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
