"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
2509,"EBON","Ebang International Holdings Inc","-","Technology","Computer Hardware","China","NASD",36.84,,,,12.79,0.13,0.16,,43.46,36.02,,,,-5.60,,,,-19.23%,,-8.50%,,,2.88,-35.18,,,6.54,4.99,76.30%,23.81%,0.00%,6.55%,-13.70%,0.22%,0.25,0.01,-11.45%,-12.08%,-12.71%,22.42,22.38,0.01,0.02,-611.04%,-1644.68%,-1220.47%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.18%,-0.18%,0.38%,0.86%,-8.16%,-40.11%,3.68%,-41.17%,-1.57%,1.97,0.39,4.48%,6.06%,-2.38%,-13.14%,-15.72%,-41.43%,5.43%,-60.33%,5.43%,-98.74%,123.41%,44.18,,6/26/2020,No,Yes,303,2.55%,-2.31%,,43.69,0.09,3762,117,,5.62,5.49,5.63,5.47,5.63,0.18%,5.62,-0.18%,,,,,,,,,,,,,,,,,,,,,,,,,
2510,"EBR","Centrais Eletricas Brasileiras S.A. ADR","-","Utilities","Utilities - Renewable","Brazil","NYSE",12938.78,8.01,9.19,0.24,1.76,0.71,2.42,13.25,9.31,2.72,0.22,3.41%,14.53%,0.82,0.13,18.65%,48.17%,-31.61%,33.56%,1.06%,10.72%,333.08%,7364.53,1878.76,-33.76%,7.63%,1972.25,,,,,1.23%,-0.88%,,1.51,2.34,3.52%,8.91%,5.97%,2.06,2.04,0.50,0.63,45.51%,25.22%,25.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.45%,0.69%,9.12%,12.10%,6.47%,-10.84%,-22.68%,15.03%,1.01,0.16,2.03%,2.17%,7.18%,11.12%,-1.64%,3.22%,20.68%,-27.77%,20.68%,-64.33%,488.40%,69.00,11/6/2024 4:30:00 PM,10/17/2003,No,Yes,8328,1.23%,2.85%,1.00,1554.21,0.64,988741,2447,9.04,6.32,6.50,6.64,6.47,6.58,4.11%,6.58,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2511,"EBS","Emergent Biosolutions Inc","-","Healthcare","Drug Manufacturers - Specialty & Generic","USA","NYSE",526.67,,7.56,,0.47,1.03,3.37,3.81,9.40,2.89,,,,-4.10,-0.43,73.73%,178.51%,,,2.89%,8.61%,140.61%,1125.50,-208.80,1226.23%,1.19%,54.10,52.75,97.50%,2.64%,-2.67%,60.17%,5.63%,13.13%,6.52,6.93,-12.39%,-34.64%,-17.68%,2.88,1.47,1.32,1.33,28.40%,-8.03%,-18.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.68%,-0.68%,0.64%,0.65%,-2.80%,2.10%,-10.74%,28.40%,511.32%,1.67%,1.75,0.59,4.92%,5.84%,-7.64%,0.46%,13.98%,-18.86%,26.23%,-35.63%,556.76%,-92.94%,584.51%,44.63,11/6/2024 4:30:00 PM,11/15/2006,Yes,Yes,1600,2.32%,0.00%,2.00,1062.03,0.65,695573,3399,14.33,9.50,9.50,9.73,9.33,9.72,2.32%,9.65,-0.70%,,,,,,,,,,,,,,,,,,,,,,,,,
2512,"EBTC","Enterprise Bancorp, Inc","RUT","Financial","Banks - Regional","USA","NASD",535.10,13.79,,,2.12,1.49,,12.03,28.98,,0.97,2.25%,30.77%,3.12,,,,1.54%,,10.77%,10.31%,33.52%,251.98,38.73,,,12.45,9.50,76.31%,23.57%,0.00%,33.24%,6.24%,1.10%,2.41,0.10,0.83%,11.23%,6.48%,0.04,,0.66,0.66,,20.94%,15.37%,0.00%,0.00%,0.05%,0.05%,0.25%,0.35%,0.10%,0.10%,0.26%,0.58%,-1.64%,6.53%,14.68%,58.68%,58.33%,8.88%,0.48,1.18,1.94%,2.71%,0.87%,5.18%,34.30%,-3.06%,26.80%,-3.06%,90.49%,-7.38%,407.67%,56.88,1/28/2025 4:30:00 PM,2/14/2005,Yes,Yes,570,-0.71%,0.79%,,43.21,0.43,18795,588,,43.02,43.36,43.63,42.73,43.05,0.07%,43.05,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2513,"EBUF","Innovator Emerging Markets 10 Buffer ETF - Quarterly","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.06%,0.75%,1.84%,2.91%,4.60%,,1.96%,,0.06,0.06%,0.13%,0.89%,1.65%,2.78%,0.21%,3.13%,0.21%,8.36%,0.21%,8.36%,71.95,,7/1/2024,No,No,,-0.00%,0.21%,,7.46,0.09,668,11,,26.19,26.25,26.25,26.22,26.24,0.21%,,,"Global or ExUS Equities - Quant Strat","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.89%,5,4591072,26.23,0.00,-5827297.50,-55.93,-5835702.50,-55.97,-6472845.00,-58.50,3178290.00,224.97,,,,,7.92,"Emerging options buffer upside-cap fixed-period"
2514,"EC","Ecopetrol SA ADR","-","Energy","Oil & Gas Integrated","Colombia","NYSE",21072.36,5.53,5.98,,0.66,1.12,5.38,2.70,9.12,1.90,1.49,14.52%,73.28%,1.85,0.31,-22.96%,-2.04%,2.43%,-10.44%,13.01%,-7.54%,-29.12%,32130.62,3811.18,7.74%,1.60%,2055.83,2055.80,100.00%,0.00%,,0.89%,-20.11%,0.76%,6.13,15.72,5.42%,20.03%,8.70%,1.68,1.37,1.34,1.49,31.26%,24.36%,11.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.19%,0.48%,0.19%,0.48%,0.04%,6.00%,19.19%,37.40%,0.89%,-10.83%,29.42%,1.27,0.29,2.68%,3.16%,10.72%,19.86%,6.28%,-0.19%,38.33%,-19.47%,42.16%,-82.19%,130.83%,71.66,11/13/2024 4:30:00 PM,9/18/2008,Yes,Yes,,-0.49%,0.78%,3.67,2565.62,0.62,1596799,6143,9.40,10.22,10.30,10.35,10.23,10.25,0.29%,10.30,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,
2515,"ECAT","BlackRock ESG Capital Allocation Term Trust","-","Financial","Closed-End Fund - Equity","USA","NYSE",1708.75,8.10,,,,,,,,,3.02,18.00%,51.14%,2.07,,,,,,,,,,,,,101.89,101.79,99.90%,0.18%,0.03%,38.99%,,0.03%,0.11,0.03,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-0.30%,-0.30%,-0.30%,0.09%,0.17%,-0.18%,1.15%,-4.55%,-1.06%,0.60%,2.26%,0.97,0.21,0.77%,1.07%,0.16%,-0.64%,-2.71%,-5.36%,2.69%,-7.55%,5.11%,-16.46%,32.39%,48.98,,9/28/2021,No,Yes,,-0.65%,-1.52%,,289.84,1.12,324049,809,,17.14,16.88,16.93,16.77,16.77,-2.16%,16.85,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,
2516,"ECBK","ECB Bancorp Inc","-","Financial","Banks - Regional","USA","NASD",120.90,30.01,,,1.77,0.77,,24.62,18.50,,,,0.00%,0.47,,,,1.24%,,34.53%,19.65%,81.62%,68.27,3.99,,,9.10,7.17,78.79%,15.46%,1.66%,24.95%,1.03%,0.12%,1.21,0.01,0.30%,2.40%,0.99%,1.90,,1.39,1.39,,7.87%,5.85%,-0.70%,-0.70%,-0.70%,-0.70%,-0.70%,-1.19%,-0.70%,-0.70%,-1.19%,-1.19%,0.51%,-0.97%,-6.25%,7.22%,5.48%,-3.98%,0.70,0.35,1.33%,2.94%,1.92%,-1.46%,3.82%,-9.52%,13.46%,-9.52%,25.11%,-15.73%,45.11%,52.36,,7/28/2022,No,Yes,68,0.38%,-1.00%,,7.01,0.19,1303,29,,14.34,14.20,14.25,14.16,14.25,-0.63%,14.15,-0.70%,,,,,,,,,,,,,,,,,,,,,,,,,
2517,"ECC","Eagle Point Credit Company Inc","-","Financial","Closed-End Fund - Debt","USA","NYSE",843.85,5.02,7.86,,5.32,0.94,,,9.21,,1.67,19.32%,103.26%,1.72,0.28,-16.73%,-3.09%,,,,33.20%,,158.51,,,,97.78,91.76,93.84%,0.19%,5.77%,11.85%,,0.94%,0.76,0.86,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.12%,-0.11%,0.06%,-3.47%,-2.60%,-7.70%,-10.11%,-11.07%,-2.82%,0.73,0.10,0.81%,0.82%,-1.65%,-3.25%,-9.83%,-9.25%,0.82%,-16.56%,0.82%,-53.84%,164.11%,35.42,2/20/2025 8:30:00 AM,10/8/2014,No,Yes,,-0.35%,0.00%,,1134.66,0.81,918021,2083,10.38,8.66,8.66,8.68,8.63,8.63,-0.35%,8.65,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,
2518,"ECDA","ECD Automotive Design Inc","-","Consumer Cyclical","Auto Manufacturers","USA","NASD",32.18,,,,1.00,,5.69,,-0.38,0.16,,,,-0.15,,,,,,11.26%,,-807.32%,32.30,-3.79,,,32.10,7.10,22.12%,80.40%,0.00%,1.45%,14.58%,0.96%,1.54,0.07,-12.86%,-43.08%,-125.55%,0.87,0.33,,,28.46%,1.83%,-11.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-7.76%,-7.76%,-7.75%,-2.31%,-3.36%,-11.10%,-13.69%,11.14%,-7.40%,-1.57,0.09,8.14%,11.10%,1.89%,-4.64%,-16.05%,-16.92%,16.97%,-42.65%,18.53%,-94.77%,18.53%,49.27,8/19/2024 4:30:00 PM,12/8/2022,No,Yes,89,3.96%,-3.91%,1.00,44.19,0.47,20643,35,8.00,0.89,0.86,0.89,0.82,0.89,-0.10%,0.82,-7.76%,,,,,,,,,,,,,,,,,,,,,,,,,
2519,"ECF","Ellsworth Growth and Income Fund Ltd","-","Financial","Closed-End Fund - Equity","USA","NYSE",136.96,5.37,,,22.97,1.04,,,9.65,,0.53,5.28%,30.25%,1.87,,,,,,,18.40%,37.50%,5.96,,,,13.64,13.56,99.40%,0.52%,4.84%,43.70%,,0.16%,0.62,0.02,,,,,,,,,,,0.00%,0.10%,0.00%,0.00%,-0.10%,0.00%,-0.20%,-0.20%,-0.20%,0.25%,1.41%,3.08%,5.13%,18.96%,24.72%,3.61%,1.07,0.13,1.18%,1.16%,0.67%,1.97%,11.89%,-0.99%,5.91%,-0.99%,32.96%,-42.10%,301.91%,57.59,,6/23/1986,No,Yes,,0.20%,0.50%,,35.81,0.68,24440,89,,9.97,10.02,10.08,10.00,10.04,0.70%,10.04,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2520,"ECG","Everus Construction Group","-","Industrials","Engineering & Construction","USA","NYSE",2453.79,17.15,17.39,,0.86,5.81,28.53,,8.29,1.69,,,0.00%,2.81,0.43,-11.39%,11.14%,,,12.38%,19.49%,-6.41%,2849.68,143.42,-2.59%,12.55%,50.98,50.94,99.92%,0.07%,0.00%,51.11%,19.01%,2.96%,2.48,1.51,11.96%,32.92%,19.27%,1.79,1.70,0.76,0.86,11.86%,6.66%,5.03%,0.00%,0.00%,0.00%,0.00%,-0.56%,-0.06%,-0.12%,0.20%,0.77%,-2.85%,-31.50%,-31.18%,-21.12%,,,-26.78%,,4.38,10.30%,6.51%,-28.63%,-29.01%,-25.69%,-38.23%,1.09%,-38.23%,20.20%,-38.23%,20.20%,26.42,2/11/2025 4:30:00 PM,10/28/2024,No,Yes,7000,-2.57%,-0.26%,2.00,607.69,1.66,1010357,9504,68.33,49.54,49.41,50.41,47.34,48.14,-2.83%,48.14,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2521,"ECH","iShares MSCI Chile ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.78,2.68%,,,,,,,,,,,,,,,,,,,,,,,3.21,0.96,,,,,,,,,,,-0.03%,-0.12%,-0.15%,-0.12%,-0.07%,-0.24%,-0.03%,0.00%,0.31%,0.14%,3.22%,13.60%,17.21%,13.38%,19.03%,16.41%,0.94,0.40,1.22%,1.27%,6.06%,11.27%,10.33%,0.03%,19.32%,-1.42%,22.53%,-63.54%,66.74%,82.65,,11/16/2007,Yes,Yes,,-0.17%,0.21%,,297.94,1.81,540077,1549,,29.14,29.20,29.36,28.97,29.15,0.03%,,,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"Chile","Passive",0.59%,32,561213216,29.08,0.00,22768334.00,4.23,144240.00,0.03,11363138.45,2.07,-50029694.35,-8.18,22.07,8.75,2.71,-0.10,-0.73,"Chile equity"
2522,"ECL","Ecolab, Inc","S&P 500","Basic Materials","Specialty Chemicals","USA","NYSE",74964.25,35.88,31.25,2.62,4.76,8.77,59.65,37.44,30.18,4.44,2.56,0.97%,32.02%,7.38,1.51,12.88%,12.84%,6.70%,13.69%,4.80%,1.70%,17.61%,15741.40,2112.40,0.70%,0.49%,283.16,253.50,89.53%,10.48%,-6.46%,78.95%,-0.83%,0.94%,2.02,2.38,9.55%,25.14%,12.97%,1.26,0.95,0.86,0.93,47.92%,16.44%,13.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.66%,-1.10%,7.01%,11.92%,6.62%,10.55%,19.69%,12.98%,1.16,5.25,1.99%,1.75%,5.99%,8.53%,8.54%,-1.05%,16.30%,-1.05%,23.74%,-1.05%,19601.58%,72.08,2/11/2025 8:30:00 AM,3/17/1980,Yes,Yes,48000,-0.50%,0.23%,2.11,1182.31,0.84,991756,15475,287.17,265.47,266.07,268.00,264.54,264.74,-0.27%,262.98,-0.66%,,,,,,,,,,,,,,,,,,,,,,,,,
2523,"ECLN","First Trust EIP Carbon Impact ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.73,2.42%,,,,,,,,,,,,,,,,,,,,,,,0.48,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.13%,-0.13%,-0.18%,-0.67%,0.60%,2.34%,1.31%,10.19%,31.97%,4.37%,0.64,0.31,0.69%,0.88%,0.61%,1.88%,7.53%,-1.98%,6.24%,-3.36%,31.68%,-3.36%,96.13%,56.17,,8/21/2019,Yes,No,,-0.49%,0.04%,,2.71,0.43,1159,16,,30.27,30.28,30.38,30.13,30.13,-0.45%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Green Investing","US","Active",0.97%,60,15065060,30.13,0.00,0.00,0.00,9500.00,0.06,0.00,0.00,-18793000.00,-55.51,34.76,9.82,8.44,,9.82,"U.S. equity energy carbon-low climate-change"
2524,"ECML","Euclidean Fundamental Value ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.31,0.95%,,,,,,,,,,,,,,,,,,,,,,,0.13,0.00,,,,,,,,,,,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.79%,0.83%,-0.41%,-8.80%,0.31%,4.29%,2.83%,1.35,0.34,0.57%,0.44%,-1.03%,-1.22%,-1.94%,-9.16%,4.46%,-10.10%,5.89%,-10.10%,34.68%,47.00,,5/18/2023,No,No,,-0.99%,0.70%,,4.20,0.03,108,5,,32.69,32.92,32.92,32.59,32.59,-0.30%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Active",0.95%,63,168944486,32.59,0.00,-5928923.00,-3.39,-5928923.00,-3.39,-5928923.00,-3.39,-8575970.00,-4.83,5.87,,,,16.49,"U.S. fixed-income fundamental"
2525,"ECNS","iShares MSCI China Small-Cap ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.53,5.56%,,,,,,,,,,,,,,,,,,,,,,,11.40,0.15,,,,,,,,,,,0.00%,0.04%,0.04%,0.04%,0.02%,0.04%,0.04%,0.00%,0.10%,0.11%,4.85%,14.09%,4.53%,23.64%,25.53%,7.50%,0.48,0.51,1.22%,1.25%,6.98%,7.11%,9.47%,-4.69%,17.71%,-16.92%,27.54%,-61.05%,31.91%,69.31,,9/29/2010,Yes,Yes,,-0.80%,3.56%,,13.49,1.84,24753,157,,26.72,27.67,27.67,27.38,27.45,2.73%,,,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"China","Passive",0.59%,259,67475276,27.54,-0.00,1310026.70,1.98,1310026.70,1.98,1310026.70,1.98,6748897.50,11.11,27.96,-13.54,-4.15,-0.85,-0.96,"China equity small-cap"
2526,"ECO","Okeanis Eco Tankers Corp","-","Industrials","Marine Shipping","Greece","NYSE",771.09,6.70,,,1.93,1.90,14.99,5.94,12.79,1.62,,,109.71%,3.63,,,,,,48.50%,-4.64%,-25.21%,399.71,116.93,,,32.19,5.31,16.50%,83.13%,0.00%,18.02%,3.91%,4.05%,1.00,0.21,10.45%,28.59%,11.44%,1.69,1.34,1.48,1.60,47.73%,42.56%,29.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.61%,-1.70%,-3.64%,6.29%,-20.20%,-14.66%,14.49%,,0.90,3.15%,3.50%,1.20%,8.38%,-15.34%,-6.10%,29.54%,-33.66%,29.54%,-33.66%,333.82%,54.03,2/19/2025 4:30:00 PM,3/30/2020,No,Yes,14,-2.95%,3.51%,1.00,215.76,0.86,184936,1518,34.40,24.23,25.08,25.20,24.32,24.34,0.45%,24.40,0.25%,,,,,,,,,,,,,,,,,,,,,,,,,
2527,"ECON","Columbia Research Enhanced Emerging Economies ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.16,0.72%,,,,,,,,,,,,,,,,,,,,,,,0.74,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.14%,0.12%,0.12%,0.15%,0.24%,3.11%,5.94%,2.50%,5.92%,10.80%,5.85%,0.49,0.21,0.67%,0.70%,3.10%,3.88%,2.96%,-0.13%,8.89%,-5.05%,12.34%,-32.22%,28.28%,67.93,,9/14/2010,Yes,Yes,,-0.17%,0.93%,,12.54,0.47,5860,26,,21.80,22.00,22.00,21.90,21.96,0.76%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Ex. US Equities","Consumer Staples",,"Passive",0.49%,210,89308946,21.78,0.01,0.00,0.00,-7263927.75,-7.52,-5152407.01,-5.45,25054952.83,38.99,10.80,-2.44,-0.47,-0.64,1.47,"Emerging equity consumer-staples growth"
2528,"ECOR","ElectroCore Inc","-","Healthcare","Medical Devices","USA","NASD",115.88,,,,4.97,11.98,8.78,,1.45,1.98,,,,-1.82,-0.30,56.08%,62.85%,28.11%,,61.59%,45.39%,54.51%,23.33,-12.69,4.91%,-2.37%,6.51,5.24,80.49%,21.26%,0.35%,21.42%,-1.33%,2.26%,1.01,0.12,-61.67%,-123.84%,-96.63%,2.12,1.87,0.39,0.43,83.32%,-55.86%,-54.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-3.28%,0.71%,4.94%,10.89%,40.06%,191.62%,144.18%,7.40%,0.23,1.15,6.25%,6.97%,6.48%,11.73%,83.00%,-6.75%,64.14%,-6.75%,227.26%,-94.27%,495.21%,59.57,11/13/2024 4:30:00 PM,6/22/2018,No,Yes,68,1.34%,0.06%,1.00,117.70,0.46,53711,692,25.40,17.17,17.18,17.80,16.88,17.41,1.40%,17.12,-1.67%,,,,,,,,,,,,,,,,,,,,,,,,,
2529,"ECOW","Pacer Emerging Markets Cash Cows 100 ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,1.43,6.90%,,,,,,,,,,,,,,,,,,,,,,,0.63,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.02%,0.13%,0.27%,0.22%,2.97%,5.93%,0.56%,2.46%,7.03%,6.42%,0.87,0.24,0.66%,0.96%,3.04%,3.16%,-0.10%,-3.70%,9.35%,-8.99%,9.35%,-24.79%,33.95%,66.11,,5/6/2019,Yes,Yes,,0.12%,0.83%,,26.68,0.48,12933,226,,20.46,20.63,20.68,20.59,20.66,0.96%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.70%,111,90095460,20.71,-0.00,-6925555.00,-7.14,-8985565.00,-9.07,-6925555.00,-7.14,-1995405.00,-2.17,11.62,-1.80,2.22,,2.51,"Emerging equity cash-cow mid-large-cap"
2530,"ECPG","Encore Capital Group, Inc","RUT","Financial","Mortgage Finance","USA","NASD",1184.56,,6.71,,0.86,1.13,4.79,7.15,44.24,10.44,,,,-7.86,1.52,158.05%,47.29%,,,-2.84%,45.86%,58.28%,1377.12,-184.70,-14.86%,1.77%,23.69,22.98,97.00%,3.00%,-0.19%,110.61%,0.32%,6.13%,10.31,1.41,-3.79%,-16.44%,-4.02%,,,3.39,3.39,68.54%,27.47%,-13.41%,0.00%,0.00%,0.02%,0.06%,0.15%,0.04%,-0.11%,-0.63%,-0.79%,-0.08%,-0.42%,3.73%,2.46%,3.97%,1.09%,4.67%,1.70,1.26,2.56%,2.52%,0.45%,2.74%,6.86%,-2.32%,12.11%,-8.34%,26.13%,-31.25%,39900.00%,55.20,11/6/2024 4:30:00 PM,7/9/1999,Yes,Yes,7400,-0.20%,0.70%,1.40,136.57,1.56,212471,3596,64.25,49.75,50.10,50.60,49.74,50.00,0.50%,50.00,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2531,"ECVT","Ecovyst Inc","RUT","Basic Materials","Specialty Chemicals","USA","NYSE",956.55,17.91,9.95,1.78,1.38,1.31,7.75,8.93,6.26,1.06,,,0.00%,0.46,0.24,-26.79%,50.30%,6.59%,10.06%,-4.24%,3.37%,-13.88%,695.33,53.77,-15.56%,-3.65%,116.51,104.71,89.87%,10.13%,0.00%,87.67%,-0.46%,2.55%,3.70,2.67,2.94%,7.64%,3.36%,2.54,2.06,1.19,1.22,26.89%,14.11%,7.73%,0.00%,0.00%,-0.06%,-0.04%,-0.12%,-0.18%,-0.24%,-0.42%,-0.54%,-0.67%,4.59%,7.46%,0.86%,19.68%,-10.95%,7.46%,1.03,0.20,2.24%,2.46%,3.81%,5.76%,3.42%,-5.31%,14.50%,-27.67%,36.38%,-46.39%,36.38%,64.02,2/27/2025 8:30:00 AM,9/29/2017,Yes,Yes,911,-0.24%,0.37%,1.29,721.39,0.55,397314,3066,10.21,8.20,8.23,8.42,8.20,8.21,0.12%,8.21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2532,"ECX","ECARX Holdings Inc","-","Consumer Cyclical","Auto Parts","United Kingdom","NASD",741.16,,,,0.97,,6.40,,-0.72,0.34,,,,-0.50,-0.08,4.43%,49.59%,,,9.14%,37.23%,-28.45%,767.70,-166.90,-169.12%,9.82%,289.11,111.14,38.44%,67.61%,0.00%,2.96%,-3.17%,0.44%,0.51,0.49,-29.93%,,,0.62,0.57,,,21.41%,-19.90%,-21.74%,0.00%,0.23%,0.23%,0.23%,0.23%,0.23%,0.70%,1.17%,-1.59%,0.00%,24.86%,11.92%,20.67%,41.18%,-22.02%,2.37%,0.32,0.14,7.71%,7.31%,19.54%,13.72%,25.35%,-4.00%,36.28%,-30.10%,124.51%,-80.92%,124.51%,63.21,11/7/2024 8:30:00 AM,3/31/2021,No,Yes,2000,1.89%,2.91%,1.00,957.89,2.51,2402976,3505,3.60,2.06,2.12,2.20,2.08,2.16,4.85%,2.16,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
2533,"ED","Consolidated Edison, Inc","S&P 500","Utilities","Utilities - Regulated Electric","USA","NYSE",32885.83,17.86,16.88,3.19,2.19,1.50,325.60,,63.29,0.29,3.33,3.51%,44.93%,5.32,0.95,5.64%,4.97%,10.30%,5.59%,4.33%,5.68%,11.47%,15036.00,1845.00,5.79%,0.93%,346.00,345.73,99.92%,0.21%,0.00%,70.09%,-0.28%,4.57%,6.85,15.80,2.77%,8.59%,4.03%,1.01,0.93,1.09,1.20,64.21%,17.81%,12.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.98%,1.98%,1.77%,1.44%,-1.21%,5.20%,-2.18%,-5.89%,9.52%,6.38%,0.30,1.70,1.62%,1.86%,0.77%,2.82%,-1.85%,-5.87%,8.75%,-11.91%,10.56%,-11.91%,899.16%,54.03,2/20/2025 4:30:00 PM,6/21/1948,Yes,Yes,14592,-1.13%,0.36%,3.11,2306.08,0.84,1948209,16050,98.33,95.66,96.00,96.39,94.89,94.92,-0.77%,96.80,1.98%,,,,,,,,,,,,,,,,,,,,,,,,,
2534,"EDAP","EDAP TMS S.A. ADR","-","Healthcare","Medical Distribution","France","NASD",106.11,,,,1.58,2.08,3.28,,1.38,0.87,,,,-0.57,-0.11,1.92%,21.24%,-113.97%,16.96%,7.03%,9.40%,-28.36%,67.04,-21.25,-11.70%,-17.82%,37.10,36.91,99.49%,0.54%,0.00%,40.90%,-5.67%,0.09%,0.28,0.03,-22.13%,-35.41%,-38.77%,2.45,1.80,0.07,0.11,40.33%,-32.26%,-31.70%,0.00%,0.35%,0.35%,0.35%,0.35%,2.51%,-0.69%,-1.04%,3.62%,5.54%,14.40%,38.83%,8.33%,-31.58%,-53.27%,29.41%,0.38,0.16,6.06%,6.08%,18.49%,23.59%,-23.38%,4.19%,43.00%,-66.35%,43.00%,-86.78%,472.00%,72.85,11/7/2024 8:30:00 AM,8/1/1997,Yes,Yes,307,7.52%,1.14%,1.00,112.44,0.80,90269,218,10.38,2.63,2.66,2.90,2.65,2.86,8.75%,2.86,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
