"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
2314,"DPRO","Draganfly Inc","-","Industrials","Aerospace & Defense","Canada",8.95,,,,1.98,,2.31,,-0.64,1.11,,,,-6.36,-1.01,58.31%,87.82%,-65.41%,,53.97%,-10.43%,38.41%,4.52,-13.70,28.90%,-39.10%,3.49,3.43,98.28%,1.65%,0.00%,7.92%,,1.70%,0.26,0.06,-163.06%,-583.64%,,0.69,0.56,,,21.31%,-260.93%,-303.17%,0.00%,2.62%,2.62%,0.21%,-0.95%,-0.18%,3.87%,5.58%,3.87%,3.87%,27.00%,-24.27%,-51.50%,-38.55%,-88.20%,-78.60%,1.20,0.45,22.73%,15.71%,-4.80%,-32.52%,-62.15%,-57.86%,65.52%,-88.85%,65.52%,-99.39%,65.52%,44.93,8/13/2024 4:30:00 PM,12/4/2019,No,Yes,54,3.94%,-0.07%,1.00,227.45,0.52,5904,24,7.00,2.47,2.47,2.59,2.40,2.57,3.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,"DPST","Direxion Daily Regional Banks Bull 3X Shares","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.90,1.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,-0.63%,-0.63%,-0.63%,-0.63%,-0.16%,-0.64%,-1.41%,-0.90%,-0.69%,3.09%,8.58%,65.88%,39.87%,52.65%,-1.39%,2.91,6.89,7.21%,6.89%,-0.80%,2.06%,20.35%,-20.96%,49.70%,-20.96%,148.68%,-95.00%,177.11%,51.88,,8/19/2015,Yes,Yes,,-0.75%,1.53%,,1492.93,0.43,32188,147,,95.14,96.60,97.36,95.88,95.88,0.78%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Financials","US","Passive",0.95%,153,826054852,95.23,0.01,10612285.97,1.30,-222106016.88,-21.19,-167002337.97,-16.82,-110628979.90,-11.81,64.56,-35.42,-34.15,,-19.55,"U.S. equity regional-banks leverage"
2316,"DPZ","Dominos Pizza Inc","S&P 500","Consumer Cyclical","Restaurants","USA",14164.80,24.90,22.78,2.19,3.07,,25.26,27.69,-111.31,16.03,6.05,1.49%,33.01%,16.26,3.60,10.28%,9.95%,11.91%,11.37%,5.57%,7.14%,30.79%,4612.72,572.77,9.38%,-0.50%,34.98,34.78,99.43%,0.57%,-7.39%,100.39%,-9.40%,5.33%,2.63,1.85,33.18%,,45.24%,1.94,1.81,,,38.94%,18.53%,12.42%,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.04%,-0.04%,-0.04%,-0.01%,-0.01%,-3.62%,-8.92%,-22.34%,-8.22%,1.47%,-1.77%,0.86,11.33,3.53%,2.58%,-2.88%,-6.68%,-11.01%,-20.46%,2.24%,-25.39%,22.69%,-28.65%,16664.47%,38.02,10/10/2024 8:30:00 AM,7/13/2004,Yes,Yes,11200,-0.01%,0.61%,1.89,703.41,0.01,348,23,491.14,402.52,404.99,405.95,401.34,404.94,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,"DQ","Daqo New Energy Corp ADR","-","Technology","Solar","China",1061.05,,,,0.66,0.23,0.87,,69.91,18.52,,,0.00%,-1.02,-0.70,-142.17%,79.12%,56.44%,,76.43%,-65.46%,-234.77%,1597.20,-65.67,-160.43%,-27.29%,65.70,65.02,98.96%,1.04%,0.00%,47.52%,7.01%,6.13%,5.25,3.99,-0.92%,-1.39%,-1.43%,4.57,4.27,0.00,0.00,4.25%,-9.15%,-4.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.62%,0.56%,0.56%,-0.86%,-0.86%,9.94%,-2.12%,-14.64%,-39.49%,-51.66%,-39.29%,0.30,0.76,3.95%,4.67%,7.29%,1.38%,-20.91%,-12.08%,18.58%,-51.99%,18.58%,-87.61%,2275.00%,55.74,8/26/2024 8:30:00 AM,10/7/2010,Yes,Yes,5765,-0.80%,0.56%,2.18,758.85,0.07,2717,17,19.76,16.19,16.28,16.29,16.00,16.15,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,"DRAI","Draco Evolution AI ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.98%,-0.48%,,,,-7.13%,,0.24,0.24%,0.68%,-1.19%,-1.48%,-1.48%,-7.72%,2.24%,-7.72%,2.24%,-7.72%,2.24%,44.54,,7/10/2024,No,Yes,,0.00%,0.00%,,8.32,0.00,0,0,,23.63,23.63,23.63,23.63,23.63,0.00%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","US Diversified","Robotics & Automation","US","Active",1.50%,7,7792125,23.61,0.00,1677840.00,27.44,7784758.00,105670.67,7784758.00,105670.67,7784758.00,105670.67,,,,,-33.98,
2319,"DRCT","Direct Digital Holdings Inc","-","Communication Services","Advertising Agencies","USA",8.77,18.06,5.73,,0.06,3.77,1.71,3.32,0.67,1.47,,,0.00%,0.14,0.11,130.77%,46.67%,,,128.69%,39.39%,-852.63%,157.11,1.99,0.00%,0.00%,3.48,2.92,83.91%,15.99%,-1.20%,8.84%,8.01%,1.90%,0.45,0.06,3.12%,57.37%,6.27%,1.33,1.16,12.60,13.28,11.24%,4.23%,1.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-9.35%,-19.23%,-45.69%,-90.88%,5.00%,-83.06%,7.62,0.31,11.02%,9.48%,-14.11%,-27.68%,-73.14%,-52.45%,6.78%,-92.98%,17.76%,-92.98%,117.24%,31.29,08/08/2024,2/11/2022,No,Yes,,0.00%,0.00%,1.00,123.18,0.00,0,0,7.50,2.52,2.52,2.52,2.52,2.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,"DRD","DRDGold Ltd. ADR","-","Basic Materials","Gold","South Africa",733.14,10.38,8.34,1.04,2.20,1.94,25.67,,4.38,0.33,0.09,1.11%,20.00%,0.82,,-0.51%,18.81%,150.85%,10.00%,12.66%,,,333.42,70.99,-4.65%,0.00%,86.15,86.05,99.88%,,,12.66%,0.90%,1.61%,4.96,1.39,14.96%,20.01%,18.76%,1.57,1.08,0.00,0.00,28.10%,24.90%,21.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.47%,0.47%,0.47%,0.47%,8.27%,-8.79%,4.93%,4.93%,-5.44%,7.04%,1.18,0.31,3.35%,3.17%,-0.18%,-7.18%,1.70%,-20.39%,11.39%,-20.39%,31.33%,-94.43%,683.40%,48.83,,5/16/1994,Yes,Yes,3082,0.47%,0.59%,3.00,279.35,0.55,7641,47,9.98,8.42,8.47,8.52,8.43,8.51,1.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,"DRH","Diamondrock Hospitality Co.","RUT","Real Estate","REIT - Hotel & Motel","USA",1765.86,29.51,17.32,,1.60,1.08,10.36,12.98,7.89,0.82,0.13,1.56%,33.30%,0.29,0.11,-1.87%,39.23%,-3.28%,-9.50%,22.76%,6.19%,-39.51%,1105.77,61.36,-42.73%,2.49%,209.63,201.91,96.32%,2.58%,0.00%,106.38%,0.45%,9.44%,9.95,19.06,2.20%,4.36%,2.10%,,,0.78,0.78,20.00%,11.94%,5.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.16%,-1.16%,-1.16%,2.53%,4.16%,3.78%,-9.17%,4.93%,-9.27%,1.61,0.18,1.93%,2.07%,0.67%,2.34%,-3.55%,-3.07%,10.08%,-14.71%,16.23%,-59.92%,336.33%,55.71,8/1/2024 4:30:00 PM,5/26/2005,Yes,Yes,33,-1.16%,1.17%,2.33,1916.04,0.00,2,2,9.77,8.52,8.62,8.62,8.52,8.52,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,"DRI","Darden Restaurants, Inc.","S&P 500","Consumer Cyclical","Restaurants","USA",19072.06,18.91,15.37,2.12,1.67,8.53,86.65,19.20,18.87,1.86,5.68,3.53%,61.60%,8.51,1.83,6.78%,10.45%,8.38%,8.91%,7.05%,6.80%,-0.59%,11390.00,1027.60,1.50%,-0.51%,118.86,117.93,99.22%,0.45%,-7.07%,101.25%,-1.14%,5.36%,4.77,6.32,8.33%,46.38%,11.85%,0.38,0.24,2.87,3.00,17.18%,12.00%,9.02%,0.00%,0.00%,0.00%,0.00%,0.32%,0.32%,0.32%,0.32%,0.00%,0.00%,2.74%,11.61%,8.21%,-6.37%,6.05%,-2.01%,1.30,2.75,1.70%,1.83%,3.27%,8.58%,2.94%,0.04%,18.50%,-8.95%,20.73%,-8.95%,3895.86%,67.99,9/19/2024 8:30:00 AM,5/9/1995,Yes,Yes,191105,0.00%,0.47%,1.97,1324.08,0.00,37,3,171.04,160.25,161.00,161.00,160.49,161.00,0.47%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,"DRIO","DarioHealth Corp","-","Healthcare","Health Information Services","USA",28.23,,,,1.47,0.41,1.19,,2.27,0.79,,,,-1.22,-0.22,50.60%,39.86%,34.16%,,36.33%,1.67%,85.40%,19.15,-36.48,82.02%,-20.98%,27.19,24.68,90.77%,17.76%,1.43%,27.28%,-10.56%,7.29%,19.63,1.80,-30.49%,-49.82%,-39.39%,2.26,1.96,0.36,0.45,30.97%,-328.86%,-190.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.20%,7.96%,-18.97%,-38.16%,-68.03%,-45.35%,1.45,0.08,13.26%,8.77%,9.77%,-7.25%,-36.66%,-38.16%,33.33%,-73.07%,38.24%,-99.98%,38.24%,54.62,8/8/2024 8:30:00 AM,4/9/2013,Yes,Yes,276,0.00%,-0.84%,1.00,91.64,0.04,206,1,3.83,0.95,0.94,0.94,0.94,0.94,-0.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,"DRIP","Direxion Daily S&P Oil & Gas Exp. & Prod. Bear 2X Shares","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.50,4.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.55%,-1.55%,-1.71%,16.88%,18.14%,24.87%,25.26%,6.73%,-2.88,0.47,3.86%,3.83%,7.42%,14.10%,16.21%,-7.87%,35.85%,-8.68%,53.21%,-99.88%,53.21%,61.93,,5/29/2015,Yes,Yes,,-1.47%,-0.08%,,1690.64,0.01,805,3,,12.24,12.23,12.24,12.05,12.05,-1.55%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Energy","US","Passive",0.95%,9,46621306,12.24,-0.02,-4890587.43,-9.49,-13692556.86,-22.70,-18738769.44,-28.67,-57721231.00,-55.32,32.76,-46.32,-53.66,,-42.02,"U.S. equity energy oil-gas-exp-prod leverage inverse"
2325,"DRIV","Global X Autonomous & Electric Vehicles ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.41,1.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.44%,0.32%,-9.00%,-7.97%,-11.41%,-11.11%,1.37,0.45,1.79%,1.71%,-0.41%,-3.20%,-7.02%,-13.86%,8.94%,-13.86%,8.94%,-32.22%,135.43%,49.11,,4/17/2018,Yes,Yes,,0.00%,-0.01%,,105.90,0.01,35,1,,21.93,21.93,21.93,21.93,21.93,-0.01%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Future Mobility Production & Tech",,"Passive",0.68%,83,444639156,21.98,-0.00,-5496000.00,-1.22,-40811000.00,-8.41,-204309100.00,-31.48,-275953000.00,-38.30,-8.67,-6.94,11.16,,7.21,"Global equity technology autonomous-vehicles electric-vehicles"
2326,"DRLL","Strive U.S. Energy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.84,3.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.65%,-6.14%,-5.48%,-9.51%,-11.62%,-1.96%,0.83,0.48,1.77%,1.53%,-3.30%,-5.34%,-6.41%,-11.03%,3.54%,-16.03%,3.81%,-16.03%,15.40%,38.51,,8/9/2022,Yes,Yes,,0.00%,0.51%,,41.78,0.29,602,1,,27.36,27.50,27.50,27.50,27.50,0.51%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Energy","US","Passive",0.41%,40,302737955,27.40,0.00,-6429173.00,-2.08,-18322226.00,-5.71,-20468676.00,-6.33,-30885634.00,-9.26,-8.53,,,,5.69,"U.S. equity energy"
2327,"DRMA","Dermata Therapeutics Inc","-","Healthcare","Biotechnology","USA",3.15,,,,,0.50,0.64,,4.79,3.75,,,,-27.47,-2.64,61.95%,74.61%,26.37%,,0.00%,,55.68%,0.00,-9.82,-10.29%,,1.32,1.29,97.73%,2.04%,0.00%,2.49%,-96.89%,1.75%,0.01,0.02,-140.74%,-173.01%,-295.85%,2.73,2.73,0.00,0.00,,0.00%,,-1.65%,-2.45%,-0.83%,-1.65%,-0.82%,-2.45%,-0.41%,0.42%,-9.13%,-14.34%,46.63%,16.02%,-6.37%,-59.96%,-85.80%,-73.88%,0.76,0.33,9.91%,10.23%,39.24%,18.26%,-53.83%,-52.20%,85.27%,-86.38%,85.27%,-99.86%,85.27%,62.19,8/7/2024 4:30:00 PM,8/13/2021,No,No,8,-17.30%,82.91%,1.00,2189.96,88.41,9680530,21679,6.00,1.58,2.89,2.98,1.77,2.39,51.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,"DRN","Direxion Daily Real Estate Bull 3X Shares","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.25,1.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.04%,0.00%,0.29%,-0.07%,0.14%,0.74%,0.74%,8.87%,26.38%,60.44%,48.20%,61.18%,31.73%,3.05,0.48,4.26%,3.60%,13.44%,25.97%,46.58%,1.67%,65.17%,1.67%,152.76%,-61.24%,824.10%,80.09,,7/16/2009,Yes,Yes,,-0.07%,1.82%,,1450.01,0.33,24282,49,,13.75,14.00,14.15,13.74,13.99,1.75%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Real Estate","US","Passive",0.95%,37,118068194,13.73,0.02,-684650.57,-0.58,1767674.75,1.52,7025249.62,6.33,21028392.69,21.67,71.79,-14.18,-10.65,0.36,16.60,"U.S. equity real-estate leverage"
2329,"DRRX","Durect Corp","-","Healthcare","Drug Manufacturers - Specialty & Generic","USA",46.87,,,,5.57,9.30,2.99,,0.16,0.50,,,,-0.66,-0.20,32.50%,-44.44%,5.33%,15.00%,-3.23%,4.32%,73.87%,8.41,-15.80,26.52%,-13.16%,30.33,29.24,96.41%,5.79%,-0.50%,24.13%,-3.45%,4.12%,14.80,1.21,-40.25%,-299.88%,-217.71%,0.91,0.80,0.44,3.19,82.31%,-296.42%,-187.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-3.82%,13.53%,-10.65%,10.22%,-47.93%,155.93%,1.14,0.11,7.49%,7.40%,4.88%,4.35%,37.58%,-13.22%,37.27%,-51.91%,221.07%,-99.18%,221.07%,53.00,8/13/2024 4:30:00 PM,9/28/2000,Yes,Yes,58,0.00%,0.00%,2.00,81.46,0.00,0,0,8.50,1.51,1.51,1.51,1.51,1.51,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,"DRS","Leonardo DRS Inc.","RUT","Industrials","Aerospace & Defense","USA",7402.06,39.69,27.73,2.42,2.41,3.08,49.68,30.46,9.13,0.57,0.08,0.29%,0.00%,0.71,0.20,18.03%,17.48%,,16.40%,4.16%,19.90%,7.32%,3070.00,188.00,30.25%,10.67%,262.53,73.61,28.04%,72.09%,0.00%,26.56%,-0.42%,2.86%,3.18,2.11,5.03%,8.18%,6.65%,2.01,1.60,0.17,0.19,21.89%,8.79%,6.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.59%,1.01%,13.69%,27.77%,70.74%,40.07%,0.97,0.82,2.65%,2.54%,1.46%,2.11%,22.14%,-5.96%,23.49%,-5.96%,77.55%,-81.52%,5098.15%,55.93,7/30/2024 8:30:00 AM,6/24/1985,Yes,Yes,6600,0.00%,0.00%,1.71,662.12,0.00,0,0,30.86,28.07,28.07,28.07,28.07,28.07,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,"DRSK","Aptus Defined Risk ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.93,3.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.25%,2.45%,4.33%,8.47%,17.15%,12.78%,0.34,0.19,0.77%,0.77%,1.24%,2.79%,7.46%,-0.14%,5.10%,-0.14%,25.20%,-5.58%,25.51%,72.19,,8/8/2018,Yes,Yes,,0.00%,0.00%,,117.24,0.00,1,1,,28.42,28.42,28.42,28.42,28.42,0.00%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Conservative","US Diversified",,"US","Active",0.78%,22,745826385,28.39,0.00,41495305.00,5.89,132154170.00,21.53,306140855.00,69.63,198739805.00,36.33,21.91,2.14,3.33,,4.90,"U.S. equity fixed-income corporate-bonds investment-grade"
2332,"DRTS","Alpha Tau Medical Ltd","-","Healthcare","Biotechnology","Israel",163.61,,,,,2.21,2.21,,1.06,1.06,,,,-0.40,-0.12,-9.30%,-6.78%,,,0.00%,,15.87%,0.00,-27.63,5.65%,,69.67,51.59,74.05%,26.22%,0.00%,1.85%,2.98%,0.06%,1.00,0.03,-26.66%,-33.17%,-32.30%,11.66,11.66,0.16,0.17,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.86%,10.90%,-0.43%,-17.61%,-29.09%,-22.26%,0.78,0.13,7.15%,5.64%,3.30%,7.27%,-12.10%,-4.88%,21.24%,-40.00%,33.71%,-88.67%,33.71%,55.72,8/14/2024 4:30:00 PM,3/8/2021,No,Yes,121,0.00%,0.00%,1.00,33.09,0.00,0,0,9.25,2.34,2.34,2.34,2.34,2.34,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,"DRUG","Bright Minds Biosciences Inc","-","Healthcare","Biotechnology","USA",5.66,,,,,1.27,1.25,,1.00,1.01,,,,-0.68,,,,-137.36%,,0.00%,,112.54%,0.00,-2.63,,,3.77,2.88,76.39%,35.48%,0.00%,4.22%,,6.30%,1.70,0.18,-47.96%,-51.16%,-59.08%,35.08,35.08,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.82%,23.30%,16.25%,-2.31%,-21.12%,-11.19%,1.20,0.13,13.99%,11.86%,12.39%,14.32%,-6.14%,-27.43%,36.49%,-46.86%,36.56%,-97.16%,36.56%,59.21,,3/22/2021,No,Yes,,0.01%,-0.40%,1.00,106.89,0.10,510,3,45.46,1.27,1.27,1.28,1.27,1.27,-0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,"DRUP","Graniteshares Nasdaq Select Disruptors ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.04,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.52%,-1.50%,-0.77%,5.15%,26.12%,12.09%,1.08,0.65,0.46%,0.55%,-1.24%,-0.52%,4.10%,-5.84%,11.41%,-5.84%,40.08%,-5.84%,159.32%,48.74,,10/7/2019,Yes,Yes,,0.00%,-1.66%,,2.99,0.94,140,1,,52.32,51.45,51.45,51.45,51.45,-1.66%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Innovation / Patent Based","US","Passive",0.60%,51,54910328,52.14,-0.01,-2606586.86,-4.53,-2695514.72,-4.68,-5368450.73,-8.91,-11525613.79,-17.35,29.01,7.24,,,16.08,"U.S. equity large-cap disruptive"
2335,"DRV","Direxion Daily Real Estate Bear -3X Shares","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.62,7.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.30%,-1.53%,-1.53%,-8.50%,-21.27%,-40.73%,-39.92%,-54.11%,-34.54%,-2.68,1.04,4.32%,3.58%,-12.53%,-22.66%,-38.40%,-41.14%,-1.57%,-68.83%,-1.57%,-99.99%,-1.57%,21.96,,7/16/2009,Yes,Yes,,-1.53%,-0.52%,,156.87,0.15,1193,6,,22.97,22.85,23.03,22.50,22.50,-2.05%,,,"Equity - Leveraged / Inverse","Equities (Stocks)","US Equities","Real Estate","US","Passive",0.95%,6,59319426,22.96,-0.02,1169418.65,2.01,6820504.25,12.99,-5616449.10,-8.65,-11268101.58,-15.96,-53.95,-18.71,-38.61,-34.33,-46.07,"U.S. equity real-estate leverage inverse"
2336,"DRVN","Driven Brands Holdings Inc","RUT","Consumer Cyclical","Auto & Truck Dealerships","USA",2320.09,,11.32,,1.00,2.46,11.82,,5.75,1.20,,,,-4.70,0.22,9.94%,22.18%,,19.00%,37.32%,0.78%,-16.80%,2318.50,-761.78,24.20%,-2.67%,163.97,57.97,35.35%,64.67%,0.00%,38.47%,5.25%,14.46%,7.70,8.38,-12.02%,-56.64%,-14.89%,2.11,1.91,4.43,4.46,33.38%,12.49%,-32.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.87%,7.77%,23.17%,-1.05%,3.97%,-0.84%,1.13,0.46,3.53%,2.98%,0.83%,4.45%,5.84%,-6.05%,14.63%,-11.62%,33.52%,-60.24%,33.52%,55.10,8/1/2024 8:30:00 AM,1/15/2021,Yes,Yes,10600,0.00%,0.00%,1.92,1088.94,0.00,0,0,17.29,14.14,14.14,14.14,14.14,14.14,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,"DSCF","Discipline Fund ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.56,2.38%,,,,,,,,,,,,,,,,,,,,,,,1.20,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.16%,2.18%,4.60%,4.92%,10.21%,5.83%,0.50,0.07,0.11%,0.17%,0.93%,2.51%,5.29%,-0.03%,4.87%,-0.03%,15.13%,-9.14%,19.91%,71.26,,9/21/2021,No,Yes,,0.00%,0.00%,,3.82,0.00,0,0,,23.62,23.62,23.62,23.62,23.62,0.00%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","Global Diversified",,,"Active",0.39%,8,45109043,23.62,0.00,470116.00,1.05,697436.00,1.57,5387596.00,13.56,6638450.00,17.26,12.91,,,,0.48,"U.S. equity ETFs"
2338,"DSEP","FT Vest U.S. Equity Deep Buffer ETF - September","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.78%,1.99%,5.13%,13.99%,9.13%,0.42,0.10,0.21%,0.17%,0.34%,0.97%,4.50%,-0.12%,4.08%,-0.12%,19.57%,-0.12%,37.63%,66.01,,9/21/2020,No,Yes,,0.00%,0.00%,,4.68,0.00,0,0,,39.76,39.76,39.76,39.76,39.76,0.00%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.85%,6,179914079,39.76,0.00,0.00,0.00,-967250.00,-0.53,-29184216.95,-13.96,15911533.05,9.70,13.99,7.14,,,7.64,"U.S. options SP500 buffer upside-cap fixed-period"
2339,"DSGN","Design Therapeutics Inc","RUT","Healthcare","Biotechnology","USA",311.41,,,,,1.19,1.19,,4.61,4.61,,,,-0.90,-0.24,23.25%,-28.47%,-138.68%,,0.00%,,41.48%,0.00,-50.53,9.99%,,56.47,32.10,56.84%,43.30%,-3.11%,41.68%,3.10%,6.83%,8.41,2.19,-17.39%,-18.11%,-19.20%,41.42,41.42,0.01,0.01,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.54%,-0.54%,12.82%,28.21%,48.25%,113.18%,105.22%,107.55%,1.79,0.49,17.81%,9.93%,10.28%,19.37%,55.77%,-20.41%,74.60%,-20.41%,180.61%,-89.11%,183.51%,59.11,8/5/2024 8:30:00 AM,3/26/2021,Yes,Yes,124,-0.54%,-0.18%,2.33,260.85,0.04,563,3,7.00,5.54,5.53,5.53,5.50,5.50,-0.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,
